{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-1.35329717881000*10^-01,  -6.64758418097000*10^-01,  -7.34698654570000*10^-01}  
{-7.15514763950000*10^-02,   2.88041368529000*10^-01,   9.54941127108000*10^-01}  
{ 6.29439473016000*10^-01,  -5.13847281827000*10^-01,  -5.82895291427000*10^-01}  
{-5.30011523990000*10^-01,  -3.69987240533000*10^-01,   7.63018496683000*10^-01}  
{-1.77960671445000*10^-01,  -2.60185043938000*10^-01,  -9.49017250807000*10^-01}  
{-8.09196052436000*10^-01,   4.10048219306000*10^-01,  -4.20787602676000*10^-01}  
{ 3.68918376479000*10^-01,  -9.25067782406000*10^-01,   9.02708671140000*10^-02}  
{-2.62739174054000*10^-01,   9.58211087634000*10^-01,  -1.13135484939000*10^-01}  
{-7.05127904681000*10^-01,   6.12098375161000*10^-01,   3.57952814159000*10^-01}  
{ 1.38920511520000*10^-01,   4.18483405184000*10^-01,  -8.97537036040000*10^-01}  
{ 1.25490216567000*10^-01,  -5.21164298408000*10^-01,  -8.44180063500000*10^-01}  
{ 8.27528420700000*10^-03,  -5.13038996988000*10^-01,   8.58325408712000*10^-01}  
{ 3.98552989722000*10^-01,  -4.96260340286000*10^-01,   7.71285413477000*10^-01}  
{-1.64831367538000*10^-01,   6.63424198515000*10^-01,  -7.29862283654000*10^-01}  
{-1.97486004200000*10^-01,   1.57072919211000*10^-01,  -9.67640106752000*10^-01}  
{-4.91964441627000*10^-01,   8.39966126756000*10^-01,  -2.28971382658000*10^-01}  
{-3.16720762788000*10^-01,   9.02760597818000*10^-01,   2.91051990967000*10^-01}  
{ 4.68422184343000*10^-01,   6.15596617002000*10^-01,   6.33736114129000*10^-01}  
{-3.19897702402000*10^-01,   6.35926836174000*10^-01,  -7.02326504577000*10^-01}  
{-5.60064266423000*10^-01,   7.55190954165000*10^-01,  -3.40609219229000*10^-01}  
{ 8.22103548548000*10^-01,  -4.09052146418000*10^-01,  -3.96007698126000*10^-01}  
{ 2.71579176688000*10^-01,  -8.45053164526000*10^-01,   4.60575618019000*10^-01}  
{-4.38477609547000*10^-01,  -4.10904996142000*10^-01,  -7.99308745149000*10^-01}  
{-5.67820847521000*10^-01,  -2.05603133264000*10^-01,  -7.97061375750000*10^-01}  
{ 7.02309505850000*10^-01,  -4.87231121358000*10^-01,   5.19005965643000*10^-01}  
{ 5.94433626250000*10^-01,  -5.90748606150000*10^-01,   5.45586609362000*10^-01}  
{ 6.83857119050000*10^-01,   5.70604587206000*10^-01,   4.54697532196000*10^-01}  
{-6.54805797658000*10^-01,  -8.33409824920000*10^-02,   7.51188157515000*10^-01}  
{ 6.64182073641000*10^-01,   2.19220125550000*10^-02,  -7.47249354914000*10^-01}  
{ 4.35284414693000*10^-01,  -8.03285186082000*10^-01,  -4.06522309533000*10^-01}  
{ 7.08400821018000*10^-01,   4.51648873981000*10^-01,   5.42385076688000*10^-01}  
{-3.71618462330000*10^-02,  -8.96947240152000*10^-01,   4.40573087658000*10^-01}  
{-6.17171967303000*10^-01,   4.83610182130000*10^-01,   6.20660901391000*10^-01}  
{ 2.87035584437000*10^-01,   9.57291521848000*10^-01,   3.46917204030000*10^-02}  
{-6.90892382079000*10^-01,   6.47218559322000*10^-01,  -3.22142597082000*10^-01}  
{-3.22415901693000*10^-01,   5.48554689365000*10^-01,   7.71450412607000*10^-01}  
{ 8.48732002326000*10^-01,   3.24543640385000*10^-01,  -4.17522949925000*10^-01}  
{-8.91347235809000*10^-01,  -3.49595883374000*10^-01,   2.88587635811000*10^-01}  
{ 2.18917305048000*10^-01,  -6.94961556502000*10^-01,   6.84911416560000*10^-01}  
{-6.02428070368000*10^-01,   4.28237680410000*10^-01,  -6.73567301098000*10^-01}  
{ 8.57720191578000*10^-01,  -4.15806909630000*10^-02,  -5.12432550779000*10^-01}  
{-7.90467028037000*10^-01,  -5.44640853094000*10^-01,  -2.80228868475000*10^-01}  
{-5.58716630129000*10^-01,  -7.37380720301000*10^-01,  -3.79612171229000*10^-01}  
{ 1.00407819870000*10^-02,  -7.01816254189000*10^-01,  -7.12287251082000*10^-01}  
{ 3.19120810497000*10^-01,  -9.46067824606000*10^-01,  -5.58352894960000*10^-02}  
{ 4.03944478500000*10^-01,  -1.98193495052000*10^-01,   8.93055539599000*10^-01}  
{-6.33836030874000*10^-01,   7.44153252539000*10^-01,  -2.10921366157000*10^-01}  
{-9.73701966286000*10^-01,   1.11325054958000*10^-01,  -1.98774276480000*10^-01}  
{-4.75952980443000*10^-01,   5.27609088984000*10^-01,   7.03631586577000*10^-01}  
{ 9.46426436518000*10^-01,  -1.37454287292000*10^-01,  -2.92204242209000*10^-01}  
{ 8.63557550744000*10^-01,   3.02160594055000*10^-01,   4.03692125206000*10^-01}  
{ 2.62635753660000*10^-01,  -9.43637444868000*10^-01,  -2.01422028444000*10^-01}  
{ 2.36646486855000*10^-01,   5.97523723529000*10^-01,   7.66135653837000*10^-01}  
{-3.92884017087000*10^-01,  -1.29285922232000*10^-01,   9.10454446653000*10^-01}  
{ 8.26007166874000*10^-01,  -9.35224314700000*10^-02,   5.55846844990000*10^-01}  
{-3.79976040608000*10^-01,  -8.61108653540000*10^-02,  -9.20979439202000*10^-01}  
{ 7.99305242868000*10^-01,  -5.45339615448000*10^-01,   2.52419952750000*10^-01}  
{ 6.35776977151000*10^-01,  -1.53960897758000*10^-01,   7.56362133694000*10^-01}  
{-6.21032286134000*10^-01,  -5.68721964265000*10^-01,   5.39327569239000*10^-01}  
{ 9.43342044695000*10^-01,   1.16501955864000*10^-01,  -3.10697732516000*10^-01}  
{-7.44127948134000*10^-01,   6.30965688861000*10^-01,   2.19444517559000*10^-01}  
{-6.49583637495000*10^-01,  -8.33409516750000*10^-02,  -7.55708530899000*10^-01}  
{-5.31743312783000*10^-01,   8.26963481347000*10^-01,   1.82703174105000*10^-01}  
{ 2.04768255828000*10^-01,   8.98417720120000*10^-01,  -3.88478521387000*10^-01}  
{ 4.64098351674000*10^-01,   2.39107538648000*10^-01,   8.52901110877000*10^-01}  
{ 8.53852225883000*10^-01,   1.77482630503000*10^-01,   4.89322278487000*10^-01}  
{-4.82809311442000*10^-01,   8.75052444797000*10^-01,   3.43276512380000*10^-02}  
{-7.06325482250000*10^-02,   6.52571757646000*10^-01,   7.54427693192000*10^-01}  
{-9.92534225615000*10^-01,   2.76107525500000*10^-02,   1.18800072922000*10^-01}  
{-9.32486498310000*10^-02,  -7.37903918488000*10^-01,   6.68432866026000*10^-01}  
{-7.94066875702000*10^-01,   5.25035010750000*10^-01,  -3.06261382480000*10^-01}  
{ 3.03412251557000*10^-01,   9.03343922453000*10^-01,   3.03167879849000*10^-01}  
{-1.64856977560000*10^-02,   4.31887209669000*10^-01,  -9.01776945754000*10^-01}  
{-9.80904176712000*10^-01,  -1.40072342518000*10^-01,   1.34932334781000*10^-01}  
{ 6.14866700393000*10^-01,  -7.20652315652000*10^-01,   3.20311068641000*10^-01}  
{ 9.21815923082000*10^-01,  -6.48809431500000*10^-03,  -3.87573616988000*10^-01}  
{-4.47357533278000*10^-01,  -5.03320948003000*10^-01,   7.39282936852000*10^-01}  
{-8.75997380172000*10^-01,  -4.30373877690000*10^-01,  -2.17731291581000*10^-01}  
{-7.17607929173000*10^-01,   3.89691527600000*10^-02,  -6.95356214556000*10^-01}  
{ 6.93317596582000*10^-01,   5.22846343646000*10^-01,  -4.95925812200000*10^-01}  
{-4.39409759076000*10^-01,  -7.85113981664000*10^-01,   4.36480353996000*10^-01}  
{ 8.60840689366000*10^-01,   4.19565137770000*10^-01,   2.87955556814000*10^-01}  
{-7.62925955768000*10^-01,  -6.46195637287000*10^-01,  -1.93696764860000*10^-02}  
{-5.63642152562000*10^-01,  -3.44682302008000*10^-01,  -7.50667459357000*10^-01}  
{ 7.95595610847000*10^-01,   4.65285757197000*10^-01,  -3.87990706269000*10^-01}  
{-7.19514635667000*10^-01,   5.36074425417000*10^-01,  -4.41500735531000*10^-01}  
{ 6.93678805190000*10^-02,   9.84035872853000*10^-01,   1.63894777497000*10^-01}  
{-8.28333548977000*10^-01,  -4.20343640048000*10^-01,  -3.70371105664000*10^-01}  
{ 8.72599241323000*10^-01,  -4.88383704848000*10^-01,   7.20561456500000*10^-03}  
{-1.47144802189000*10^-01,  -5.25707804835000*10^-01,   8.37842294900000*10^-01}  
{ 4.98823542419000*10^-01,  -7.10671641760000*10^-01,  -4.96105725756000*10^-01}  
{ 3.72962501987000*10^-01,   4.99991791028000*10^-01,  -7.81605514960000*10^-01}  
{-3.50559753157000*10^-01,   8.19247109132000*10^-01,   4.53808366654000*10^-01}  
{ 6.38571360700000*10^-01,  -7.37570164697000*10^-01,  -2.19583399743000*10^-01}  
{ 9.36631978759000*10^-01,  -3.44885778740000*10^-01,   6.14356247560000*10^-02}  
{ 6.37618025881000*10^-01,  -3.05770094560000*10^-01,   7.07069941622000*10^-01}  
{ 5.60418565264000*10^-01,   6.60153012528000*10^-01,   5.00129015113000*10^-01}  
{ 5.29489114127000*10^-01,  -2.53179213857000*10^-01,   8.09655212848000*10^-01}  
{-1.87264087831000*10^-01,   1.51457142649000*10^-01,   9.70563184625000*10^-01}  
{-9.36401432080000*10^-01,   2.54135994277000*10^-01,  -2.42006723895000*10^-01}  
{-8.48655597258000*10^-01,  -2.80830822070000*10^-01,  -4.48238470704000*10^-01}  
{ 7.49481157784000*10^-01,  -6.35674050181000*10^-01,  -1.84922946260000*10^-01}  
{-5.49323662807000*10^-01,  -8.35331097452000*10^-01,   2.15747794790000*10^-02}  
{ 5.83960330398000*10^-01,  -9.80366939280000*10^-02,  -8.05840641297000*10^-01}  
{ 3.77205543332000*10^-01,  -3.28971334102000*10^-01,  -8.65733122515000*10^-01}  
{-4.13364285596000*10^-01,  -8.16297354150000*10^-01,  -4.03470689147000*10^-01}  
{-8.44090773620000*10^-01,  -5.00863929018000*10^-01,   1.91431686246000*10^-01}  
{-5.55896544895000*10^-01,   3.95676347169000*10^-01,   7.31039848206000*10^-01}  
{-3.32303887331000*10^-01,  -8.65214606502000*10^-01,   3.75470120196000*10^-01}  
{ 5.45192299855000*10^-01,  -7.06538872505000*10^-01,   4.51185303194000*10^-01}  
{ 4.58011219527000*10^-01,  -5.91240633040000*10^-02,  -8.86978053802000*10^-01}  
{ 5.11716621221000*10^-01,  -4.96734406908000*10^-01,  -7.01000020371000*10^-01}  
{ 8.73690775616000*10^-01,   4.06284976056000*10^-01,  -2.67576058038000*10^-01}  
{-9.44981598707000*10^-01,  -2.79755264740000*10^-01,   1.69548724431000*10^-01}  
{ 6.19593190062000*10^-01,  -4.52795628274000*10^-01,   6.41155517674000*10^-01}  
{-6.71782235697000*10^-01,  -3.77103007597000*10^-01,  -6.37575053985000*10^-01}  
{ 3.21716764871000*10^-01,  -2.02222589420000*10^-02,  -9.46619978368000*10^-01}  
{-3.89549863820000*10^-02,  -3.10887025748000*10^-01,  -9.49648232904000*10^-01}  
{-1.56302348590000*10^-01,   9.45856030692000*10^-01,   2.84474858342000*10^-01}  
{ 8.65825146573000*10^-01,   4.98943001804000*10^-01,   3.74525902050000*10^-02}  
{-9.61749561702000*10^-01,  -2.73261201478000*10^-01,   1.91336440100000*10^-02}  
{-4.23714769637000*10^-01,  -8.93893791191000*10^-01,  -1.46354651657000*10^-01}  
{-9.71172131370000*10^-01,   2.22556721635000*10^-01,  -8.54002160760000*10^-02}  
{-1.72502710134000*10^-01,   5.51796338438000*10^-01,   8.15943390121000*10^-01}  
{ 8.33198845471000*10^-01,   9.61838678220000*10^-02,  -5.44544164854000*10^-01}  
{-8.38511038708000*10^-01,   3.29045982715000*10^-01,   4.34313227088000*10^-01}  
{-4.94381101165000*10^-01,  -6.02048901142000*10^-01,   6.26996369562000*10^-01}  
{ 4.87925215670000*10^-02,   2.98635215443000*10^-01,  -9.53119246441000*10^-01}  
{ 9.69208902122000*10^-01,   1.20088263255000*10^-01,   2.14971889034000*10^-01}  
{-9.56286881516000*10^-01,  -1.65783795998000*10^-01,  -2.40896519746000*10^-01}  
{ 2.07025501375000*10^-01,   2.81170048273000*10^-01,  -9.37061281739000*10^-01}  
{-9.97242222434000*10^-01,  -7.39087716690000*10^-02,   6.74116199100000*10^-03}  
{ 9.18220948995000*10^-01,   2.65174683507000*10^-01,  -2.94198361744000*10^-01}  
{-1.56933249857000*10^-01,  -5.40736132503000*10^-01,  -8.26423856199000*10^-01}  
{ 9.74221781031000*10^-01,  -1.31497807400000*10^-03,  -2.25588546247000*10^-01}  
{ 5.57981238728000*10^-01,  -8.21672070636000*10^-01,  -1.16240894546000*10^-01}  
{ 7.73686920751000*10^-01,   6.28962262252000*10^-01,   7.62562870900000*10^-02}  
{-2.50026405989000*10^-01,  -1.37057972192000*10^-01,   9.58489388865000*10^-01}  
{-4.20131904805000*10^-01,  -5.49421115268000*10^-01,  -7.22236540658000*10^-01}  
{-6.10772036220000*10^-01,  -6.31530954486000*10^-01,  -4.77625557626000*10^-01}  
{-1.04170943073000*10^-01,  -1.42397083933000*10^-01,   9.84312696813000*10^-01}  
{ 1.15899660942000*10^-01,  -8.80970155531000*10^-01,   4.58757946696000*10^-01}  
{ 9.39789912620000*10^-02,  -7.79191888536000*10^-01,  -6.19699887076000*10^-01}  
{ 6.50180259310000*10^-02,  -1.00852797711000*10^-01,  -9.92774581412000*10^-01}  
{-1.02513209372000*10^-01,  -9.49431788964000*10^-01,   2.96766440165000*10^-01}  
{-9.04329619369000*10^-01,  -2.97729969459000*10^-01,  -3.05850951966000*10^-01}  
{-4.31416433025000*10^-01,  -8.60857628387000*10^-01,   2.69822172857000*10^-01}  
{-7.37602133501000*10^-01,   4.07351488532000*10^-01,   5.38523776119000*10^-01}  
{ 2.21761883035000*10^-01,   9.59790557495000*10^-01,   1.72115522183000*10^-01}  
{ 6.15473626714000*10^-01,   6.45761159399000*10^-01,  -4.51868055776000*10^-01}  
{-6.84789206104000*10^-01,  -6.46782345783000*10^-01,  -3.35762327229000*10^-01}  
{-8.79580762008000*10^-01,   2.73908059256000*10^-01,  -3.88988506488000*10^-01}  
{ 3.59020829170000*10^-02,   4.01435245002000*10^-01,   9.15183470411000*10^-01}  
{-9.03884115000000*10^-03,  -5.85394527436000*10^-01,  -8.10698184652000*10^-01}  
{ 8.26714552494000*10^-01,  -2.36125438527000*10^-01,   5.10673893962000*10^-01}  
{ 3.30444433207000*10^-01,   3.07338984942000*10^-01,   8.92384012013000*10^-01}  
{-4.66882474865000*10^-01,  -2.52763233133000*10^-01,   8.47426399542000*10^-01}  
{ 2.25198548839000*10^-01,   8.70589414154000*10^-01,   4.37446780265000*10^-01}  
{-9.08651956347000*10^-01,  -4.14349125041000*10^-01,  -5.16374360810000*10^-02}  
{ 1.59261461080000*10^-02,  -9.94048877607000*10^-01,  -1.07764496933000*10^-01}  
{ 3.30921344311000*10^-01,   6.74403383772000*10^-01,   6.60053891615000*10^-01}  
{-2.61247298914000*10^-01,   2.90771298819000*10^-01,  -9.20435712363000*10^-01}  
{ 6.77991891856000*10^-01,  -7.32032263689000*10^-01,  -6.67514756120000*10^-02}  
{ 3.89623240789000*10^-01,  -4.72122082140000*10^-01,  -7.90755632160000*10^-01}  
{ 3.66762447018000*10^-01,  -6.31917041193000*10^-01,   6.82763619789000*10^-01}  
{-8.06897097068000*10^-01,  -3.82187616787000*10^-01,   4.50388388303000*10^-01}  
{ 1.86646140336000*10^-01,   3.61723199137000*10^-01,   9.13410940105000*10^-01}  
{ 1.41893185911000*10^-01,  -9.69952830118000*10^-01,   1.97630542019000*10^-01}  
{ 8.05924572443000*10^-01,   5.06772344260000*10^-02,   5.89845235162000*10^-01}  
{-3.01088096786000*10^-01,  -5.20295341888000*10^-01,   7.99148744091000*10^-01}  
{ 1.38031575834000*10^-01,  -6.48907913599000*10^-01,  -7.48241808336000*10^-01}  
{-5.47527513511000*10^-01,  -7.66704361475000*10^-01,   3.35228346123000*10^-01}  
{ 6.23917987806000*10^-01,  -3.91563335277000*10^-01,  -6.76316862837000*10^-01}  
{-5.83596718890000*10^-01,  -4.73760376902000*10^-01,   6.59519503107000*10^-01}  
{-6.79197381148000*10^-01,  -2.34029114022000*10^-01,  -6.95644514988000*10^-01}  
{ 2.55155958913000*10^-01,  -4.30129166711000*10^-01,  -8.65958622900000*10^-01}  
{ 9.37427974195000*10^-01,   3.15786938218000*10^-01,  -1.46654024311000*10^-01}  
{ 4.95147336460000*10^-01,   6.80015930170000*10^-02,   8.66143693935000*10^-01}  
{ 9.34018492880000*10^-01,   3.57221741236000*10^-01,   1.44310311800000*10^-03}  
{-4.67933251930000*10^-02,   1.68873763015000*10^-01,  -9.84526300757000*10^-01}  
{-4.91095397560000*10^-01,   7.64305035803000*10^-01,   4.17927173969000*10^-01}  
{ 5.79205722620000*10^-01,   5.55886842135000*10^-01,  -5.96247054185000*10^-01}  
{ 7.53943419335000*10^-01,   3.89171625603000*10^-01,  -5.29258695032000*10^-01}  
{-4.48367366030000*10^-02,  -6.34531240679000*10^-01,   7.71595601111000*10^-01}  
{-4.98218979333000*10^-01,   2.95273798359000*10^-01,   8.15224651636000*10^-01}  
{ 7.93874301520000*10^-01,   4.38611100494000*10^-01,   4.21169675914000*10^-01}  
{ 4.18221584480000*10^-01,  -8.94478378650000*10^-01,  -1.58111152051000*10^-01}  
{-7.23419253806000*10^-01,  -1.90500052435000*10^-01,   6.63607047314000*10^-01}  
{-2.47666885921000*10^-01,  -7.31122611343000*10^-01,   6.35704995105000*10^-01}  
{-9.10931545392000*10^-01,  -1.49962224292000*10^-01,  -3.84337157838000*10^-01}  
{ 9.46132478784000*10^-01,  -2.60374173347000*10^-01,  -1.92454208692000*10^-01}  
{-7.26259418086000*10^-01,  -5.29807701087000*10^-01,   4.38008056444000*10^-01}  
{-1.04650998204000*10^-01,  -9.11751229776000*10^-01,  -3.97187441364000*10^-01}  
{-6.49111380128000*10^-01,  -5.10495693761000*10^-01,  -5.63957944212000*10^-01}  
{ 1.34772411140000*10^-02,  -8.22178472338000*10^-01,   5.69070227297000*10^-01}  
{-7.55389016073000*10^-01,   6.27871291798000*10^-01,  -1.87523532744000*10^-01}  
{ 2.06183893458000*10^-01,  -9.18185138032000*10^-01,   3.38266543388000*10^-01}  
{ 7.37732282419000*10^-01,   1.37971009247000*10^-01,  -6.60844217712000*10^-01}  
{-1.64131121550000*10^-02,   5.35143778100000*10^-01,   8.44601531203000*10^-01}  
{ 4.11781020193000*10^-01,  -3.48432039721000*10^-01,   8.42040085212000*10^-01}  
{ 2.00561786723000*10^-01,   9.73203048402000*10^-01,  -1.12475758666000*10^-01}  
{-2.62181572293000*10^-01,  -8.75787950000000*10^-01,  -4.05285442354000*10^-01}  
{-2.67416864372000*10^-01,   4.29126822305000*10^-01,   8.62750480167000*10^-01}  
{-1.25116699777000*10^-01,   7.51143020169000*10^-01,   6.48174339733000*10^-01}  
{ 6.21373208990000*10^-01,   7.68824481838000*10^-01,  -1.51010765433000*10^-01}  
{-7.04703051866000*10^-01,  -4.33655993129000*10^-01,   5.61547939461000*10^-01}  
{-8.62361400440000*10^-02,   9.84208683106000*10^-01,   1.54585239431000*10^-01}  
{-7.10806346953000*10^-01,   1.98067803701000*10^-01,   6.74924797492000*10^-01}  
{ 1.11305184195000*10^-01,  -3.74194991865000*10^-01,   9.20646112268000*10^-01}  
{-8.19658572552000*10^-01,  -4.66811585099000*10^-01,   3.32034288077000*10^-01}  
{ 5.21233543103000*10^-01,   8.41673638141000*10^-01,   1.41071189131000*10^-01}  
{-3.29790004879000*10^-01,   8.04985119491000*10^-01,  -4.93191149636000*10^-01}  
{ 2.66040572886000*10^-01,  -5.63364438273000*10^-01,  -7.82203888553000*10^-01}  
{ 7.13739564721000*10^-01,  -6.60529759327000*10^-01,   2.32972682508000*10^-01}  
{ 1.37066343421000*10^-01,   5.05683754861000*10^-01,   8.51760974436000*10^-01}  
{ 9.62698705977000*10^-01,   2.43549624417000*10^-01,   1.17876129719000*10^-01}  
{ 5.77090834195000*10^-01,   3.26444554496000*10^-01,  -7.48598772326000*10^-01}  
{-1.79658331140000*10^-01,   8.41901807672000*10^-01,  -5.08845978947000*10^-01}  
{ 6.42212294837000*10^-01,   3.94867598342000*10^-01,   6.56995394307000*10^-01}  
{ 3.61125125542000*10^-01,   8.55378399823000*10^-01,  -3.71371023127000*10^-01}  
{-6.91948759077000*10^-01,   5.76127711260000*10^-02,   7.19644136650000*10^-01}  
{-4.46104219840000*10^-01,   5.27566441430000*10^-02,  -8.93424737479000*10^-01}  
{-2.57452211740000*10^-01,  -9.28421032558000*10^-01,   2.67867028530000*10^-01}  
{ 5.75126638010000*10^-02,   7.65790216059000*10^-01,  -6.40513574010000*10^-01}  
{ 6.22237767001000*10^-01,  -6.22174630850000*10^-01,  -4.75098821345000*10^-01}  
{ 2.21529458413000*10^-01,  -9.72807659343000*10^-01,   6.76014569220000*10^-02}  
{ 2.62449186516000*10^-01,  -5.72890610504000*10^-01,   7.76477155422000*10^-01}  
{-7.73156127278000*10^-01,  -2.59513464171000*10^-01,  -5.78690214852000*10^-01}  
{-9.42261180105000*10^-01,   2.77377521443000*10^-01,   1.87631498061000*10^-01}  
{-5.60842784080000*10^-01,   8.22359953368000*10^-01,  -9.58095957700000*10^-02}  
{ 2.20727441467000*10^-01,   5.27943267087000*10^-01,  -8.20094691680000*10^-01}  
{ 8.88393289429000*10^-01,   2.75301852600000*10^-02,   4.58256971793000*10^-01}  
{-6.11872179364000*10^-01,   6.51465224277000*10^-01,  -4.48559358033000*10^-01}  
{-5.34426718592000*10^-01,   6.08112706471000*10^-01,   5.87015347912000*10^-01}  
{ 4.84307522690000*10^-02,  -9.26043289942000*10^-01,  -3.74297057679000*10^-01}  
{ 5.16671621706000*10^-01,   4.65479198796000*10^-01,  -7.18595540490000*10^-01}  
{-8.76294804518000*10^-01,   3.92602803607000*10^-01,  -2.79231900351000*10^-01}  
{ 6.23299006450000*10^-02,  -7.30348709287000*10^-01,   6.80224776326000*10^-01}  
{-4.72756614334000*10^-01,   1.58255776024000*10^-01,   8.66865787165000*10^-01}  
{-3.97141166215000*10^-01,   9.03732511066000*10^-01,   1.59832545306000*10^-01}  
{ 3.48174352084000*10^-01,   9.31918119070000*10^-01,  -1.01504876233000*10^-01}  
{ 9.24798415675000*10^-01,   2.75607814570000*10^-01,   2.62275090151000*10^-01}  
{-2.19751264553000*10^-01,  -1.04212973568000*10^-01,  -9.69973730504000*10^-01}  
{-6.65263766100000*10^-03,  -2.84259488829000*10^-01,   9.58724301049000*10^-01}  
{-3.26232594975000*10^-01,  -7.85743475362000*10^-01,  -5.25527815536000*10^-01}  
{-8.63389579447000*10^-01,   3.62859936100000*10^-03,   5.04524793611000*10^-01}  
{-4.93392914548000*10^-01,  -8.25942891172000*10^-01,  -2.72730219075000*10^-01}  
{-3.81187204503000*10^-01,   6.42331406594000*10^-01,   6.64911031061000*10^-01}  
{-3.20270759297000*10^-01,  -2.71820837584000*10^-01,   9.07491087006000*10^-01}  
{-2.29459709182000*10^-01,   8.84521228097000*10^-01,   4.06165531413000*10^-01}  
{ 4.41095357636000*10^-01,   5.92584908665000*10^-01,  -6.74001492205000*10^-01}  
{ 8.10191530260000*10^-01,   5.38452750570000*10^-01,  -2.31642655179000*10^-01}  
{ 3.80635042403000*10^-01,   5.45460438796000*10^-01,   7.46719407946000*10^-01}  
{ 2.38358287617000*10^-01,  -2.87381731168000*10^-01,  -9.27683710817000*10^-01}  
{-1.70643627814000*10^-01,  -4.05776706137000*10^-01,  -8.97900894889000*10^-01}  
{-4.49160024028000*10^-01,   8.39553444787000*10^-01,   3.05622784101000*10^-01}  
{ 4.69034631012000*10^-01,  -8.65191312536000*10^-01,   1.77342909706000*10^-01}  
{ 2.81285052200000*10^-01,  -4.30085511416000*10^-01,   8.57849154734000*10^-01}  
{-8.67244600824000*10^-01,   1.65560326378000*10^-01,   4.69549337846000*10^-01}  
{ 3.58835162530000*10^-01,   2.53018500092000*10^-01,  -8.98453651973000*10^-01}  
{ 1.74628505204000*10^-01,   1.57595093450000*10^-02,  -9.84508264585000*10^-01}  
{-8.96694473193000*10^-01,   9.44791856000000*10^-04,  -4.42648990864000*10^-01}  
{ 7.67834702786000*10^-01,  -1.67432243710000*10^-02,  -6.40429179250000*10^-01}  
{ 7.30103896815000*10^-01,  -5.21054542746000*10^-01,  -4.42097798387000*10^-01}  
{ 7.39954064544000*10^-01,  -2.02192358513000*10^-01,   6.41549867527000*10^-01}  
{-7.57889605408000*10^-01,  -1.08301604324000*10^-01,  -6.43330481569000*10^-01}  
{ 8.26548726295000*10^-01,   5.31904304518000*10^-01,   1.84105985494000*10^-01}  
{-3.98811493773000*10^-01,  -7.14195441940000*10^-01,   5.75216709724000*10^-01}  
{-4.74434661644000*10^-01,   7.47197703626000*10^-01,  -4.65410940488000*10^-01}  
{-1.51158170931000*10^-01,   5.48802096300000*10^-03,   9.88494354555000*10^-01}  
{ 5.22804615306000*10^-01,  -4.05725592169000*10^-01,   7.49707995205000*10^-01}  
{-8.24758423800000*10^-02,   5.56085234623000*10^-01,  -8.27022942401000*10^-01}  
{ 1.56771908091000*10^-01,  -2.32495618515000*10^-01,   9.59879344608000*10^-01}  
{-6.13358221493000*10^-01,   7.88646712868000*10^-01,   4.27557529420000*10^-02}  
{ 3.21969025817000*10^-01,  -7.49512695736000*10^-01,   5.78417379878000*10^-01}  
{-7.96703237993000*10^-01,   1.00826756216000*10^-01,   5.95900927842000*10^-01}
