{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 5.41342205750000*10^-01,  -8.40745590777000*10^-01,   9.77076570300000*10^-03} 
{ 7.11855455221000*10^-01,  -6.77280835297000*10^-01,  -1.85882976658000*10^-01} 
{-1.68935679893000*10^-01,   5.69220209139000*10^-01,   8.04642212146000*10^-01} 
{-2.96352249448000*10^-01,   9.34080993160000*10^-01,   1.99168377171000*10^-01} 
{-2.71856528700000*10^-01,  -5.08588845518000*10^-01,  -8.16964756901000*10^-01} 
{-7.98548406769000*10^-01,   2.98529694217000*10^-01,  -5.22685817405000*10^-01} 
{-5.20684660165000*10^-01,  -5.55212049724000*10^-01,  -6.48557680173000*10^-01} 
{ 4.71373097579000*10^-01,   7.51974280950000*10^-01,  -4.60805906721000*10^-01} 
{ 1.07602834905000*10^-01,  -6.96785889606000*10^-01,  -7.09162219782000*10^-01} 
{ 1.56732258040000*10^-01,   9.68962602624000*10^-01,   1.91171321087000*10^-01} 
{-9.49535866394000*10^-01,  -4.72758319490000*10^-02,  -3.10075207241000*10^-01} 
{-4.68639022889000*10^-01,  -2.14947894824000*10^-01,   8.56840048513000*10^-01} 
{ 2.33598075292000*10^-01,   5.44804593362000*10^-01,  -8.05369414785000*10^-01} 
{-7.83232856607000*10^-01,   4.80038390945000*10^-01,   3.95106865988000*10^-01} 
{ 3.38147593111000*10^-01,   4.10142555715000*10^-01,  -8.47017880133000*10^-01} 
{ 4.57493759160000*10^-01,  -8.79268207503000*10^-01,  -1.32615533045000*10^-01} 
{-8.89616894501000*10^-01,   2.08460553937000*10^-01,  -4.06356959421000*10^-01} 
{ 9.03465792571000*10^-01,  -2.83605323639000*10^-01,  -3.21430524464000*10^-01} 
{-7.82629077034000*10^-01,   3.56952856857000*10^-01,   5.09976848261000*10^-01} 
{-8.46680090455000*10^-01,  -4.19774350030000*10^-01,   3.26989784984000*10^-01} 
{-9.16995456640000*10^-02,   9.95475000898000*10^-01,  -2.49141709190000*10^-02} 
{-9.20045221870000*10^-01,  -2.07763002120000*10^-01,  -3.32191698668000*10^-01} 
{-2.76256333445000*10^-01,   6.74120367177000*10^-01,  -6.85013991674000*10^-01} 
{ 3.92494771624000*10^-01,  -5.89001699190000*10^-01,   7.06416911320000*10^-01} 
{ 4.73042141452000*10^-01,  -8.64138399331000*10^-01,   1.71743876780000*10^-01} 
{-7.60171564535000*10^-01,   4.43405295466000*10^-01,  -4.74900975389000*10^-01} 
{ 3.53067364150000*10^-02,   9.07027474513000*10^-01,  -4.19588601898000*10^-01} 
{-1.30628717121000*10^-01,  -9.46497360640000*10^-01,   2.95091315637000*10^-01} 
{-4.33885023944000*10^-01,  -3.96958614880000*10^-02,  -9.00093342147000*10^-01} 
{-2.36495010332000*10^-01,   9.70349551698000*10^-01,   4.99185096720000*10^-02} 
{ 4.49732215083000*10^-01,   6.57904317755000*10^-01,  -6.04071885951000*10^-01} 
{-7.65102172476000*10^-01,  -1.84627752367000*10^-01,  -6.16872157525000*10^-01} 
{ 8.35712175769000*10^-01,  -4.33211835058000*10^-01,   3.37509503921000*10^-01} 
{ 6.04540603231000*10^-01,   7.72314397197000*10^-01,  -1.95092621408000*10^-01} 
{-4.20954387539000*10^-01,   8.59847099009000*10^-01,  -2.88895084656000*10^-01} 
{-3.14406783780000*10^-01,  -1.47301116656000*10^-01,   9.37790357887000*10^-01} 
{-6.37353643338000*10^-01,  -6.98725391130000*10^-01,  -3.24904849323000*10^-01} 
{ 8.07666465084000*10^-01,   5.71491491283000*10^-01,  -1.45163206668000*10^-01} 
{ 7.10408713105000*10^-01,   6.98910161382000*10^-01,  -8.27287535380000*10^-02} 
{ 3.39462818301000*10^-01,   7.77503831512000*10^-01,   5.29389069565000*10^-01} 
{ 8.14118652947000*10^-01,  -5.43728594600000*10^-01,  -2.03887307938000*10^-01} 
{-1.79538505163000*10^-01,  -5.54822320020000*10^-01,   8.12365754061000*10^-01} 
{-4.26096451971000*10^-01,   7.90150667842000*10^-01,  -4.40572055091000*10^-01} 
{-6.70317946075000*10^-01,   1.62833384341000*10^-01,   7.23988356338000*10^-01} 
{ 2.24872267501000*10^-01,  -8.06377709875000*10^-01,  -5.46980303417000*10^-01} 
{ 8.80002478019000*10^-01,   4.72718722992000*10^-01,  -4.61805977910000*10^-02} 
{-3.16242502586000*10^-01,  -5.92080435232000*10^-01,   7.41236425018000*10^-01} 
{ 2.45184135970000*10^-01,  -6.58268136500000*10^-01,   7.11735765532000*10^-01} 
{-4.84949768684000*10^-01,  -7.21769783447000*10^-01,   4.93834083025000*10^-01} 
{ 4.46494818664000*10^-01,   3.93085073441000*10^-01,   8.03819943734000*10^-01} 
{-1.15524337980000*10^-01,   9.30168440320000*10^-01,  -3.48483572020000*10^-01} 
{ 3.92589369658000*10^-01,  -9.19277705752000*10^-01,   2.83211323670000*10^-02} 
{ 7.33897355560000*10^-02,   8.48180932294000*10^-01,   5.24597991616000*10^-01} 
{-2.67207809713000*10^-01,   9.27072599359000*10^-01,  -2.62937981179000*10^-01} 
{ 6.23385026563000*10^-01,   6.54079482640000*10^-01,   4.28452026540000*10^-01} 
{ 2.57762764043000*10^-01,  -7.02425462995000*10^-01,  -6.63443159894000*10^-01} 
{-1.63717988961000*10^-01,  -3.98677669272000*10^-01,  -9.02359427343000*10^-01} 
{ 9.35420202850000*10^-01,   2.27930779351000*10^-01,  -2.70252851834000*10^-01} 
{-9.97658690222000*10^-01,   6.57435423900000*10^-02,   1.88394389210000*10^-02} 
{ 7.95545397693000*10^-01,  -5.56976616012000*10^-01,   2.38504862477000*10^-01} 
{ 7.25452138727000*10^-01,  -5.62664295806000*10^-01,   3.96393850409000*10^-01} 
{ 7.83161972877000*10^-01,   4.26465548602000*10^-01,  -4.52531170302000*10^-01} 
{ 4.46176466988000*10^-01,   2.38359038028000*10^-01,   8.62618994282000*10^-01} 
{-3.59997853994000*10^-01,  -7.96885106284000*10^-01,  -4.85155307610000*10^-01} 
{-9.64267990141000*10^-01,  -2.59823554906000*10^-01,  -5.17587046360000*10^-02} 
{-7.73652671524000*10^-01,  -4.33176474853000*10^-01,  -4.62406407263000*10^-01} 
{-6.37774222358000*10^-01,  -2.51317848918000*10^-01,  -7.28068252371000*10^-01} 
{ 2.26470263111000*10^-01,  -9.19254410803000*10^-01,   3.21997745558000*10^-01} 
{-1.45205422334000*10^-01,   9.58489611250000*10^-02,   9.84747867211000*10^-01} 
{ 4.82329554764000*10^-01,   8.22546417206000*10^-01,  -3.01289880585000*10^-01} 
{ 4.04398731480000*10^-01,   2.60497283499000*10^-01,  -8.76699966503000*10^-01} 
{-5.65400579819000*10^-01,   5.83070903076000*10^-01,   5.83395668759000*10^-01} 
{-5.78628237530000*10^-01,   2.83582653063000*10^-01,   7.64702714533000*10^-01} 
{ 2.76933502268000*10^-01,  -3.60079212335000*10^-01,   8.90870807786000*10^-01} 
{-2.33954205289000*10^-01,   8.58616673344000*10^-01,   4.56117131977000*10^-01} 
{-9.71026422917000*10^-01,   2.33888348623000*10^-01,   4.90298518810000*10^-02} 
{ 1.95764827580000*10^-02,   8.25530509321000*10^-01,  -5.64017853887000*10^-01} 
{-7.52583649189000*10^-01,  -6.19321897063000*10^-01,  -2.23736985746000*10^-01} 
{-5.92065111557000*10^-01,  -9.32522187360000*10^-02,   8.00476687592000*10^-01} 
{ 7.08886047230000*10^-02,  -1.53078168366000*10^-01,  -9.85668240378000*10^-01} 
{-2.89690135892000*10^-01,   7.81206176554000*10^-01,  -5.52988729434000*10^-01} 
{ 2.84143360300000*10^-03,   1.74406064759000*10^-01,   9.84669716621000*10^-01} 
{ 4.32406286148000*10^-01,   7.51028630780000*10^-02,   8.98545693695000*10^-01} 
{-7.81629198830000*10^-01,   1.31460043609000*10^-01,   6.09732771360000*10^-01} 
{ 9.70505303026000*10^-01,  -1.08039609798000*10^-01,   2.15515427552000*10^-01} 
{-8.62251106633000*10^-01,   4.47204138935000*10^-01,   2.37763511140000*10^-01} 
{ 5.17417672689000*10^-01,  -6.07865111981000*10^-01,  -6.02311346087000*10^-01} 
{-4.89468577454000*10^-01,   2.94246088934000*10^-01,  -8.20877427410000*10^-01} 
{ 5.41573260956000*10^-01,  -7.81709432204000*10^-01,   3.09239012126000*10^-01} 
{-5.18816200784000*10^-01,  -8.50789758138000*10^-01,   8.35855086160000*10^-02} 
{ 5.91993679117000*10^-01,  -7.89311771601000*10^-01,  -1.62881586123000*10^-01} 
{-8.08327303774000*10^-01,  -2.07281715428000*10^-01,   5.51036532747000*10^-01} 
{ 7.39726497218000*10^-01,  -6.62345053249000*10^-01,   1.18759167015000*10^-01} 
{ 9.75453133285000*10^-01,   2.00041791496000*10^-01,   9.20568651430000*10^-02} 
{ 2.25302522711000*10^-01,  -5.81589952384000*10^-01,  -7.81659708918000*10^-01} 
{-4.08369852498000*10^-01,  -9.12136133780000*10^-01,  -3.52382891810000*10^-02} 
{ 3.94729746243000*10^-01,   5.42110344929000*10^-01,  -7.41825317276000*10^-01} 
{-9.91096142090000*10^-02,  -9.39124773081000*10^-01,  -3.28971039695000*10^-01} 
{ 6.64301304511000*10^-01,  -9.17114600050000*10^-02,   7.41817218005000*10^-01} 
{ 3.41552365674000*10^-01,   8.52391336486000*10^-01,  -3.95943166358000*10^-01} 
{-1.49274271365000*10^-01,   7.06047457162000*10^-01,   6.92252974095000*10^-01} 
{-7.68837014806000*10^-01,   6.38966994364000*10^-01,  -2.47148695640000*10^-02} 
{ 5.66746774300000*10^-02,  -8.00283215091000*10^-01,  -5.96937816344000*10^-01} 
{-9.48951252255000*10^-01,  -1.43744951094000*10^-01,   2.80764865818000*10^-01} 
{-4.62504768850000*10^-02,  -6.28679598504000*10^-01,   7.76287869165000*10^-01} 
{-4.62088322198000*10^-01,  -5.18223239498000*10^-01,   7.19665933981000*10^-01} 
{ 7.00377466269000*10^-01,  -2.02314642778000*10^-01,  -6.84499956217000*10^-01} 
{ 5.45472370803000*10^-01,  -1.86608756568000*10^-01,   8.17090609824000*10^-01} 
{ 3.84868045286000*10^-01,  -8.12883083987000*10^-01,  -4.37147205739000*10^-01} 
{ 6.70489520384000*10^-01,  -7.41681990549000*10^-01,  -1.87517452560000*10^-02} 
{-3.19779716176000*10^-01,   8.09043344740000*10^-02,  -9.44031472879000*10^-01} 
{-8.76387076988000*10^-01,  -2.61600575737000*10^-01,   4.04364724059000*10^-01} 
{ 8.52840413467000*10^-01,  -2.98779524631000*10^-01,   4.28245285810000*10^-01} 
{ 8.96462100918000*10^-01,  -4.04288712485000*10^-01,   1.81401043477000*10^-01} 
{ 1.52951566608000*10^-01,   2.48855294361000*10^-01,   9.56387400973000*10^-01} 
{-7.87897884070000*10^-01,  -3.77698943091000*10^-01,   4.86374786216000*10^-01} 
{-1.76301888766000*10^-01,  -4.02836454428000*10^-01,   8.98131635676000*10^-01} 
{ 7.03533288831000*10^-01,   2.24693001342000*10^-01,   6.74206175183000*10^-01} 
{ 1.34089663589000*10^-01,   1.34101883062000*10^-01,  -9.81853679057000*10^-01} 
{ 3.92780863902000*10^-01,   8.37780227960000*10^-01,   3.79272306650000*10^-01} 
{-9.67158592999000*10^-01,  -2.30472549073000*10^-01,   1.07175837348000*10^-01} 
{-3.96808035496000*10^-01,  -8.28313900799000*10^-01,   3.95524290921000*10^-01} 
{ 9.07894411139000*10^-01,   3.81910914748000*10^-01,  -1.72834578191000*10^-01} 
{ 7.42240079255000*10^-01,   5.60084269102000*10^-01,   3.67947382449000*10^-01} 
{ 5.82882745823000*10^-01,   3.13518466557000*10^-01,   7.49635828753000*10^-01} 
{ 9.44907504669000*10^-01,   2.58444211810000*10^-02,   3.26315604154000*10^-01} 
{-9.53486530791000*10^-01,   1.15662569822000*10^-01,  -2.78362363733000*10^-01} 
{ 6.84018754552000*10^-01,   2.26334064462000*10^-01,  -6.93463217976000*10^-01} 
{ 4.79203972202000*10^-01,   8.68101076076000*10^-01,  -1.29476155110000*10^-01} 
{-6.76707105695000*10^-01,   7.16149460698000*10^-01,  -1.70872593013000*10^-01} 
{-6.15781332247000*10^-01,  -7.64848683785000*10^-01,   1.89261305523000*10^-01} 
{-1.11911072394000*10^-01,  -7.79187029427000*10^-01,  -6.16719940531000*10^-01} 
{-4.45237641170000*10^-01,  -6.85796233134000*10^-01,  -5.75714312402000*10^-01} 
{-5.57871368170000*10^-01,   5.72476550614000*10^-01,  -6.00874475721000*10^-01} 
{-9.36832958386000*10^-01,   3.40476814703000*10^-01,  -8.01220739330000*10^-02} 
{ 4.17044289872000*10^-01,  -2.78626104022000*10^-01,   8.65125166922000*10^-01} 
{-6.27594358762000*10^-01,  -6.33879637914000*10^-01,   4.52019828645000*10^-01} 
{-9.94875070934000*10^-01,  -1.00126970466000*10^-01,  -1.40777490870000*10^-02} 
{ 8.47665056561000*10^-01,  -5.24191126573000*10^-01,   8.17778375090000*10^-02} 
{-3.67906051868000*10^-01,  -9.10605084150000*10^-01,  -1.88264488739000*10^-01} 
{-9.35607919108000*10^-01,   2.86137868876000*10^-01,   2.06792025227000*10^-01} 
{-2.74064967787000*10^-01,   7.58745189356000*10^-01,   5.90926502250000*10^-01} 
{-5.37015017112000*10^-01,  -8.38657847918000*10^-01,  -9.09279138770000*10^-02} 
{-2.78035057040000*10^-02,  -4.88437572235000*10^-01,   8.72155779147000*10^-01} 
{-3.54289002180000*10^-01,   8.72153401111000*10^-01,   3.37383680495000*10^-01} 
{ 4.61674074143000*10^-01,   8.85871142130000*10^-01,   4.57096139370000*10^-02} 
{ 3.90685801325000*10^-01,  -8.62213930433000*10^-01,   3.22415481656000*10^-01} 
{ 5.30908397214000*10^-01,  -5.04517545872000*10^-01,   6.80880547288000*10^-01} 
{ 4.80661896370000*10^-02,  -9.48275097992000*10^-01,   3.13789706559000*10^-01} 
{-1.52396451366000*10^-01,  -7.95875152170000*10^-02,   9.85109714211000*10^-01} 
{-8.69034798728000*10^-01,  -3.52996358610000*10^-01,  -3.46658462190000*10^-01} 
{-1.75962932580000*10^-01,   9.31672956439000*10^-01,   3.17840445189000*10^-01} 
{ 3.14138117760000*10^-01,  -9.32334625636000*10^-01,   1.79079280798000*10^-01} 
{ 6.36049868876000*10^-01,  -5.47346164848000*10^-01,   5.43923468999000*10^-01} 
{ 6.50368885780000*10^-01,  -6.38789117070000*10^-02,  -7.56927867797000*10^-01} 
{ 9.91009654750000*10^-01,  -5.44922844150000*10^-02,  -1.22190241557000*10^-01} 
{-9.88949614144000*10^-01,   3.76863149500000*10^-03,  -1.48204109597000*10^-01} 
{ 2.66539502288000*10^-01,  -5.16284789096000*10^-01,   8.13883720361000*10^-01} 
{ 5.22444501284000*10^-01,  -7.17775619960000*10^-01,  -4.60271552965000*10^-01} 
{ 9.74506322260000*10^-02,  -8.86832909571000*10^-01,  -4.51697647527000*10^-01} 
{ 6.25266653145000*10^-01,   3.78856688689000*10^-01,  -6.82282362296000*10^-01} 
{-1.48056295973000*10^-01,   2.67768061599000*10^-01,   9.52039704220000*10^-01} 
{ 1.13590250665000*10^-01,  -5.79033911842000*10^-01,   8.07351834017000*10^-01} 
{ 9.23287839525000*10^-01,   3.29038367744000*10^-01,   1.98174967990000*10^-01} 
{-6.95625526100000*10^-01,  -6.55742086783000*10^-01,   2.93440697689000*10^-01} 
{-7.23936330630000*10^-02,  -7.39892735092000*10^-01,   6.68818288065000*10^-01} 
{ 9.13208846629000*10^-01,   1.14993227615000*10^-01,  -3.90929865886000*10^-01} 
{ 8.41643188059000*10^-01,  -4.35941297696000*10^-01,  -3.18734888201000*10^-01} 
{ 5.87495306315000*10^-01,   6.25348606194000*10^-01,  -5.13603335065000*10^-01} 
{ 8.98539803243000*10^-01,  -1.45834090244000*10^-01,  -4.13954876902000*10^-01} 
{ 5.78946736460000*10^-02,  -9.97997795164000*10^-01,   2.54677759280000*10^-02} 
{-5.93555466994000*10^-01,  -4.24708610461000*10^-01,   6.83604054846000*10^-01} 
{ 9.16194114120000*10^-02,  -7.11674138847000*10^-01,   6.96509729687000*10^-01} 
{ 2.98175949090000*10^-01,   4.80029896576000*10^-01,   8.25022667432000*10^-01} 
{ 4.87291994013000*10^-01,   4.01528792795000*10^-01,  -7.75448993247000*10^-01} 
{-9.78536129447000*10^-01,   1.72211473178000*10^-01,  -1.13182383226000*10^-01} 
{-2.01359523405000*10^-01,  -9.62497343662000*10^-01,  -1.81805406351000*10^-01} 
{ 3.54056373885000*10^-01,  -7.23469843782000*10^-01,   5.92651220575000*10^-01} 
{ 1.04643230210000*10^-02,   7.60286957464000*10^-01,   6.49503071782000*10^-01} 
{ 7.54593656600000*10^-01,   3.14543402790000*10^-01,  -5.75891362308000*10^-01} 
{ 8.54048712159000*10^-01,   2.52998503445000*10^-01,  -4.54524536757000*10^-01} 
{-6.50701337787000*10^-01,  -7.59157718464000*10^-01,   1.63501528350000*10^-02} 
{ 6.05037313995000*10^-01,  -3.44827914790000*10^-01,  -7.17651418069000*10^-01} 
{-2.04848053363000*10^-01,  -6.46645539336000*10^-01,  -7.34769910578000*10^-01}
