{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 2.02133500722000*10^-01,  -9.33249765807000*10^-01,   2.96962830178000*10^-01} 
{-4.52968200893000*10^-01,   7.61931054253000*10^-01,   4.62904825580000*10^-01} 
{-5.32311769347000*10^-01,   7.78046567169000*10^-01,   3.33598140779000*10^-01} 
{ 9.87896229393000*10^-01,  -1.38410315219000*10^-01,  -7.00258851580000*10^-02} 
{-4.93295382100000*10^-03,  -7.81454386520000*10^-01,   6.23942872189000*10^-01} 
{-7.61673495836000*10^-01,  -2.73980095548000*10^-01,   5.87186846740000*10^-01} 
{-9.36943899077000*10^-01,   2.28343324248000*10^-01,   2.64566544095000*10^-01} 
{-5.33711881303000*10^-01,  -6.98034204558000*10^-01,  -4.77388601689000*10^-01} 
{ 5.40924112342000*10^-01,   8.07306237097000*10^-01,  -2.35918935720000*10^-01} 
{ 6.44975427975000*10^-01,  -6.05260324798000*10^-01,  -4.66547571566000*10^-01} 
{-9.50001615512000*10^-01,   2.81163426171000*10^-01,  -1.35808903645000*10^-01} 
{-8.94924540602000*10^-01,  -2.32132358563000*10^-01,  -3.81083501002000*10^-01} 
{ 2.78988911739000*10^-01,   8.98182774747000*10^-01,  -3.39754161527000*10^-01} 
{ 5.65772196170000*10^-02,  -5.65009305829000*10^-01,   8.23142455804000*10^-01} 
{ 7.96502392700000*10^-03,   5.58493868346000*10^-01,   8.29470407799000*10^-01} 
{ 2.80939841760000*10^-01,  -9.32933266981000*10^-01,  -2.25185089808000*10^-01} 
{ 1.26088940311000*10^-01,   8.13710818330000*10^-02,   9.88676047132000*10^-01} 
{ 6.40973510521000*10^-01,  -7.25950293714000*10^-01,  -2.49297272081000*10^-01} 
{ 3.91027386359000*10^-01,   3.85080633766000*10^-01,   8.35948855263000*10^-01} 
{ 6.13228016682000*10^-01,   3.98804567724000*10^-01,   6.81840389181000*10^-01} 
{-8.89364135171000*10^-01,   1.77360795568000*10^-01,  -4.21395993415000*10^-01} 
{ 9.98887397430000*10^-01,   2.19073563400000*10^-03,   4.71080453140000*10^-02} 
{-5.31308704546000*10^-01,   2.59830641318000*10^-01,  -8.06349240904000*10^-01} 
{-4.76801855995000*10^-01,  -2.02119969224000*10^-01,  -8.55457484719000*10^-01} 
{ 5.57673171386000*10^-01,   7.75065521453000*10^-01,   2.97109527568000*10^-01} 
{ 3.83136712338000*10^-01,   5.15991908687000*10^-01,  -7.66132240431000*10^-01} 
{-7.06801048111000*10^-01,  -6.62223821295000*10^-01,   2.48780804925000*10^-01} 
{ 9.25194746987000*10^-01,  -1.26663117164000*10^-01,  -3.57730533918000*10^-01} 
{-5.81028349910000*10^-02,  -5.01067830614000*10^-01,   8.63455320031000*10^-01} 
{-2.42520860472000*10^-01,  -9.40197020683000*10^-01,   2.39192797834000*10^-01} 
{-2.89474027903000*10^-01,  -7.88478132335000*10^-01,  -5.42685011770000*10^-01} 
{-7.28481074161000*10^-01,  -3.37272003140000*10^-01,  -5.96290969650000*10^-01} 
{-8.27866012154000*10^-01,   1.19878743820000*10^-01,  -5.47966196676000*10^-01} 
{ 7.15386991066000*10^-01,   4.30698076697000*10^-01,  -5.50200526848000*10^-01} 
{-5.99986174110000*10^-02,   2.78776183368000*10^-01,  -9.58480049608000*10^-01} 
{-4.49666487423000*10^-01,   8.90279843930000*10^-01,  -7.21238489030000*10^-02} 
{ 8.32986226035000*10^-01,   4.15700013865000*10^-01,   3.65140309618000*10^-01} 
{-2.83160509411000*10^-01,   2.93830800587000*10^-01,   9.12953222535000*10^-01} 
{ 7.92054632130000*10^-02,   3.20179296930000*10^-01,  -9.44040101063000*10^-01} 
{-5.11058650650000*10^-02,  -9.98622156613000*10^-01,  -1.19154889380000*10^-02} 
{ 3.34764702890000*10^-01,  -8.82209682924000*10^-01,   3.31117304070000*10^-01} 
{ 5.50927258599000*10^-01,   6.14896025538000*10^-01,   5.64253518828000*10^-01} 
{-2.69192621096000*10^-01,  -8.31071300601000*10^-01,   4.86678359972000*10^-01} 
{ 2.87455674838000*10^-01,  -6.70996904486000*10^-01,   6.83470840032000*10^-01} 
{ 4.27088924560000*10^-02,   1.71793757659000*10^-01,  -9.84206713722000*10^-01} 
{ 2.35004162772000*10^-01,   8.44965532873000*10^-01,  -4.80423034145000*10^-01} 
{-8.13072169248000*10^-01,  -7.74245112300000*10^-03,   5.82111417209000*10^-01} 
{ 1.77390894678000*10^-01,   7.87264530580000*10^-01,  -5.90548075415000*10^-01} 
{-9.50131939276000*10^-01,  -1.95120363841000*10^-01,  -2.43263933995000*10^-01} 
{ 5.35038743370000*10^-02,   9.64046709431000*10^-01,   2.60290755628000*10^-01} 
{ 5.27744550651000*10^-01,   5.09581986164000*10^-01,   6.79567427586000*10^-01} 
{ 1.38344714099000*10^-01,   9.90383821821000*10^-01,  -7.90921716000000*10^-04} 
{ 4.19324111060000*10^-01,   1.48081384007000*10^-01,  -8.95678063589000*10^-01} 
{-9.84565788248000*10^-01,  -1.14662384255000*10^-01,  -1.32222336417000*10^-01} 
{-3.73134955510000*10^-02,   4.21058038220000*10^-01,  -9.06265872413000*10^-01} 
{-2.32121520314000*10^-01,  -3.00315610278000*10^-01,  -9.25164922611000*10^-01} 
{-8.87202230544000*10^-01,  -4.46108919527000*10^-01,   1.17724398646000*10^-01} 
{ 9.55664413812000*10^-01,  -2.44983301814000*10^-01,   1.63366795910000*10^-01} 
{ 8.02632834939000*10^-01,   5.94210678098000*10^-01,  -5.19057059760000*10^-02} 
{-2.30504805050000*10^-02,   1.45615525559000*10^-01,   9.89072694024000*10^-01} 
{ 3.69974412263000*10^-01,   9.28012120750000*10^-01,  -4.37314304810000*10^-02} 
{ 7.87614619736000*10^-01,  -6.14799335127000*10^-01,  -4.10486090590000*10^-02} 
{ 2.80771362420000*10^-02,  -6.72740343734000*10^-01,   7.39345727203000*10^-01} 
{ 4.63108743796000*10^-01,  -8.12542979830000*10^-01,   3.53983329195000*10^-01} 
{-6.90235781720000*10^-01,  -2.26551872023000*10^-01,  -6.87203619691000*10^-01} 
{-1.39399612009000*10^-01,   6.31040563568000*10^-01,  -7.63122241390000*10^-01} 
{-5.92052525088000*10^-01,  -7.50432111450000*10^-01,   2.93811935839000*10^-01} 
{-2.67208909748000*10^-01,   9.61105335074000*10^-01,   6.98278844340000*10^-02} 
{-9.07676695630000*10^-01,  -1.68930458515000*10^-01,   3.84168604126000*10^-01} 
{ 1.77077866625000*10^-01,  -6.22293396850000*10^-01,   7.62492201526000*10^-01} 
{ 9.78884827696000*10^-01,  -7.24744838340000*10^-02,   1.91133312901000*10^-01} 
{-7.87740825562000*10^-01,  -1.82344071767000*10^-01,  -5.88400400437000*10^-01} 
{ 4.91765943088000*10^-01,   4.15281583076000*10^-01,  -7.65315270968000*10^-01} 
{ 7.83931739160000*10^-01,  -5.59333295137000*10^-01,   2.69438848887000*10^-01} 
{ 8.92270508070000*10^-01,   2.65993224913000*10^-01,   3.64830021692000*10^-01} 
{-4.20592458352000*10^-01,   3.54564421014000*10^-01,  -8.35096434748000*10^-01} 
{-7.25062781895000*10^-01,   3.51920485561000*10^-01,  -5.91976295262000*10^-01} 
{ 1.83862752613000*10^-01,   6.98084475119000*10^-01,   6.92006180463000*10^-01} 
{ 2.99695843969000*10^-01,  -6.68001498991000*10^-01,  -6.81143449248000*10^-01} 
{-7.93267594864000*10^-01,   4.86222267887000*10^-01,   3.66489330198000*10^-01} 
{-7.07618274125000*10^-01,   7.97117972660000*10^-02,   7.02084330762000*10^-01} 
{ 1.87474134181000*10^-01,  -3.47314127431000*10^-01,   9.18817906824000*10^-01} 
{-6.12213739076000*10^-01,  -7.46798842421000*10^-01,  -2.59780343071000*10^-01} 
{ 9.03632292482000*10^-01,  -3.44522786544000*10^-01,   2.54465576327000*10^-01} 
{-1.93794152815000*10^-01,  -4.63955343866000*10^-01,   8.64401102054000*10^-01} 
{ 3.08437772640000*10^-01,  -3.09584872902000*10^-01,  -8.99457251279000*10^-01} 
{ 6.32687147778000*10^-01,  -3.11409059249000*10^-01,  -7.09035521574000*10^-01} 
{-5.07432464079000*10^-01,   8.36061247622000*10^-01,  -2.08599819327000*10^-01} 
{ 9.71400046913000*10^-01,   1.24727063633000*10^-01,  -2.02052241896000*10^-01} 
{ 4.23555040409000*10^-01,  -1.64776610332000*10^-01,   8.90757989822000*10^-01} 
{ 4.00250058607000*10^-01,  -7.04807197757000*10^-01,   5.85701890534000*10^-01} 
{ 8.36109906602000*10^-01,   4.10495654020000*10^-02,  -5.47023909224000*10^-01} 
{-4.61192046990000*10^-01,  -6.83599120704000*10^-01,   5.65680243570000*10^-01} 
{ 2.63462833059000*10^-01,   6.04980731709000*10^-01,  -7.51389146753000*10^-01} 
{ 4.38563325716000*10^-01,  -6.25635469541000*10^-01,  -6.45168558276000*10^-01} 
{-3.26012036120000*10^-01,  -4.14454456095000*10^-01,   8.49672675875000*10^-01} 
{ 8.60257592116000*10^-01,  -4.74775613496000*10^-01,   1.85862831239000*10^-01} 
{ 5.89735943727000*10^-01,   3.04845240081000*10^-01,  -7.47850851625000*10^-01} 
{ 3.80390399531000*10^-01,  -9.22777243261000*10^-01,   6.15248182840000*10^-02} 
{-9.73327768388000*10^-01,  -1.55961311910000*10^-02,  -2.28888217207000*10^-01} 
{ 5.84073585618000*10^-01,  -7.13874788810000*10^-01,  -3.86317010349000*10^-01} 
{-8.42435944987000*10^-01,   5.06516374797000*10^-01,  -1.83692244409000*10^-01} 
{-1.23360678914000*10^-01,   9.89971754664000*10^-01,   6.88336245190000*10^-02} 
{-3.49005415026000*10^-01,   9.13495986724000*10^-01,   2.09094004032000*10^-01} 
{-4.69639155830000*10^-02,  -1.17865620428000*10^-01,  -9.91918386841000*10^-01} 
{-4.92886002363000*10^-01,  -8.39506714843000*10^-01,  -2.28674144599000*10^-01} 
{-2.48563757792000*10^-01,   6.93893746545000*10^-01,  -6.75816193072000*10^-01} 
{-1.93243435150000*10^-02,  -4.94409286446000*10^-01,  -8.69014399894000*10^-01} 
{-7.42291842763000*10^-01,  -6.62007037414000*10^-01,   1.03679807974000*10^-01} 
{ 7.63356548780000*10^-02,   8.57852404212000*10^-01,  -5.08194962964000*10^-01} 
{-6.89225042010000*10^-02,   8.21439351380000*10^-01,   5.66115783580000*10^-01} 
{-5.90680108388000*10^-01,  -1.32100568736000*10^-01,   7.96019126212000*10^-01} 
{-3.24033645701000*10^-01,  -7.37582259599000*10^-01,   5.92431098761000*10^-01} 
{ 2.76806121343000*10^-01,   7.09531745935000*10^-01,  -6.48030147985000*10^-01} 
{-4.17324040493000*10^-01,  -5.94287855170000*10^-01,  -6.87504611202000*10^-01} 
{-2.88785657557000*10^-01,  -5.74294906249000*10^-01,  -7.66021021020000*10^-01} 
{ 9.19763652401000*10^-01,  -2.67853080879000*10^-01,  -2.86861553342000*10^-01} 
{ 8.64110479348000*10^-01,   1.66845767313000*10^-01,  -4.74842678591000*10^-01} 
{ 7.55272924728000*10^-01,  -6.26867623732000*10^-01,  -1.91310719745000*10^-01} 
{ 3.36067097156000*10^-01,   9.18995047648000*10^-01,  -2.06172278950000*10^-01} 
{-2.75878241146000*10^-01,   5.72820370802000*10^-01,  -7.71860103164000*10^-01} 
{-5.09892640510000*10^-01,  -5.64184687623000*10^-01,   6.49388276307000*10^-01} 
{-6.36487177123000*10^-01,   7.42038867959000*10^-01,  -2.10386291843000*10^-01} 
{ 5.32304903091000*10^-01,  -6.29012554000000*10^-02,   8.44212604866000*10^-01} 
{-4.05949480844000*10^-01,  -7.85790104799000*10^-01,   4.66625042409000*10^-01} 
{-6.17089012060000*10^-01,   4.60982243266000*10^-01,   6.37727624138000*10^-01} 
{-7.13387053468000*10^-01,   4.83184839555000*10^-01,   5.07554255985000*10^-01} 
{ 7.21761777711000*10^-01,  -3.48299015639000*10^-01,  -5.98120165135000*10^-01} 
{-1.96855625096000*10^-01,  -9.80179775562000*10^-01,  -2.22591654500000*10^-02} 
{-9.35346360170000*10^-02,   7.31766646931000*10^-01,   6.75106544409000*10^-01} 
{ 2.38501385660000*10^-01,   9.65606588169000*10^-01,  -1.03542290506000*10^-01} 
{ 7.09246481193000*10^-01,   1.29160461049000*10^-01,   6.93027419528000*10^-01} 
{ 1.49728958456000*10^-01,  -6.13836900840000*10^-02,   9.86819781719000*10^-01} 
{-6.16105447884000*10^-01,   3.30648124701000*10^-01,   7.14902716962000*10^-01} 
{-9.23377147664000*10^-01,   3.44261203732000*10^-01,   1.69878976851000*10^-01} 
{ 3.06018184937000*10^-01,  -5.44423175034000*10^-01,   7.80996976290000*10^-01} 
{-4.54096201816000*10^-01,   7.63701366622000*10^-01,  -4.58864753621000*10^-01} 
{-6.14846994260000*10^-01,   1.79369869864000*10^-01,   7.67977619097000*10^-01} 
{ 6.66027267123000*10^-01,   2.71047648142000*10^-01,   6.94939459151000*10^-01} 
{ 2.62184386529000*10^-01,  -4.50710782011000*10^-01,  -8.53298973655000*10^-01} 
{-3.31216423760000*10^-01,  -8.73817191517000*10^-01,   3.56004489356000*10^-01} 
{-7.89347127728000*10^-01,   1.28485494174000*10^-01,   6.00352054827000*10^-01} 
{-9.41587976471000*10^-01,   8.16219001750000*10^-02,  -3.26726105442000*10^-01} 
{ 5.32010157808000*10^-01,  -4.96673643859000*10^-01,   6.85769993136000*10^-01} 
{ 8.16552171316000*10^-01,   3.19984330764000*10^-01,   4.80471205781000*10^-01} 
{-2.79583265744000*10^-01,   1.36290143623000*10^-01,   9.50398965839000*10^-01} 
{-7.10944497857000*10^-01,   5.67041670090000*10^-01,  -4.15958730343000*10^-01} 
{-8.15425047446000*10^-01,   4.74344754018000*10^-01,  -3.31781624466000*10^-01} 
{-2.42432932520000*10^-01,  -6.70178665647000*10^-01,   7.01489008711000*10^-01} 
{ 8.47666562359000*10^-01,  -5.15457263759000*10^-01,  -1.25559580663000*10^-01} 
{ 9.79362018916000*10^-01,   7.06497868830000*10^-02,   1.89363786187000*10^-01} 
{ 9.00350221124000*10^-01,   3.57077313294000*10^-01,   2.48727303794000*10^-01} 
{-1.41330132865000*10^-01,   5.06803908329000*10^-01,   8.50397314228000*10^-01} 
{ 5.08715080434000*10^-01,  -8.07368970668000*10^-01,  -2.98938642770000*10^-01} 
{-1.84165025000000*10^-04,   6.69902836858000*10^-01,  -7.42448755978000*10^-01} 
{-5.15796008794000*10^-01,  -8.35948142709000*10^-01,   1.87470477711000*10^-01} 
{-2.78223232971000*10^-01,  -4.29012592820000*10^-01,  -8.59383516154000*10^-01} 
{ 1.47424186937000*10^-01,   6.32482214300000*10^-02,  -9.87049021879000*10^-01} 
{-5.09725734872000*10^-01,   4.20752350190000*10^-01,   7.50431299333000*10^-01} 
{ 9.76196952580000*10^-02,  -7.92239853752000*10^-01,  -6.02350736054000*10^-01} 
{-9.41314914308000*10^-01,  -3.08603504896000*10^-01,  -1.36711772966000*10^-01} 
{-1.70409545181000*10^-01,  -6.60816974025000*10^-01,  -7.30945629819000*10^-01} 
{-7.14681653200000*10^-02,   9.81374110664000*10^-01,  -1.78317571386000*10^-01} 
{ 2.12541154281000*10^-01,   8.69498843106000*10^-01,   4.45867715330000*10^-01} 
{ 6.38928481476000*10^-01,  -3.94641444190000*10^-01,   6.60324561171000*10^-01} 
{-6.58568177016000*10^-01,   6.76169989686000*10^-01,  -3.30275795769000*10^-01} 
{-5.24558929845000*10^-01,   4.06338533629000*10^-01,  -7.48148999336000*10^-01} 
{ 7.39817974785000*10^-01,  -5.18095929346000*10^-01,   4.29238828836000*10^-01} 
{-5.69096110668000*10^-01,  -2.89944280668000*10^-01,   7.69455606861000*10^-01} 
{-2.60351154952000*10^-01,   5.72579013381000*10^-01,   7.77412727932000*10^-01} 
{-9.70943573418000*10^-01,   2.07846915338000*10^-01,   1.18609599201000*10^-01} 
{-9.73600887943000*10^-01,  -2.01771780012000*10^-01,   1.06721412037000*10^-01} 
{ 6.81620250680000*10^-02,  -9.25300051325000*10^-01,  -3.73059986272000*10^-01} 
{-1.25782859281000*10^-01,  -8.56536596507000*10^-01,   5.00523457148000*10^-01} 
{-4.90119606189000*10^-01,  -3.69579904257000*10^-01,  -7.89426035800000*10^-01} 
{-8.81707266020000*10^-01,   2.42991342049000*10^-01,   4.04410070024000*10^-01} 
{ 7.57066018227000*10^-01,   5.51841134883000*10^-01,   3.49746202119000*10^-01} 
{-4.05930676480000*10^-02,  -9.23581560862000*10^-01,   3.81247037095000*10^-01} 
{ 5.61736008130000*10^-02,  -9.61324109963000*10^-01,   2.69630269398000*10^-01} 
{-9.98385648230000*10^-02,  -9.16454945565000*10^-01,  -3.87482378597000*10^-01} 
{ 8.38776637230000*10^-02,   9.86169298309000*10^-01,  -1.42949825468000*10^-01} 
{ 2.73203148849000*10^-01,   9.60227703547000*10^-01,   5.76437056350000*10^-02} 
{ 7.99995736812000*10^-01,   3.03754888289000*10^-01,  -5.17435782416000*10^-01} 
{ 7.23642895473000*10^-01,   3.65954810329000*10^-01,   5.85164965312000*10^-01} 
{ 1.39488199935000*10^-01,   6.92934297708000*10^-01,  -7.07379036400000*10^-01} 
{ 6.21049972615000*10^-01,  -6.26193440886000*10^-01,   4.71358362720000*10^-01} 
{ 7.73742217227000*10^-01,   2.23382437329000*10^-01,   5.92809638901000*10^-01} 
{ 5.05926455327000*10^-01,   8.62568747441000*10^-01,   3.68479816000000*10^-03} 
{-9.96190133265000*10^-01,   3.20988324040000*10^-02,  -8.10856543680000*10^-02} 
{-7.37353424313000*10^-01,  -5.46380107202000*10^-01,  -3.97213678147000*10^-01} 
{-6.54082184765000*10^-01,   6.90325285481000*10^-01,   3.09236957362000*10^-01} 
{ 8.33069907240000*10^-02,  -6.03995443944000*10^-01,  -7.92621882735000*10^-01} 
{ 2.76865725621000*10^-01,   4.87502206979000*10^-01,   8.28062176510000*10^-01} 
{ 7.04727608530000*10^-01,   3.11345844988000*10^-01,  -6.37512950915000*10^-01} 
{-8.54154921894000*10^-01,   4.69730221355000*10^-01,   2.23098383121000*10^-01} 
{-7.41453681176000*10^-01,   2.12850291569000*10^-01,  -6.36349897501000*10^-01} 
{ 1.90833881401000*10^-01,  -9.75531201705000*10^-01,  -1.09184725165000*10^-01} 
{-8.16774269639000*10^-01,   2.67964132205000*10^-01,  -5.10955004190000*10^-01} 
{-5.76204053636000*10^-01,  -2.59301101579000*10^-01,  -7.75081819741000*10^-01} 
{-7.55449259458000*10^-01,   5.95803478167000*10^-01,  -2.72607101502000*10^-01} 
{ 7.34920336579000*10^-01,  -1.60290539110000*10^-02,   6.77963987475000*10^-01} 
{-5.09209823124000*10^-01,  -7.81473008404000*10^-01,  -3.60562467778000*10^-01} 
{-4.76704645862000*10^-01,  -2.03272235274000*10^-01,   8.55238609384000*10^-01} 
{ 3.02378058866000*10^-01,   6.04915530049000*10^-01,   7.36644222825000*10^-01} 
{-7.04871562037000*10^-01,  -5.32445832918000*10^-01,   4.68676344656000*10^-01} 
{-5.87915662194000*10^-01,  -8.00492410476000*10^-01,  -1.16477787231000*10^-01} 
{-9.33420168055000*10^-01,  -8.48125479300000*10^-02,  -3.48616725907000*10^-01} 
{-1.09556353015000*10^-01,   7.43272899998000*10^-01,  -6.59956666489000*10^-01} 
{-3.76376254287000*10^-01,   6.25329464818000*10^-01,   6.83596354320000*10^-01} 
{ 5.08479714928000*10^-01,   5.36418694649000*10^-01,  -6.73575061547000*10^-01} 
{ 8.84829710530000*10^-01,  -2.70916542748000*10^-01,   3.79052252636000*10^-01} 
{-7.42874174697000*10^-01,  -4.44630065250000*10^-01,  -5.00441870394000*10^-01} 
{ 4.12251887813000*10^-01,   9.04940833924000*10^-01,   1.05501033607000*10^-01} 
{-3.04743203301000*10^-01,  -6.86934204309000*10^-01,  -6.59737052917000*10^-01} 
{ 2.67788543078000*10^-01,   3.92082012510000*10^-02,   9.62679600465000*10^-01} 
{ 9.87905243393000*10^-01,  -1.39020611909000*10^-01,   6.86767758490000*10^-02} 
{ 7.35854525600000*10^-01,   6.73377052588000*10^-01,   7.12843755790000*10^-02} 
{ 4.30722029532000*10^-01,   8.47790883458000*10^-01,  -3.09401278605000*10^-01} 
{ 4.84943445551000*10^-01,   7.50011910131000*10^-01,  -4.49791050688000*10^-01} 
{-5.06298339347000*10^-01,   5.46015918291000*10^-01,  -6.67479294471000*10^-01} 
{ 8.12055623014000*10^-01,  -3.57791931698000*10^-01,   4.61032101640000*10^-01} 
{-1.73490858450000*10^-01,  -7.56395749968000*10^-01,  -6.30687237436000*10^-01} 
{-2.27699094437000*10^-01,   9.53204229628000*10^-01,  -1.98883933521000*10^-01} 
{ 7.59355205759000*10^-01,  -5.06244705016000*10^-01,  -4.08773739530000*10^-01} 
{ 9.29429118662000*10^-01,   1.16932213749000*10^-01,   3.49983386422000*10^-01} 
{-3.72794502052000*10^-01,  -1.13288040922000*10^-01,   9.20972355190000*10^-01} 
{-5.42738901206000*10^-01,  -4.34599626116000*10^-01,   7.18719451593000*10^-01} 
{ 5.92490495964000*10^-01,   1.93443094945000*10^-01,   7.82006893327000*10^-01} 
{ 8.69543758467000*10^-01,  -2.53047965273000*10^-01,  -4.24099492316000*10^-01} 
{-8.08574476658000*10^-01,  -4.27563109339000*10^-01,   4.04224075520000*10^-01} 
{-5.81994836462000*10^-01,   6.76536973609000*10^-01,  -4.51198109118000*10^-01} 
{-5.30077033417000*10^-01,   8.45460671598000*10^-01,   6.49198846680000*10^-02} 
{-2.77225206285000*10^-01,  -5.54544428977000*10^-01,   7.84618799985000*10^-01} 
{ 6.14200986504000*10^-01,   5.45594585136000*10^-01,  -5.70161114815000*10^-01} 
{-4.06184242711000*10^-01,   4.97779791790000*10^-01,  -7.66309102033000*10^-01} 
{-8.05670611755000*10^-01,   2.56061137667000*10^-01,   5.34160611736000*10^-01} 
{-3.40438254071000*10^-01,  -9.39313371838000*10^-01,  -4.23342019060000*10^-02} 
{ 4.56652054950000*10^-02,  -2.86814374396000*10^-01,   9.56897175065000*10^-01} 
{ 2.41012949264000*10^-01,  -7.71349931820000*10^-01,  -5.89009372564000*10^-01} 
{ 5.05691631492000*10^-01,   3.81702686010000*10^-02,  -8.61869482250000*10^-01} 
{-8.79233273250000*10^-02,  -2.62330137149000*10^-01,  -9.60964300927000*10^-01} 
{-9.73134154825000*10^-01,   8.64236875170000*10^-02,   2.13403052810000*10^-01} 
{ 9.40970395924000*10^-01,  -1.75335397932000*10^-01,   2.89537928823000*10^-01} 
{ 5.21266159938000*10^-01,   3.57721062527000*10^-01,   7.74801414511000*10^-01} 
{-5.35276829248000*10^-01,  -7.24874976734000*10^-01,   4.33630008388000*10^-01} 
{ 4.24728443683000*10^-01,  -8.79941175329000*10^-01,   2.12859759200000*10^-01} 
{ 6.25375792928000*10^-01,  -7.70514637062000*10^-01,   1.23338200461000*10^-01} 
{ 7.23659193098000*10^-01,  -4.30399468481000*10^-01,   5.39512437091000*10^-01} 
{-9.74052383877000*10^-01,   1.34582778822000*10^-01,  -1.81959965671000*10^-01} 
{-6.35422752598000*10^-01,  -7.57731233651000*10^-01,   1.48597789456000*10^-01} 
{ 3.11546913399000*10^-01,   9.27651650329000*10^-01,   2.05914876572000*10^-01} 
{ 8.81447748959000*10^-01,   4.71327561222000*10^-01,  -3.00032646240000*10^-02} 
{-1.52876436516000*10^-01,  -3.31323074100000*10^-03,  -9.88239757174000*10^-01} 
{ 3.58332960636000*10^-01,  -5.46409609487000*10^-01,  -7.56990110888000*10^-01} 
{ 1.09535932640000*10^-02,  -8.61222253285000*10^-01,   5.08110469526000*10^-01} 
{ 3.58120997389000*10^-01,   3.91461277275000*10^-01,  -8.47648169717000*10^-01} 
{ 6.84762660468000*10^-01,  -7.21038547540000*10^-01,  -1.05846642792000*10^-01} 
{-5.99279433528000*10^-01,   5.80154484344000*10^-01,  -5.51620281394000*10^-01} 
{ 6.45319651174000*10^-01,   5.01307501399000*10^-01,   5.76414205976000*10^-01} 
{ 3.66025195307000*10^-01,   8.24229476377000*10^-01,  -4.32054772768000*10^-01} 
{-9.05903807423000*10^-01,   4.15122393020000*10^-01,  -8.37358376660000*10^-02} 
{-1.71362819310000*10^-01,  -5.24912670544000*10^-01,  -8.33727456943000*10^-01} 
{ 1.04867169676000*10^-01,   3.53690738545000*10^-01,   9.29465296927000*10^-01} 
{ 3.06916531895000*10^-01,  -2.57420255114000*10^-01,   9.16262546821000*10^-01} 
{-1.74291153671000*10^-01,   8.80575327401000*10^-01,  -4.40692280991000*10^-01} 
{ 6.93614241600000*10^-01,   6.36901342684000*10^-01,  -3.36535233723000*10^-01} 
{-4.02964222515000*10^-01,   9.12600176841000*10^-01,   6.91429866400000*10^-02} 
{-5.28503288282000*10^-01,  -3.20011022940000*10^-02,  -8.48327886920000*10^-01} 
{ 6.12029705613000*10^-01,   4.27512255370000*10^-01,  -6.65321659767000*10^-01} 
{-8.91735056617000*10^-01,   2.05952301950000*10^-02,  -4.52088957280000*10^-01} 
{-3.94380571992000*10^-01,  -4.75623280663000*10^-01,  -7.86286499520000*10^-01} 
{-6.44298636703000*10^-01,   1.69293006039000*10^-01,  -7.45801008881000*10^-01} 
{-9.30342274689000*10^-01,   1.02597004508000*10^-01,   3.52047023270000*10^-01} 
{-7.18677538596000*10^-01,   3.64451172758000*10^-01,   5.92180663474000*10^-01} 
{ 4.05957427477000*10^-01,  -1.88779814720000*10^-02,   9.13696989648000*10^-01} 
{ 9.28097731551000*10^-01,   1.45840917395000*10^-01,  -3.42585795829000*10^-01} 
{ 5.16199779608000*10^-01,  -6.82433277993000*10^-01,  -5.17515805188000*10^-01} 
{-2.14172343171000*10^-01,   7.85600372741000*10^-01,   5.80484506055000*10^-01} 
{ 1.52955726355000*10^-01,  -6.97332674764000*10^-01,  -7.00236878836000*10^-01} 
{-3.80268756250000*10^-01,  -3.21286035499000*10^-01,  -8.67277900337000*10^-01} 
{-2.63598905267000*10^-01,  -2.11780044740000*10^-02,   9.64399870006000*10^-01} 
{-1.25889772642000*10^-01,  -5.99503367270000*10^-01,   7.90409689829000*10^-01} 
{ 8.66058371305000*10^-01,  -1.07011995682000*10^-01,  -4.88355741517000*10^-01} 
{ 8.26204640384000*10^-01,  -7.09973502130000*10^-02,   5.58878581152000*10^-01} 
{ 9.07675937650000*10^-01,   2.02616990150000*10^-02,  -4.19182365759000*10^-01} 
{ 5.68673102878000*10^-01,  -5.69676171378000*10^-01,  -5.93363262958000*10^-01} 
{ 5.50860231712000*10^-01,  -8.00668560603000*10^-01,   2.35548001859000*10^-01} 
{-9.49841301409000*10^-01,  -3.95260245450000*10^-02,   3.10224427666000*10^-01} 
{ 1.22251834514000*10^-01,   5.82145892216000*10^-01,  -8.03841184024000*10^-01} 
{-6.55569210949000*10^-01,  -6.47321838983000*10^-01,   3.88848873512000*10^-01} 
{ 5.52482708156000*10^-01,   1.76342154893000*10^-01,  -8.14657168137000*10^-01} 
{-6.12726863504000*10^-01,  -1.23123790124000*10^-01,  -7.80644812348000*10^-01} 
{-4.08725997282000*10^-01,   6.19450328530000*10^-02,  -9.10552509222000*10^-01} 
{ 1.60603327723000*10^-01,   5.93718017590000*10^-01,   7.88483028805000*10^-01} 
{ 9.91295957766000*10^-01,  -1.38693192460000*10^-02,  -1.30919693328000*10^-01} 
{-6.05117204395000*10^-01,   5.78364877914000*10^-01,   5.47108066967000*10^-01} 
{ 4.60232065754000*10^-01,   2.86849440634000*10^-01,  -8.40180840093000*10^-01} 
{ 6.76601280922000*10^-01,   1.88037531343000*10^-01,  -7.11935807121000*10^-01} 
{ 6.49144465271000*10^-01,  -2.54774641570000*10^-01,   7.16729617932000*10^-01} 
{-2.12651087678000*10^-01,   9.54709582418000*10^-01,   2.08108452852000*10^-01} 
