{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-5.71139596930000*10^-02,  -9.90882777339000*10^-01,   1.22021789777000*10^-01}  
{-1.03464109407000*10^-01,   2.66791183556000*10^-01,   9.58184555522000*10^-01}  
{-9.16450311150000*10^-02,   7.09941055449000*10^-01,  -6.98272787713000*10^-01}  
{-3.81482258200000*10^-02,  -7.34722822378000*10^-01,  -6.77293944417000*10^-01}  
{-6.72799250250000*10^-02,   4.18058963291000*10^-01,   9.05925005119000*10^-01}  
{ 8.98924574337000*10^-01,  -4.36230591390000*10^-01,  -4.04657977620000*10^-02}  
{ 4.56019679105000*10^-01,  -6.27611945089000*10^-01,   6.30990727864000*10^-01}  
{ 3.10383608133000*10^-01,  -7.19525073719000*10^-01,  -6.21245268869000*10^-01}  
{ 8.88636286861000*10^-01,  -4.38914736010000*10^-01,   1.32963920619000*10^-01}  
{-7.89917791884000*10^-01,  -5.77588751753000*10^-01,  -2.05963870408000*10^-01}  
{ 4.23519144832000*10^-01,   2.68452067957000*10^-01,  -8.65196521705000*10^-01}  
{-9.47964148737000*10^-01,  -1.56781331401000*10^-01,  -2.77098514673000*10^-01}  
{-9.59546796994000*10^-01,   2.72100948267000*10^-01,  -7.23257791600000*10^-02}  
{ 7.26361548900000*10^-02,   9.90757304190000*10^-01,  -1.14559823661000*10^-01}  
{ 9.33290574288000*10^-01,   3.48530620231000*10^-01,  -8.65743074230000*10^-02}  
{ 8.31396600048000*10^-01,  -5.37018662647000*10^-01,  -1.42795831160000*10^-01}  
{ 5.35183933927000*10^-01,  -3.20701721570000*10^-02,   8.44126566887000*10^-01}  
{ 4.77061921745000*10^-01,   6.27026857464000*10^-01,  -6.15832154763000*10^-01}  
{-1.18578389639000*10^-01,   7.60396797913000*10^-01,   6.38541991755000*10^-01}  
{ 5.33715891441000*10^-01,  -8.07274643843000*10^-01,  -2.51902752330000*10^-01}  
{-8.77956527437000*10^-01,   1.16157805942000*10^-01,  -4.64434817870000*10^-01}  
{-7.99324122400000*10^-01,  -4.22524185398000*10^-01,  -4.27263689193000*10^-01}  
{-5.95188465374000*10^-01,   4.59950090978000*10^-01,   6.58935963880000*10^-01}  
{-2.13213877358000*10^-01,  -7.19285850102000*10^-01,  -6.61186591172000*10^-01}  
{ 4.63226649026000*10^-01,  -6.88158665236000*10^-01,  -5.58443124313000*10^-01}  
{-5.80947793859000*10^-01,   7.39304379089000*10^-01,  -3.40483033160000*10^-01}  
{-7.50421322588000*10^-01,   2.29234459248000*10^-01,   6.19934997640000*10^-01}  
{ 5.47010229540000*10^-02,  -8.15703662984000*10^-01,  -5.75877879660000*10^-01}  
{ 4.91321334518000*10^-01,   2.98004384289000*10^-01,   8.18411102803000*10^-01}  
{ 7.16156108614000*10^-01,   6.68754155007000*10^-01,  -1.99720575444000*10^-01}  
{ 4.29382143289000*10^-01,   7.47398087213000*10^-01,  -5.06978376515000*10^-01}  
{ 5.83253918209000*10^-01,  -7.38433912439000*10^-01,   3.38423143201000*10^-01}  
{-4.69983457600000*10^-03,   9.99622974876000*10^-01,   2.70521654540000*10^-02}  
{ 8.51118057101000*10^-01,   3.69052698502000*10^-01,  -3.73360628087000*10^-01}  
{-3.02110678808000*10^-01,   2.17539600697000*10^-01,  -9.28119421130000*10^-01}  
{ 3.86077558026000*10^-01,  -9.12753234716000*10^-01,   1.33512739855000*10^-01}  
{-6.73038435281000*10^-01,  -4.54029918316000*10^-01,   5.83845953919000*10^-01}  
{ 9.35221482446000*10^-01,  -2.85256243873000*10^-01,   2.09737107118000*10^-01}  
{ 6.26998783689000*10^-01,  -4.25929056945000*10^-01,   6.52270621523000*10^-01}  
{-2.89769143231000*10^-01,  -6.09111643192000*10^-01,  -7.38252565020000*10^-01}  
{ 9.73852592304000*10^-01,   1.98001897715000*10^-01,  -1.11383916992000*10^-01}  
{-7.52129810229000*10^-01,   6.26133922706000*10^-01,   2.05565219341000*10^-01}  
{ 5.69904963079000*10^-01,   6.50811835762000*10^-01,   5.01649566422000*10^-01}  
{-3.70471304316000*10^-01,   8.27223682641000*10^-01,   4.22435783945000*10^-01}  
{-1.54692316008000*10^-01,   9.85593559059000*10^-01,   6.83785325230000*10^-02}  
{-8.04430043215000*10^-01,   2.30947846126000*10^-01,  -5.47316542727000*10^-01}  
{-4.71316915803000*10^-01,   4.02321061169000*10^-01,  -7.84855482632000*10^-01}  
{ 5.78472728592000*10^-01,   1.57934344711000*10^-01,   8.00266233847000*10^-01}  
{-9.28857007945000*10^-01,  -5.67551395600000*10^-03,  -3.70394988265000*10^-01}  
{ 4.07592921675000*10^-01,   1.07826351830000*10^-02,   9.13100073912000*10^-01}  
{-2.02272812067000*10^-01,  -9.72716948188000*10^-01,  -1.13610951083000*10^-01}  
{-4.39117861398000*10^-01,  -5.83378704236000*10^-01,  -6.83260412467000*10^-01}  
{ 9.92408552987000*10^-01,   1.19270012050000*10^-01,   2.99988030460000*10^-02}  
{ 6.30318410234000*10^-01,  -7.57380572235000*10^-01,   1.70509150844000*10^-01}  
{ 5.50669826186000*10^-01,  -5.61638869834000*10^-01,  -6.17514795305000*10^-01}  
{-2.59653572292000*10^-01,   2.06800550264000*10^-01,   9.43299292275000*10^-01}  
{ 5.62643781470000*10^-02,   3.24738995366000*10^-01,   9.44128648353000*10^-01}  
{-3.36710220004000*10^-01,   4.93895494888000*10^-01,  -8.01681649955000*10^-01}  
{ 3.99162835888000*10^-01,   4.24998217396000*10^-01,  -8.12431871394000*10^-01}  
{ 8.91917272175000*10^-01,   7.86746527770000*10^-02,   4.45302008311000*10^-01}  
{ 4.01274981581000*10^-01,  -6.05146481582000*10^-01,  -6.87587176281000*10^-01}  
{-7.99321595447000*10^-01,   3.75253361616000*10^-01,  -4.69329203916000*10^-01}  
{-4.79948523616000*10^-01,  -8.76482309062000*10^-01,   3.77912235890000*10^-02}  
{ 7.10568105650000*10^-02,   9.84331704937000*10^-01,   1.61375414262000*10^-01}  
{-1.88639282917000*10^-01,   5.03007837760000*10^-01,   8.43444328982000*10^-01}  
{-4.19619892846000*10^-01,   8.13403952161000*10^-01,  -4.02856247483000*10^-01}  
{-9.98248116100000*10^-01,  -1.87478203860000*10^-02,  -5.61178931620000*10^-02}  
{-1.50136516720000*10^-01,  -8.42322658872000*10^-01,   5.17640381633000*10^-01}  
{ 5.42472287545000*10^-01,  -6.86791285809000*10^-01,   4.83778406899000*10^-01}  
{-4.90875885480000*10^-01,  -1.69086212612000*10^-01,  -8.54664096449000*10^-01}  
{ 5.25707210899000*10^-01,   7.67837399015000*10^-01,  -3.66138849459000*10^-01}  
{-9.17819448645000*10^-01,  -2.90570712432000*10^-01,   2.70510851476000*10^-01}  
{-4.45287123453000*10^-01,  -8.21809825540000*10^-01,   3.55454622044000*10^-01}  
{ 6.46453201800000*10^-03,   6.87515897214000*10^-01,   7.26140551755000*10^-01}  
{-9.36298230400000*10^-03,   3.09044363877000*10^-01,  -9.51001532974000*10^-01}  
{-4.20291809040000*10^-02,  -9.59166023237000*10^-01,   2.79703571341000*10^-01}  
{-8.99850218829000*10^-01,   3.98757043537000*10^-01,   1.76811775354000*10^-01}  
{ 7.08181320035000*10^-01,   1.56894838211000*10^-01,   6.88377242286000*10^-01}  
{ 5.73042689538000*10^-01,   1.19932489330000*10^-02,  -8.19437757214000*10^-01}  
{-6.06978409650000*10^-02,  -4.85448166245000*10^-01,   8.72155863359000*10^-01}  
{ 7.72269279138000*10^-01,  -1.71086659037000*10^-01,  -6.11824742552000*10^-01}  
{-6.76580721354000*10^-01,  -6.46631444063000*10^-01,   3.52287245072000*10^-01}  
{-6.03091293337000*10^-01,  -7.96342558681000*10^-01,  -4.60371712160000*10^-02}  
{-4.27151094871000*10^-01,  -7.82063879677000*10^-01,  -4.53781919269000*10^-01}  
{-4.56837858876000*10^-01,   5.24508178837000*10^-01,   7.18463875940000*10^-01}  
{-5.36318370554000*10^-01,  -2.59052519600000*10^-03,  -8.44011785810000*10^-01}  
{ 1.74173042729000*10^-01,   8.14669742902000*10^-01,   5.53151842794000*10^-01}  
{-2.47573303001000*10^-01,  -9.27554361870000*10^-02,  -9.64418938376000*10^-01}  
{ 2.80104776118000*10^-01,   8.10512081431000*10^-01,  -5.14404004893000*10^-01}  
{-9.33420628771000*10^-01,   2.73804533565000*10^-01,  -2.31855573976000*10^-01}  
{ 5.43524351927000*10^-01,  -3.19559560557000*10^-01,  -7.76184878827000*10^-01}  
{ 2.57686105637000*10^-01,  -8.84471308639000*10^-01,   3.88983772357000*10^-01}  
{-4.78203060060000*10^-02,   5.88198898468000*10^-01,  -8.07301228895000*10^-01}  
{-9.72711047119000*10^-01,   1.16237050456000*10^-01,   2.00803802042000*10^-01}  
{ 2.59560940882000*10^-01,   5.10787924183000*10^-01,   8.19587588045000*10^-01}  
{ 2.20240101516000*10^-01,   6.35858408778000*10^-01,  -7.39715067895000*10^-01}  
{-3.05144836684000*10^-01,   5.77595940255000*10^-01,   7.57145665276000*10^-01}  
{ 7.05617288908000*10^-01,  -6.53271134801000*10^-01,   2.74483270949000*10^-01}  
{-7.17515594633000*10^-01,   3.84233534695000*10^-01,   5.80978452504000*10^-01}  
{-5.52508604590000*10^-01,   8.32129146922000*10^-01,   4.79095470310000*10^-02}  
{ 6.46937007803000*10^-01,  -2.79648788516000*10^-01,   7.09414591770000*10^-01}  
{ 6.79089871523000*10^-01,  -4.97471567246000*10^-01,  -5.39776792921000*10^-01}  
{-3.67189231002000*10^-01,  -7.04115320068000*10^-01,  -6.07777660565000*10^-01}  
{ 1.63680934699000*10^-01,   9.86208072551000*10^-01,   2.45395446320000*10^-02}  
{-5.59320023333000*10^-01,  -2.51299202457000*10^-01,   7.89942923472000*10^-01}  
{-9.81792176443000*10^-01,   1.30368151042000*10^-01,  -1.38160296283000*10^-01}  
{ 4.07666987221000*10^-01,  -1.44557615420000*10^-01,   9.01615618406000*10^-01}  
{ 1.63634134129000*10^-01,   8.93101170573000*10^-01,   4.19039579597000*10^-01}  
{ 4.17133401554000*10^-01,   5.36868584821000*10^-01,   7.33329290251000*10^-01}  
{ 5.35168651732000*10^-01,  -8.39813829732000*10^-01,  -9.11440924860000*10^-02}  
{ 9.06285629476000*10^-01,   4.15037688579000*10^-01,   7.99379438300000*10^-02}  
{-2.12862930122000*10^-01,  -5.32340976057000*10^-01,   8.19330493873000*10^-01}  
{-6.42561196074000*10^-01,   7.06721681354000*10^-01,   2.96073596263000*10^-01}  
{ 9.12680291923000*10^-01,  -9.15271987270000*10^-02,   3.98293179240000*10^-01}  
{ 8.46823437513000*10^-01,   2.43909577258000*10^-01,   4.72650170634000*10^-01}  
{-1.59397657497000*10^-01,  -2.22765832260000*10^-01,   9.61752447755000*10^-01}  
{ 1.27182752441000*10^-01,   4.08194581902000*10^-01,  -9.03992107702000*10^-01}  
{-7.70451451528000*10^-01,   6.85026589950000*10^-02,   6.33807499599000*10^-01}  
{-3.27727607980000*10^-01,  -4.33059658429000*10^-01,   8.39674905668000*10^-01}  
{-8.82539742653000*10^-01,   2.58421518586000*10^-01,  -3.92863744027000*10^-01}  
{ 7.56666363993000*10^-01,  -1.72712317648000*10^-01,   6.30576299058000*10^-01}  
{ 6.86541089965000*10^-01,  -8.09600657790000*10^-02,  -7.22569581105000*10^-01}  
{-8.06767051999000*10^-01,  -5.79790495154000*10^-01,   1.13885493096000*10^-01}  
{ 4.06667405392000*10^-01,  -7.41887163880000*10^-01,   5.33127618362000*10^-01}  
{-3.43936274370000*10^-02,  -3.32423507680000*10^-01,   9.42502885902000*10^-01}  
{-8.16655206735000*10^-01,   5.31465244473000*10^-01,  -2.24986593446000*10^-01}  
{ 8.17204340844000*10^-01,  -3.70358605938000*10^-01,   4.41601141657000*10^-01}  
{ 1.66641362939000*10^-01,   9.76294924530000*10^-02,  -9.81172328575000*10^-01}  
{ 5.05156917724000*10^-01,   4.94358718154000*10^-01,  -7.07407906559000*10^-01}  
{-4.79553094916000*10^-01,   5.33994408689000*10^-01,  -6.96332392357000*10^-01}  
{ 7.60666307085000*10^-01,   6.04474966175000*10^-01,   2.36636397313000*10^-01}  
{ 1.46515754576000*10^-01,  -7.30532572293000*10^-01,  -6.66974733015000*10^-01}  
{-5.65894645521000*10^-01,   1.58807453439000*10^-01,  -8.09038591726000*10^-01}  
{ 5.60185559320000*10^-01,   5.43894593852000*10^-01,   6.24796614834000*10^-01}  
{-1.33269034671000*10^-01,   8.49691458379000*10^-01,   5.10160553115000*10^-01}  
{-3.69998412940000*10^-02,  -8.82335870396000*10^-01,  -4.69163536047000*10^-01}  
{-8.61519223297000*10^-01,   3.99320839023000*10^-01,  -3.13572153437000*10^-01}  
{ 1.21166863769000*10^-01,  -8.64413192441000*10^-01,   4.87963547673000*10^-01}  
{ 7.37263236365000*10^-01,   3.22438024514000*10^-01,  -5.93697431906000*10^-01}  
{ 1.15219174493000*10^-01,  -2.74288513807000*10^-01,   9.54720039081000*10^-01}  
{ 3.13620193609000*10^-01,   9.16188993973000*10^-01,  -2.49479661460000*10^-01}  
{ 6.32563791040000*10^-01,   4.08051453299000*10^-01,  -6.58298611366000*10^-01}  
{ 9.60111565769000*10^-01,   1.08447727053000*10^-01,  -2.57730230617000*10^-01}  
{ 7.19577921518000*10^-01,  -5.69714885032000*10^-01,  -3.97029677275000*10^-01}  
{-9.94457473459000*10^-01,  -2.01859276450000*10^-02,   1.03183631488000*10^-01}  
{-6.93707352255000*10^-01,  -4.92501640938000*10^-01,  -5.25558981562000*10^-01}  
{ 8.11002493425000*10^-01,   1.18720708995000*10^-01,   5.72870272325000*10^-01}  
{ 3.13139416858000*10^-01,  -1.35376785530000*10^-01,  -9.40008952909000*10^-01}  
{-8.41853435448000*10^-01,   5.36424826919000*10^-01,  -5.94238865300000*10^-02}  
{ 8.43887269225000*10^-01,  -5.22947944430000*10^-02,   5.33965852198000*10^-01}  
{ 1.07024975239000*10^-01,  -9.85470015722000*10^-01,  -1.31888220805000*10^-01}  
{-8.75528727898000*10^-01,  -4.43157676875000*10^-01,   1.92511610176000*10^-01}  
{-3.44240428376000*10^-01,  -2.14104441982000*10^-01,  -9.14143213832000*10^-01}  
{ 6.66863341833000*10^-01,  -6.10455735072000*10^-01,   4.27360595793000*10^-01}  
{ 2.19916201760000*10^-01,  -5.12055974708000*10^-01,   8.30322553572000*10^-01}  
{ 3.67493701357000*10^-01,   5.72614151184000*10^-01,  -7.32844740260000*10^-01}  
{ 8.58404987281000*10^-01,  -8.06761788580000*10^-02,  -5.06588819435000*10^-01}  
{-1.82564336312000*10^-01,  -3.85624776301000*10^-01,   9.04413508861000*10^-01}  
{-2.29309905051000*10^-01,   3.59469681419000*10^-01,   9.04543263524000*10^-01}  
{ 5.38859224590000*10^-02,   9.27263861914000*10^-01,  -3.70510509635000*10^-01}  
{ 8.10011595050000*10^-01,   5.53837578692000*10^-01,  -1.92730776764000*10^-01}  
{-1.47444081266000*10^-01,   8.06821908109000*10^-01,  -5.72100211060000*10^-01}  
{-3.38277491293000*10^-01,   7.78298684461000*10^-01,  -5.28979675083000*10^-01}  
{ 9.28797882742000*10^-01,   2.74772937961000*10^-01,  -2.48665087171000*10^-01}  
{-4.50805904494000*10^-01,   2.62236780819000*10^-01,  -8.53232622008000*10^-01}  
{-4.32303248099000*10^-01,  -3.18784586012000*10^-01,   8.43498837820000*10^-01}  
{-8.47290312686000*10^-01,   1.34160371052000*10^-01,   5.13906723897000*10^-01}  
{-5.89710683127000*10^-01,  -7.80231130060000*10^-01,  -2.08520248156000*10^-01}  
{-2.44886075010000*10^-02,   5.57164907991000*10^-01,   8.30040705873000*10^-01}  
{ 6.63963001129000*10^-01,   4.19114786015000*10^-01,   6.19270481515000*10^-01}  
{ 2.60948327000000*10^-02,   7.98034889428000*10^-01,   6.02045990736000*10^-01}  
{-7.38731010117000*10^-01,  -6.01276460260000*10^-02,  -6.71313012591000*10^-01}  
{ 7.43656185323000*10^-01,  -3.28479119887000*10^-01,   5.82303139120000*10^-01}  
{-4.34875235412000*10^-01,   8.89752987780000*10^-01,   1.38647576115000*10^-01}  
{-5.07152410355000*10^-01,  -6.72454113023000*10^-01,  -5.39075039814000*10^-01}  
{ 5.57323504385000*10^-01,   1.76909896780000*10^-01,  -8.11229560532000*10^-01}  
{-7.10567115765000*10^-01,   6.41672630962000*10^-01,  -2.88705054801000*10^-01}  
{ 9.60844806100000*10^-03,   1.58089312031000*10^-01,  -9.87378066977000*10^-01}  
{ 5.33791681517000*10^-01,  -2.01671185829000*10^-01,   8.21215668110000*10^-01}  
{ 1.04945034616000*10^-01,   5.50836410848000*10^-01,  -8.27989002459000*10^-01}  
{ 6.02536435090000*10^-01,   7.94368544653000*10^-01,   7.69964911910000*10^-02}  
{ 8.75864423503000*10^-01,  -3.29829207256000*10^-01,  -3.52241686463000*10^-01}  
{ 7.42733489849000*10^-01,  -6.25417241440000*10^-01,  -2.39165710684000*10^-01}  
{-9.13133609190000*10^-01,   4.07446994467000*10^-01,   1.31893315720000*10^-02}  
{-6.02904487295000*10^-01,   4.41569417501000*10^-01,  -6.64471691442000*10^-01}  
{ 2.73618176818000*10^-01,   9.09001064740000*10^-01,   3.14404449103000*10^-01}  
{-8.71132597170000*10^-02,  -6.23855504104000*10^-01,   7.76669550053000*10^-01}  
{-3.85552567570000*10^-01,   2.97525197481000*10^-01,   8.73400237293000*10^-01}  
{ 3.03801252811000*10^-01,  -2.82036088818000*10^-01,  -9.10033210051000*10^-01}  
{ 3.04304356630000*10^-02,   3.33234947400000*10^-03,  -9.99531332191000*10^-01}  
{ 2.46185505003000*10^-01,  -3.66865386381000*10^-01,   8.97107844912000*10^-01}  
{-2.57200046793000*10^-01,   7.01727148443000*10^-01,   6.64399838251000*10^-01}  
{ 8.25730996799000*10^-01,   5.56084474728000*10^-01,   9.45429949360000*10^-02}  
{-1.22365765205000*10^-01,  -7.41882205821000*10^-01,   6.59270363502000*10^-01}  
{-2.76853137470000*10^-02,   9.70602160076000*10^-01,  -2.39091970294000*10^-01}  
{-9.42602467930000*10^-01,  -3.13200105915000*10^-01,   1.15785496103000*10^-01}  
{-1.29809969372000*10^-01,   1.06886580135000*10^-01,   9.85760940005000*10^-01}  
{ 2.78344548785000*10^-01,   3.46870395525000*10^-01,  -8.95659109745000*10^-01}  
{-6.27922806924000*10^-01,  -4.00282749848000*10^-01,  -6.67447877155000*10^-01}  
{ 8.34968162221000*10^-01,  -2.53958670301000*10^-01,  -4.88193774905000*10^-01}  
{ 9.42412595265000*10^-01,  -2.30786251746000*10^-01,  -2.42066532777000*10^-01}  
{ 3.41621729656000*10^-01,   2.69397225717000*10^-01,   9.00399760441000*10^-01}  
{-2.57097164090000*10^-02,  -5.24669655884000*10^-01,  -8.50917600404000*10^-01}  
{-5.51554054929000*10^-01,  -7.18010157707000*10^-01,   4.24558050118000*10^-01}  
{ 3.80792503601000*10^-01,   4.11386939674000*10^-01,   8.28104978289000*10^-01}  
{-7.34668120104000*10^-01,  -2.75304255842000*10^-01,   6.20056707099000*10^-01}  
{-7.84291006324000*10^-01,  -5.57650116976000*10^-01,   2.71871227672000*10^-01}  
{-8.88673541743000*10^-01,  -4.57175070537000*10^-01,   3.53594553810000*10^-02}  
{-1.95916452265000*10^-01,  -9.58687619633000*10^-01,   2.06239646272000*10^-01}  
{-1.57774708800000*10^-02,  -1.68368344604000*10^-01,   9.85597875377000*10^-01}  
{ 2.73113760237000*10^-01,  -8.10482552145000*10^-01,   5.18195818815000*10^-01}  
{-9.17869562131000*10^-01,  -1.27815135361000*10^-01,   3.75737618673000*10^-01}  
{ 7.55293841951000*10^-01,  -1.17472599280000*10^-02,   6.55281019254000*10^-01}  
{-8.21996860632000*10^-01,   2.94671479551000*10^-01,   4.87329334486000*10^-01}  
{ 6.52656717061000*10^-01,  -1.26739215324000*10^-01,   7.46978166330000*10^-01}  
{-1.19602502752000*10^-01,  -6.30006100450000*10^-01,  -7.67324934256000*10^-01}  
{ 6.57547536611000*10^-01,   2.46345107813000*10^-01,  -7.12000930444000*10^-01}  
{ 1.47917271817000*10^-01,   6.01476812590000*10^-02,   9.87169051955000*10^-01}  
{-2.22627057100000*10^-03,  -8.13714547248000*10^-01,   5.81260422975000*10^-01}  
{ 8.29283587849000*10^-01,  -5.57819965613000*10^-01,   3.35502144290000*10^-02}  
{ 1.43199819945000*10^-01,  -5.33519079214000*10^-01,  -8.33577353148000*10^-01}  
{-1.29885728777000*10^-01,   9.27094942680000*10^-01,  -3.51602993043000*10^-01}  
{-9.91838893841000*10^-01,   1.24437632893000*10^-01,   2.77648011670000*10^-02}  
{-1.43862937598000*10^-01,   6.35794027418000*10^-01,   7.58333310547000*10^-01}  
{ 9.53475740506000*10^-01,  -2.86879852133000*10^-01,  -9.26496773190000*10^-02}  
{ 6.06584566540000*10^-02,  -1.53829027760000*10^-01,  -9.86233837310000*10^-01}  
{-5.41623267470000*10^-01,   8.11647714213000*10^-01,   2.18797221526000*10^-01}  
{-4.76714974865000*10^-01,  -8.70148564343000*10^-01,  -1.24837128736000*10^-01}  
{-3.81583101100000*10^-01,  -6.61447314879000*10^-01,   6.45663834046000*10^-01}  
{ 1.72110966600000*10^-02,   7.91960880704000*10^-01,  -6.10329207549000*10^-01}
