{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{-9.50699064770000*10^-01,  -1.11322037761000*10^-01,  -2.89445490818000*10^-01} 
{-2.76644107776000*10^-01,   9.93195017150000*10^-02,  -9.55826173638000*10^-01} 
{-6.69396232192000*10^-01,  -7.31420564543000*10^-01,   1.30125485940000*10^-01} 
{ 5.41033010780000*10^-02,   9.34299701298000*10^-01,   3.52359051206000*10^-01} 
{-4.18762986372000*10^-01,   4.67441744580000*10^-01,  -7.78547221862000*10^-01} 
{ 7.16438369475000*10^-01,  -1.69730511929000*10^-01,  -6.76688714302000*10^-01} 
{-7.38088751296000*10^-01,   6.62332493487000*10^-01,   1.28610509995000*10^-01} 
{-7.04238936469000*10^-01,  -6.64606455891000*10^-01,  -2.49691367789000*10^-01} 
{ 3.27748400149000*10^-01,   9.28819082383000*10^-01,  -1.72847037584000*10^-01} 
{ 5.65883792871000*10^-01,  -7.85494829604000*10^-01,  -2.50546214563000*10^-01} 
{ 9.70175468629000*10^-01,  -9.34634192010000*10^-02,   2.23660790800000*10^-01} 
{-7.29012439673000*10^-01,   6.73914262659000*10^-01,  -1.19918428058000*10^-01} 
{ 4.97349287403000*10^-01,   8.01527070021000*10^-01,   3.31960904843000*10^-01} 
{-1.03269637967000*10^-01,  -7.50275971880000*10^-02,   9.91819661801000*10^-01} 
{ 7.58287314742000*10^-01,  -2.03757900586000*10^-01,   6.19260095800000*10^-01} 
{ 7.76070406090000*10^-01,   3.59294654217000*10^-01,   5.18287638519000*10^-01} 
{-8.67507387540000*10^-02,  -9.33282086433000*10^-01,  -3.48509478306000*10^-01} 
{ 5.07739767179000*10^-01,  -5.08679674435000*10^-01,   6.95302321039000*10^-01} 
{-5.43837748637000*10^-01,   8.08647645686000*10^-01,  -2.24342346167000*10^-01} 
{ 3.14472047699000*10^-01,   6.77018438415000*10^-01,  -6.65397148523000*10^-01} 
{ 4.29545528882000*10^-01,   5.65807329141000*10^-01,   7.03812975802000*10^-01} 
{-5.73984679464000*10^-01,   7.99184379551000*10^-01,   1.78454238455000*10^-01} 
{-4.91825437741000*10^-01,   8.11775428167000*10^-01,   3.14846618238000*10^-01} 
{-9.60813200089000*10^-01,  -2.28610219828000*10^-01,   1.56765308424000*10^-01} 
{-6.85367282235000*10^-01,  -5.79322333011000*10^-01,   4.41199867311000*10^-01} 
{ 1.99495004228000*10^-01,  -6.35422765227000*10^-01,   7.45948827145000*10^-01} 
{ 3.50499852062000*10^-01,  -8.96070187038000*10^-01,   2.72411588606000*10^-01} 
{ 4.10397389894000*10^-01,  -8.94653061805000*10^-01,  -1.76549940165000*10^-01} 
{ 5.99788397062000*10^-01,  -4.15258218243000*10^-01,   6.83969656441000*10^-01} 
{ 9.97187075787000*10^-01,  -5.42833056100000*10^-02,  -5.16842201800000*10^-02} 
{-8.52850248420000*10^-01,  -4.15308933846000*10^-01,   3.16488456721000*10^-01} 
{-3.43725630102000*10^-01,   6.77976559885000*10^-01,  -6.49769555656000*10^-01} 
{-3.94567455871000*10^-01,  -6.95931456148000*10^-01,  -5.99996609250000*10^-01} 
{-9.38838957616000*10^-01,  -2.00393567991000*10^-01,   2.80042549571000*10^-01} 
{ 9.31711158084000*10^-01,  -1.03544673042000*10^-01,   3.48127589521000*10^-01} 
{-7.82295307111000*10^-01,   2.52220528814000*10^-01,   5.69560231510000*10^-01} 
{-4.05528944046000*10^-01,  -7.82286243438000*10^-01,   4.72836661933000*10^-01} 
{-3.60634067759000*10^-01,  -7.24476334364000*10^-01,   5.87432643048000*10^-01} 
{-8.77191573180000*10^-01,  -3.54693508305000*10^-01,  -3.23616221949000*10^-01} 
{-4.41374193926000*10^-01,  -8.24413602934000*10^-01,   3.54303587667000*10^-01} 
{-6.72414462245000*10^-01,   1.98583019268000*10^-01,  -7.13038270657000*10^-01} 
{-4.68651799630000*10^-02,   9.59216537044000*10^-01,   2.78760273297000*10^-01} 
{-5.26815133946000*10^-01,   6.75031267071000*10^-01,   5.16525510621000*10^-01} 
{ 7.04068073807000*10^-01,   6.56368119862000*10^-01,   2.71051726933000*10^-01} 
{-3.08381608133000*10^-01,  -2.20090702072000*10^-01,   9.25451709505000*10^-01} 
{ 5.53193864533000*10^-01,   8.06048435441000*10^-01,   2.10386472869000*10^-01} 
{ 1.29762858463000*10^-01,   7.57399866746000*10^-01,   6.39927372767000*10^-01} 
{ 9.18892131236000*10^-01,  -3.56515526097000*10^-01,  -1.68919894640000*10^-01} 
{ 2.16798871653000*10^-01,  -6.25473294557000*10^-01,  -7.49520784933000*10^-01} 
{-3.56552756495000*10^-01,   2.74960428562000*10^-01,  -8.92898031447000*10^-01} 
{ 1.92176085210000*10^-01,   9.81198664498000*10^-01,   1.78194573820000*10^-02} 
{-2.63156329016000*10^-01,  -9.44514780075000*10^-01,   1.96572064952000*10^-01} 
{ 4.37197759092000*10^-01,  -8.82071173784000*10^-01,   1.75523684511000*10^-01} 
{-3.24343704143000*10^-01,   4.37848534950000*10^-01,   8.38504515209000*10^-01} 
{ 9.24763023280000*10^-01,  -6.71137909030000*10^-02,  -3.74578549631000*10^-01} 
{-1.03585832301000*10^-01,  -6.26338644064000*10^-01,  -7.72638258371000*10^-01} 
{-5.67139593418000*10^-01,   2.78310803263000*10^-01,  -7.75174676035000*10^-01} 
{-1.66715643145000*10^-01,  -5.19517906754000*10^-01,   8.38037611860000*10^-01} 
{ 6.86358267698000*10^-01,  -3.10708826387000*10^-01,   6.57550266951000*10^-01} 
{ 2.42297696199000*10^-01,  -9.66176330400000*10^-01,  -8.82900050470000*10^-02} 
{-6.51817411878000*10^-01,  -7.13882157940000*10^-01,   2.55942036695000*10^-01} 
{-9.56818814808000*10^-01,   1.45678053017000*10^-01,   2.51546537440000*10^-01} 
{-9.98449687876000*10^-01,  -4.32678814920000*10^-02,  -3.50158708460000*10^-02} 
{-5.73924696476000*10^-01,  -7.98484139773000*10^-01,   1.81751262186000*10^-01} 
{ 4.92224693597000*10^-01,  -7.72268266440000*10^-01,   4.01642347946000*10^-01} 
{-3.54671205880000*10^-02,   5.91366306473000*10^-01,  -8.05622724931000*10^-01} 
{ 5.51335371024000*10^-01,  -8.12668037129000*10^-01,   1.88679543372000*10^-01} 
{ 5.69811169441000*10^-01,  -7.37571039111000*10^-01,  -3.62359204995000*10^-01} 
{ 2.80379910890000*10^-02,  -8.42153602304000*10^-01,  -5.38508292585000*10^-01} 
{-1.10677701298000*10^-01,   6.23854140360000*10^-02,   9.91896419265000*10^-01} 
{-8.83539558008000*10^-01,  -4.64296007815000*10^-01,   6.15391465820000*10^-02} 
{ 3.40058942780000*10^-01,  -1.33277025239000*10^-01,   9.30911999052000*10^-01} 
{-5.86007308116000*10^-01,   1.57971679749000*10^-01,  -7.94758065849000*10^-01} 
{-5.49476519217000*10^-01,  -2.99061254422000*10^-01,  -7.80152498511000*10^-01} 
{-1.14283689556000*10^-01,   9.74233511840000*10^-01,  -1.94443572044000*10^-01} 
{ 9.49598848399000*10^-01,  -3.08376533521000*10^-01,  -5.62666925670000*10^-02} 
{ 1.19952997125000*10^-01,  -7.04993305948000*10^-01,  -6.98996221055000*10^-01} 
{-8.62957224578000*10^-01,  -2.72946332782000*10^-01,  -4.25211862451000*10^-01} 
{-9.17081581703000*10^-01,   3.97569644208000*10^-01,  -2.99958414760000*10^-02} 
{-5.83986451013000*10^-01,  -6.46864741414000*10^-01,   4.90434329292000*10^-01} 
{ 2.04656778009000*10^-01,   6.54950920813000*10^-01,  -7.27430336555000*10^-01} 
{-5.28780186603000*10^-01,  -6.03214693593000*10^-01,   5.97095928382000*10^-01} 
{-9.17691061893000*10^-01,  -3.34467407217000*10^-01,  -2.14417043238000*10^-01} 
{ 3.77802489776000*10^-01,   9.13074025421000*10^-01,   1.53496263212000*10^-01} 
{ 3.07583303299000*10^-01,  -6.67813956907000*10^-01,   6.77803091238000*10^-01} 
{ 8.14440483743000*10^-01,  -5.10121589620000*10^-01,  -2.76518828008000*10^-01} 
{-1.60663968992000*10^-01,  -8.16778524869000*10^-01,   5.54129885840000*10^-01} 
{ 7.46361093166000*10^-01,  -6.36292244580000*10^-01,   1.95134051604000*10^-01} 
{ 7.28669442163000*10^-01,  -4.73619926305000*10^-01,  -4.94696886451000*10^-01} 
{ 3.97697828100000*10^-02,   8.77904832962000*10^-01,   4.77180750489000*10^-01} 
{-3.61911463104000*10^-01,   9.16862807769000*10^-01,   1.68471613647000*10^-01} 
{-1.62159232197000*10^-01,   9.29386590937000*10^-01,   3.31579474635000*10^-01} 
{-3.36261879350000*10^-02,   9.89084298529000*10^-01,   1.43462642835000*10^-01} 
{ 8.43859073483000*10^-01,  -5.35139497452000*10^-01,  -3.90842982160000*10^-02} 
{ 6.66864843989000*10^-01,   5.02448373349000*10^-01,  -5.50306198375000*10^-01} 
{-3.46599774783000*10^-01,   2.11123244000000*10^-03,  -9.38010734916000*10^-01} 
{ 3.56818140775000*10^-01,   7.66929350131000*10^-01,   5.33385588784000*10^-01} 
{ 7.75967495713000*10^-01,   6.30571425875000*10^-01,   1.59412191060000*10^-02} 
{-8.80369602271000*10^-01,   6.46649787870000*10^-02,  -4.69859344822000*10^-01} 
{ 8.57162810130000*10^-01,   4.93777792058000*10^-01,  -1.46476650015000*10^-01} 
{-3.28997794959000*10^-01,   3.94220380673000*10^-01,  -8.58108817327000*10^-01} 
{-9.81108760680000*10^-01,   1.65287098998000*10^-01,  -1.00527481919000*10^-01} 
{ 5.04481965612000*10^-01,  -4.18106477171000*10^-01,  -7.55436906776000*10^-01} 
{ 8.70670477004000*10^-01,  -1.17658777547000*10^-01,  -4.77586989500000*10^-01} 
{ 6.39919296092000*10^-01,   1.64704436136000*10^-01,  -7.50583601744000*10^-01} 
{-3.55226606248000*10^-01,  -8.93340339695000*10^-01,   2.75240069190000*10^-01} 
{-1.25539174652000*10^-01,   9.90041012227000*10^-01,  -6.37080037010000*10^-02} 
{ 6.55807746446000*10^-01,   7.33793704598000*10^-01,   1.77378123775000*10^-01} 
{ 8.91581418399000*10^-01,   4.46851481648000*10^-01,   7.35277343200000*10^-02} 
{ 5.15099033660000*10^-01,   6.90233329943000*10^-01,  -5.08183958579000*10^-01} 
{-2.18525905979000*10^-01,   2.61429259149000*10^-01,   9.40160183627000*10^-01} 
{ 7.25950236075000*10^-01,   1.53576834655000*10^-01,   6.70380795220000*10^-01} 
{ 8.35358327511000*10^-01,   3.91406207854000*10^-01,  -3.85976223505000*10^-01} 
{-1.55177065046000*10^-01,  -6.28851212330000*10^-01,   7.61883344900000*10^-01} 
{ 4.47626396639000*10^-01,   4.48555081481000*10^-01,   7.73581894766000*10^-01} 
{ 1.09769310390000*10^-01,   9.76213455668000*10^-01,  -1.86970552414000*10^-01} 
{ 1.25820620474000*10^-01,  -4.47788568390000*10^-02,   9.91041888844000*10^-01} 
{ 4.49534906665000*10^-01,   2.65808722520000*10^-01,  -8.52797801781000*10^-01} 
{-4.11310431332000*10^-01,  -2.83488668483000*10^-01,   8.66289734396000*10^-01} 
{ 1.28833820700000*10^-03,   5.11997029084000*10^-01,   8.58986252738000*10^-01} 
{ 2.57545575542000*10^-01,   8.97481658399000*10^-01,   3.58046015696000*10^-01} 
{-8.54121327700000*10^-01,   2.19907110440000*10^-01,   4.71293560689000*10^-01} 
{-9.38212857241000*10^-01,   5.21225276380000*10^-02,   3.42110912748000*10^-01} 
{-5.72675102631000*10^-01,  -5.83000366619000*10^-01,  -5.76327857516000*10^-01} 
{-2.28328847486000*10^-01,   3.33952120637000*10^-01,  -9.14517314504000*10^-01} 
{-2.12861115449000*10^-01,   6.20076578237000*10^-01,   7.55112695332000*10^-01} 
{-9.23398814090000*10^-01,  -2.33483315970000*10^-02,  -3.83131159720000*10^-01} 
{ 2.73551293776000*10^-01,   1.27245715470000*10^-02,  -9.61773245080000*10^-01} 
{ 4.08530116594000*10^-01,  -6.89366501859000*10^-01,   5.98228192206000*10^-01} 
{-2.07636847317000*10^-01,  -9.40237661879000*10^-01,  -2.69889012040000*10^-01} 
{ 6.44111540286000*10^-01,  -8.02264472030000*10^-02,   7.60712850450000*10^-01} 
{-5.17261260535000*10^-01,  -7.40372207958000*10^-01,   4.29289857827000*10^-01} 
{-1.40659313092000*10^-01,  -7.25424915552000*10^-01,   6.73775667070000*10^-01} 
{-8.62747708425000*10^-01,   5.05573498064000*10^-01,   7.86318399500000*10^-03} 
{ 5.77943133530000*10^-02,  -8.57207006661000*10^-01,   5.11718638584000*10^-01} 
{-6.75347888646000*10^-01,  -4.21221083013000*10^-01,   6.05374287963000*10^-01} 
{-9.02126179118000*10^-01,  -4.11444695500000*10^-02,   4.29506099579000*10^-01} 
{ 3.98622355435000*10^-01,  -7.72606806665000*10^-01,   4.94144654978000*10^-01} 
{-3.19200728739000*10^-01,  -8.93154372622000*10^-01,  -3.16837752548000*10^-01} 
{ 3.37103695117000*10^-01,   5.15907644195000*10^-01,   7.87528032136000*10^-01} 
{ 6.95656876031000*10^-01,   4.58828514670000*10^-01,   5.52754832594000*10^-01} 
{-7.39098967260000*10^-01,   1.59869791234000*10^-01,   6.54350339227000*10^-01} 
{ 2.66496111716000*10^-01,   4.65198556400000*10^-01,  -8.44138688584000*10^-01} 
{ 6.77319460820000*10^-01,   5.60402509670000*10^-01,   4.76641768156000*10^-01} 
{-5.58354030760000*10^-01,   8.24144162734000*10^-01,  -9.50114486010000*10^-02} 
{-8.94397009504000*10^-01,   3.46487069818000*10^-01,  -2.82843949625000*10^-01} 
{ 5.52606174573000*10^-01,   3.74283661172000*10^-01,   7.44673187918000*10^-01} 
{ 8.27646822700000*10^-03,   6.24045867713000*10^-01,   7.81343877601000*10^-01} 
{ 6.66517807183000*10^-01,  -6.24101939240000*10^-02,  -7.42872115779000*10^-01} 
{ 9.50340028126000*10^-01,   2.97346900554000*10^-01,  -9.18621340480000*10^-02} 
{-5.56014048401000*10^-01,   1.37592813653000*10^-01,   8.19705188230000*10^-01} 
{ 8.61579298277000*10^-01,  -3.24498276296000*10^-01,  -3.90361347294000*10^-01} 
{-3.20462036536000*10^-01,   6.53696860598000*10^-01,   6.85554153647000*10^-01} 
{ 2.22438343965000*10^-01,  -9.43835664644000*10^-01,   2.44326464550000*10^-01} 
{-7.44492337228000*10^-01,   5.13216410261000*10^-01,  -4.27012969413000*10^-01} 
{ 5.70600014430000*10^-01,  -1.93137176027000*10^-01,   7.98193995698000*10^-01} 
{ 5.96260885245000*10^-01,   7.98710281220000*10^-01,   8.08383782650000*10^-02} 
{ 7.15555258177000*10^-01,   6.67763985052000*10^-01,  -2.05114438209000*10^-01} 
{-4.10440055747000*10^-01,   8.16485301636000*10^-01,  -4.06067374768000*10^-01} 
{ 2.12637346265000*10^-01,   2.30976912005000*10^-01,  -9.49439321439000*10^-01} 
{ 1.14259124230000*10^-02,  -4.25479328245000*10^-01,  -9.04896010468000*10^-01} 
{ 4.69467731540000*10^-01,   7.08267692064000*10^-01,   5.27216203678000*10^-01} 
{ 9.77507778974000*10^-01,   1.70123209648000*10^-01,  -1.24646041194000*10^-01} 
{ 4.29457424142000*10^-01,  -5.26609276678000*10^-01,  -7.33654544432000*10^-01} 
{ 8.36223583692000*10^-01,  -2.43091658736000*10^-01,  -4.91565421415000*10^-01} 
{ 8.13187794774000*10^-01,   2.03432880688000*10^-01,  -5.45289531795000*10^-01} 
{-1.94653493526000*10^-01,  -7.70667242543000*10^-01,  -6.06780041473000*10^-01} 
{ 5.18668489592000*10^-01,   8.54880452614000*10^-01,  -1.27440042420000*10^-02} 
{ 7.80809640391000*10^-01,   5.18308696620000*10^-01,  -3.48844378600000*10^-01} 
{ 3.16529623096000*10^-01,   1.62889848140000*10^-02,   9.48442758777000*10^-01} 
{-8.15374636210000*10^-01,   5.70590929377000*10^-01,   9.79295355780000*10^-02} 
{-7.68907328873000*10^-01,   3.34630433980000*10^-02,   6.38483942110000*10^-01} 
{ 4.68096222184000*10^-01,  -8.29748566778000*10^-01,  -3.03979016885000*10^-01} 
{-7.03922978677000*10^-01,  -1.46106746418000*10^-01,  -6.95086511696000*10^-01} 
{-3.22412384822000*10^-01,   5.52861181279000*10^-01,   7.68371504123000*10^-01} 
{-9.96835283352000*10^-01,   7.94548879970000*10^-02,  -2.51766499800000*10^-03} 
{ 5.36580836954000*10^-01,   8.00703460550000*10^-01,  -2.66373748099000*10^-01} 
{-4.38295866670000*10^-02,  -8.12800698969000*10^-01,   5.80890687727000*10^-01} 
{ 4.07528513825000*10^-01,   9.12771727775000*10^-01,   2.77179255060000*10^-02} 
{-1.30428945371000*10^-01,   6.52063172500000*10^-01,  -7.46861372196000*10^-01} 
{ 1.23028168193000*10^-01,   9.40333391040000*10^-01,  -3.17233641857000*10^-01} 
{-1.79818899080000*10^-01,  -4.01942167586000*10^-01,   8.97834983418000*10^-01} 
{ 4.83334359392000*10^-01,  -2.86498949191000*10^-01,   8.27228051473000*10^-01} 
{ 1.04736787399000*10^-01,   7.39080416620000*10^-02,   9.91749871058000*10^-01} 
{-8.45158965290000*10^-02,  -9.91606650717000*10^-01,  -9.78433108980000*10^-02} 
{ 7.98813230265000*10^-01,  -1.53000487540000*10^-01,  -5.81797450979000*10^-01} 
{-4.25005762232000*10^-01,  -8.27996723508000*10^-01,  -3.65775242369000*10^-01} 
{-8.25283361216000*10^-01,  -4.62165670175000*10^-01,  -3.24515434165000*10^-01} 
{-3.70791029000000*10^-02,  -5.46873990070000*10^-01,  -8.36393435599000*10^-01} 
{ 4.37136677565000*10^-01,   8.65580388466000*10^-01,   2.44299235019000*10^-01} 
{-8.52655056730000*10^-01,   4.63341955485000*10^-01,  -2.41440648027000*10^-01} 
{ 1.29576498108000*10^-01,  -7.86761045514000*10^-01,  -6.03503925754000*10^-01} 
{-6.92348622557000*10^-01,   4.75715401815000*10^-01,  -5.42538700297000*10^-01} 
{ 8.07962078425000*10^-01,  -4.40464182985000*10^-01,  -3.91393131434000*10^-01} 
{ 3.20927627220000*10^-02,  -9.52328560661000*10^-01,  -3.03381553708000*10^-01} 
{-5.94011393544000*10^-01,  -8.02923446737000*10^-01,   4.96427539440000*10^-02} 
{ 8.71306636974000*10^-01,  -4.84466256299000*10^-01,   7.82124726190000*10^-02} 
{-8.25493874030000*10^-01,  -5.63911047206000*10^-01,   2.37527846560000*10^-02} 
{-3.58466596993000*10^-01,   9.32576554737000*10^-01,   4.24578425740000*10^-02} 
{ 3.98320512893000*10^-01,  -9.15515245695000*10^-01,   5.63258724670000*10^-02} 
{-4.69477867014000*10^-01,   8.78303140469000*10^-01,   9.04108722800000*10^-02} 
{ 4.33968153077000*10^-01,   2.17381411440000*10^-01,   8.74309421244000*10^-01} 
{ 1.98656140201000*10^-01,  -5.26406012200000*10^-01,  -8.26699732841000*10^-01} 
{-8.10678772495000*10^-01,  -3.93176674312000*10^-01,  -4.33834104933000*10^-01} 
{ 5.72763986080000*10^-02,   5.18500060544000*10^-01,  -8.53157137565000*10^-01} 
{-6.24284586318000*10^-01,  -6.84729178980000*10^-01,   3.76051468205000*10^-01} 
{-9.26368087498000*10^-01,  -3.76571139361000*10^-01,  -6.02855413600000*10^-03} 
{-7.42248867897000*10^-01,  -6.38172399922000*10^-01,   2.04456856291000*10^-01} 
{ 7.70146215095000*10^-01,  -6.36963445575000*10^-01,  -3.39466696060000*10^-02} 
{ 6.52023400837000*10^-01,   2.80057193373000*10^-01,  -7.04580338358000*10^-01} 
{ 5.17169033504000*10^-01,  -8.41482878812000*10^-01,  -1.56341790481000*10^-01} 
{ 3.92531865873000*10^-01,  -4.25481904459000*10^-01,  -8.15404122661000*10^-01} 
{ 2.86803020799000*10^-01,   9.53909916242000*10^-01,   8.83170366080000*10^-02} 
{ 4.71831147219000*10^-01,  -7.69839844401000*10^-01,  -4.29792953045000*10^-01} 
{ 9.44150136958000*10^-01,   2.48479518797000*10^-01,  -2.16421920379000*10^-01} 
{-6.00119893929000*10^-01,  -3.75478538904000*10^-01,   7.06308700027000*10^-01} 
{-8.15559075177000*10^-01,  -3.82423778720000*10^-01,   4.34298800788000*10^-01} 
{-6.16458048579000*10^-01,   6.71344331973000*10^-01,   4.11431965542000*10^-01} 
{ 8.27192479908000*10^-01,  -2.77157219020000*10^-02,  -5.61234745845000*10^-01} 
{-5.20784691371000*10^-01,  -9.14059623810000*10^-02,   8.48780451751000*10^-01} 
{-5.37040110472000*10^-01,  -4.99548944131000*10^-01,  -6.79734339402000*10^-01} 
{-5.72318352912000*10^-01,   2.89899492250000*10^-02,  -8.19518935574000*10^-01} 
{-5.50621250782000*10^-01,  -7.75848863202000*10^-01,   3.08017498944000*10^-01} 
{ 5.40652423010000*10^-01,   7.27409918199000*10^-01,   4.22575163018000*10^-01} 
{ 5.55365599014000*10^-01,   2.74940216393000*10^-01,  -7.84841976987000*10^-01} 
{-6.00226614107000*10^-01,  -6.55358992787000*10^-01,  -4.58511289163000*10^-01} 
{-9.31015424450000*10^-02,  -9.69242909769000*10^-01,  -2.27816339751000*10^-01} 
{ 3.36173741700000*10^-02,  -9.98198194627000*10^-01,  -4.97014727920000*10^-02} 
{-1.55567739308000*10^-01,   1.25692550068000*10^-01,  -9.79795928418000*10^-01} 
{-6.25565356875000*10^-01,   4.04951121456000*10^-01,   6.66845239550000*10^-01} 
{-4.52302058404000*10^-01,   8.77706915850000*10^-01,  -1.58282714887000*10^-01} 
{ 5.51506488580000*10^-01,   2.62859427298000*10^-01,   7.91672605648000*10^-01} 
{-8.65447110927000*10^-01,  -6.31439961210000*10^-02,  -4.97005164904000*10^-01} 
{-6.99251847707000*10^-01,  -7.02430029404000*10^-01,  -1.32811547952000*10^-01} 
{ 6.61110596077000*10^-01,  -7.03321855569000*10^-01,  -2.61287480057000*10^-01} 
{-9.46822420100000*10^-01,   2.56090734223000*10^-01,  -1.94794354746000*10^-01} 
{-1.09749735843000*10^-01,   4.55796114877000*10^-01,   8.83292079182000*10^-01} 
{ 8.37188275884000*10^-01,   3.63861649347000*10^-01,   4.08314206044000*10^-01} 
{-1.66337052785000*10^-01,  -9.79283814888000*10^-01,   1.15478113813000*10^-01} 
{ 4.19797334097000*10^-01,   7.96827190086000*10^-01,   4.34553365451000*10^-01} 
{-7.82342171634000*10^-01,  -9.49603198340000*10^-02,   6.15567432651000*10^-01} 
{ 8.57560672150000*10^-02,  -7.84016311610000*10^-01,   6.14788028563000*10^-01} 
{ 8.53611437964000*10^-01,   1.44349591640000*10^-02,   5.20710231253000*10^-01} 
{ 7.78098216110000*10^-02,  -5.14160447745000*10^-01,  -8.54157283898000*10^-01} 
{ 8.52241268980000*10^-01,   4.48416818427000*10^-01,  -2.69457188436000*10^-01} 
{-7.64153723437000*10^-01,  -3.43923040294000*10^-01,   5.45697745380000*10^-01} 
{-9.36030334800000*10^-03,   9.92050423033000*10^-01,  -1.25492401691000*10^-01} 
{ 2.20526859738000*10^-01,   2.40242274143000*10^-01,   9.45331451846000*10^-01} 
{ 5.09313455053000*10^-01,  -6.09410915635000*10^-01,   6.07633228524000*10^-01} 
{ 1.86424649948000*10^-01,  -5.32663031016000*10^-01,   8.25539790247000*10^-01} 
{ 5.56183511151000*10^-01,  -6.01106549929000*10^-01,  -5.73873520522000*10^-01} 
{ 7.88977866281000*10^-01,  -3.61499132244000*10^-01,  -4.96822205527000*10^-01} 
{-5.54546513300000*10^-03,   2.81364878171000*10^-01,  -9.59584833742000*10^-01} 
{-9.88911448795000*10^-01,  -1.34577190266000*10^-01,   6.27943174310000*10^-02} 
{ 1.53390496068000*10^-01,   8.32771997232000*10^-01,   5.31941873085000*10^-01} 
{-4.30011028353000*10^-01,   1.12933839183000*10^-01,   8.95732361513000*10^-01} 
{ 7.57186957758000*10^-01,  -2.72923955951000*10^-01,  -5.93447912853000*10^-01} 
{ 9.18771246150000*10^-01,  -2.79579725605000*10^-01,  -2.78737464791000*10^-01} 
{-5.11628373146000*10^-01,   5.01306725376000*10^-01,  -6.97802246259000*10^-01} 
{ 1.38342351339000*10^-01,  -9.14662705354000*10^-01,  -3.79807226446000*10^-01} 
{ 6.70301500693000*10^-01,  -1.97794587547000*10^-01,   7.15243454571000*10^-01} 
{ 6.22431569455000*10^-01,   4.23814586947000*10^-01,   6.57997064763000*10^-01} 
{-9.78227347650000*10^-02,   9.42058141063000*10^-01,  -3.20869399320000*10^-01} 
{ 1.53329171880000*10^-02,   7.22856331750000*10^-01,   6.90828216925000*10^-01} 
{ 2.25879539277000*10^-01,   9.42546743457000*10^-01,  -2.46138315049000*10^-01} 
{ 9.03743922467000*10^-01,  -4.25596836204000*10^-01,  -4.59810354060000*10^-02} 
{-2.91570163107000*10^-01,  -1.11966369987000*10^-01,  -9.49973879629000*10^-01} 
{-2.67991674994000*10^-01,  -6.64978141876000*10^-01,   6.97125908973000*10^-01} 
{-3.74831384925000*10^-01,   8.79512261010000*10^-01,   2.93188703071000*10^-01} 
{ 1.14073396259000*10^-01,   1.95558922921000*10^-01,   9.74034890511000*10^-01} 
{ 1.25608259302000*10^-01,   8.12433298987000*10^-01,  -5.69363416363000*10^-01} 
{-5.93045605250000*10^-01,   6.87920667640000*10^-01,  -4.18404188707000*10^-01} 
{ 7.39938911474000*10^-01,   5.68265719030000*10^-01,   3.59950663095000*10^-01} 
{-6.16075349879000*10^-01,  -7.13555979565000*10^-01,  -3.33600100867000*10^-01} 
{-4.29767207597000*10^-01,   5.79624060669000*10^-01,   6.92341025483000*10^-01} 
{-5.90005333543000*10^-01,   5.43097197929000*10^-01,  -5.97443838358000*10^-01} 
{-7.92089434328000*10^-01,  -1.04912034703000*10^-01,  -6.01321705080000*10^-01} 
{ 6.09014551559000*10^-01,  -4.05134268082000*10^-01,  -6.81885254874000*10^-01} 
{-4.26277417796000*10^-01,   6.71670567303000*10^-01,   6.05925913043000*10^-01} 
{-1.87285075720000*10^-01,  -9.82207105620000*10^-01,  -1.39105026060000*10^-02} 
{ 2.44644817090000*10^-02,  -9.04714242618000*10^-01,  -4.25315915924000*10^-01} 
{ 2.93932958044000*10^-01,   5.74858110864000*10^-01,  -7.63637065987000*10^-01} 
{-3.50610316611000*10^-01,   9.32772340711000*10^-01,  -8.37147913430000*10^-02} 
{ 8.96518720097000*10^-01,   3.22346425132000*10^-01,  -3.03886437210000*10^-01} 
{ 7.43810568185000*10^-01,  -6.11447225613000*10^-01,  -2.69959495011000*10^-01} 
{ 3.68583720895000*10^-01,  -2.58278246844000*10^-01,   8.92994058154000*10^-01} 
{-5.93372407388000*10^-01,   7.44101571945000*10^-01,   3.06956082819000*10^-01} 
{ 3.74239573260000*10^-02,   4.74654092820000*10^-02,  -9.98171569591000*10^-01} 
{-7.74862310564000*10^-01,  -5.00261194465000*10^-01,   3.86428695856000*10^-01} 
{ 1.46699308902000*10^-01,  -6.59297680000000*10^-05,  -9.89181130239000*10^-01} 
{-6.08337041880000*10^-01,  -7.89360415886000*10^-01,  -8.26811786850000*10^-02} 
{-5.19927436569000*10^-01,  -2.13567770713000*10^-01,   8.27081778312000*10^-01} 
{ 7.87641664620000*10^-02,  -9.88069517750000*10^-02,  -9.91984572643000*10^-01} 
{ 1.47465110128000*10^-01,   4.35674232842000*10^-01,  -8.87942568037000*10^-01} 
{ 7.30565935803000*10^-01,   3.95451516489000*10^-01,  -5.56679002254000*10^-01} 
{-9.83998062489000*10^-01,  -1.65359143106000*10^-01,  -6.63638968790000*10^-02} 
{-3.12485553135000*10^-01,   7.42513111344000*10^-01,   5.92475365365000*10^-01} 
{ 3.26743288989000*10^-01,   7.67029873197000*10^-01,  -5.52181126736000*10^-01} 
{-1.85588011420000*10^-02,   9.99771862966000*10^-01,   1.05732171450000*10^-02} 
