{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-6.43058588240000*10^-02,   4.47163047620000*10^-02,  -9.96927885360000*10^-01}  
{ 7.13252725333000*10^-01,  -6.89555488273000*10^-01,  -1.25633508256000*10^-01}  
{-3.85566645033000*10^-01,   7.65438438920000*10^-02,   9.19499538989000*10^-01}  
{-4.24341839700000*10^-01,   8.26172234967000*10^-01,   3.70639233284000*10^-01}  
{ 9.38103486983000*10^-01,   7.99865383750000*10^-02,   3.36992583582000*10^-01}  
{-5.17287286990000*10^-02,   9.96993583333000*10^-01,  -5.76882433400000*10^-02}  
{ 3.56898463739000*10^-01,   1.34112003449000*10^-01,  -9.24466038918000*10^-01}  
{ 5.86125042437000*10^-01,   5.12337816227000*10^-01,  -6.27668221827000*10^-01}  
{ 3.69085789801000*10^-01,   5.00729093151000*10^-01,   7.82972576173000*10^-01}  
{ 3.39438834713000*10^-01,   7.91062600572000*10^-01,  -5.08921643739000*10^-01}  
{-3.56557116212000*10^-01,  -3.42672277211000*10^-01,  -8.69162086903000*10^-01}  
{ 4.86688516625000*10^-01,  -8.47479261884000*10^-01,  -2.11927318821000*10^-01}  
{-1.77520211280000*10^-02,   6.31534961191000*10^-01,   7.75144153393000*10^-01}  
{-1.29551407929000*10^-01,  -8.52221420050000*10^-02,  -9.87903648751000*10^-01}  
{ 2.98612020909000*10^-01,   8.16218480119000*10^-01,   4.94588974484000*10^-01}  
{-8.89827851874000*10^-01,  -2.86388582504000*10^-01,   3.55229466460000*10^-01}  
{-3.47796982560000*10^-01,   9.35164089417000*10^-01,  -6.71221631590000*10^-02}  
{ 5.37727194990000*10^-02,  -9.04676646922000*10^-01,   4.22692156482000*10^-01}  
{ 2.07801998740000*10^-01,  -2.62294289539000*10^-01,  -9.42348149568000*10^-01}  
{-3.59967920500000*10^-02,   7.27423836680000*10^-01,  -6.85243601058000*10^-01}  
{-2.32178686579000*10^-01,  -8.74403350938000*10^-01,   4.26042060560000*10^-01}  
{-9.78160628587000*10^-01,  -2.07845933519000*10^-01,   1.36110303600000*10^-03}  
{-6.36500679139000*10^-01,   5.44814040324000*10^-01,   5.45934562857000*10^-01}  
{-4.76765218840000*10^-01,  -7.77959835516000*10^-01,  -4.09235165191000*10^-01}  
{-7.71490948510000*10^-02,   8.20279504906000*10^-01,   5.66735874103000*10^-01}  
{-3.38886333371000*10^-01,   8.97731530993000*10^-01,   2.81485614756000*10^-01}  
{ 9.94549346602000*10^-01,  -1.03334639196000*10^-01,  -1.39122074140000*10^-02}  
{ 5.58240683004000*10^-01,   3.15380695542000*10^-01,   7.67399737241000*10^-01}  
{-2.67838862940000*10^-02,   2.66574466950000*10^-01,  -9.63442098419000*10^-01}  
{ 3.57766532508000*10^-01,   6.20548914604000*10^-01,   6.97798074518000*10^-01}  
{ 7.52298030418000*10^-01,  -4.86230874304000*10^-01,  -4.44552820599000*10^-01}  
{-9.20962063760000*10^-01,   2.06404015867000*10^-01,   3.30493962650000*10^-01}  
{ 2.34593348173000*10^-01,  -4.77301562050000*10^-02,   9.70921105539000*10^-01}  
{ 9.58682769520000*10^-01,   2.83296395321000*10^-01,   2.58940113400000*10^-02}  
{-1.23493211202000*10^-01,   5.33171600318000*10^-01,   8.36945321632000*10^-01}  
{ 3.65390319261000*10^-01,   4.81207391589000*10^-01,  -7.96824548361000*10^-01}  
{-1.49515100470000*10^-02,   6.24496649344000*10^-01,  -7.80884362313000*10^-01}  
{-5.28967664999000*10^-01,  -1.03928811618000*10^-01,  -8.42254125250000*10^-01}  
{ 1.69090134914000*10^-01,  -3.98170414208000*10^-01,  -9.01592395445000*10^-01}  
{ 6.68838953254000*10^-01,   4.68004062322000*10^-01,   5.77604234975000*10^-01}  
{-3.08078248955000*10^-01,  -4.80454531610000*10^-02,   9.50147055435000*10^-01}  
{ 4.06397288513000*10^-01,  -7.20196385054000*10^-01,  -5.62279655372000*10^-01}  
{-1.12271070981000*10^-01,  -2.57388861283000*10^-01,   9.59763606680000*10^-01}  
{ 3.49665928792000*10^-01,  -9.07598243218000*10^-01,  -2.32377208755000*10^-01}  
{ 2.27741712424000*10^-01,  -1.14317542047000*10^-01,  -9.66987700027000*10^-01}  
{ 1.09886320857000*10^-01,   9.22561817565000*10^-01,   3.69871179277000*10^-01}  
{-4.98219658469000*10^-01,  -1.73806900752000*10^-01,   8.49451783897000*10^-01}  
{ 6.48360227504000*10^-01,   7.04281749273000*10^-01,  -2.89164716091000*10^-01}  
{ 5.39027634408000*10^-01,   7.93583919374000*10^-01,  -2.82265428729000*10^-01}  
{-9.04269427111000*10^-01,   8.64535518010000*10^-02,   4.18117909894000*10^-01}  
{-8.79411636656000*10^-01,  -9.90748105600000*10^-03,  -4.75959047748000*10^-01}  
{ 3.78694679423000*10^-01,   9.14686608938000*10^-01,  -1.41204628845000*10^-01}  
{-9.89621508256000*10^-01,   6.67042345530000*10^-02,   1.27278495785000*10^-01}  
{ 4.09550135811000*10^-01,   9.03767554792000*10^-01,   1.24390084659000*10^-01}  
{ 7.45550469400000*10^-01,   6.58484388497000*10^-01,   1.02726859601000*10^-01}  
{-4.94178257262000*10^-01,  -8.54485981491000*10^-01,  -1.60129814478000*10^-01}  
{-1.73433193520000*10^-01,   7.40245732463000*10^-01,   6.49582314227000*10^-01}  
{-7.85482430866000*10^-01,  -4.84166311884000*10^-01,  -3.85487137578000*10^-01}  
{-7.46101359000000*10^-03,  -3.51932585211000*10^-01,   9.35995613634000*10^-01}  
{ 9.21754421171000*10^-01,  -3.65683053773000*10^-01,  -1.29014306318000*10^-01}  
{ 4.47417908890000*10^-02,   1.22339982423000*10^-01,  -9.91479248824000*10^-01}  
{ 9.69520002778000*10^-01,  -8.20634191500000*10^-03,  -2.44874702991000*10^-01}  
{-2.63401413163000*10^-01,  -9.44613127234000*10^-01,   1.95769597744000*10^-01}  
{ 7.39491509314000*10^-01,  -2.61818794443000*10^-01,  -6.20163870706000*10^-01}  
{ 2.77587681596000*10^-01,   9.51882425274000*10^-01,   1.29865035638000*10^-01}  
{ 7.44321256605000*10^-01,   5.99720544037000*10^-01,  -2.93804588163000*10^-01}  
{ 6.99713337338000*10^-01,  -3.49499056943000*10^-01,   6.23098431026000*10^-01}  
{-5.66957551311000*10^-01,  -4.20281105619000*10^-01,   7.08465191291000*10^-01}  
{-8.87776082234000*10^-01,  -1.63529942505000*10^-01,   4.30245959560000*10^-01}  
{ 4.54712615879000*10^-01,  -8.08126024234000*10^-01,   3.74391193696000*10^-01}  
{-2.51742372929000*10^-01,  -6.01082678698000*10^-01,   7.58502070558000*10^-01}  
{ 4.86539757350000*10^-02,   4.01638973053000*10^-01,   9.14504743547000*10^-01}  
{ 9.98105632206000*10^-01,   4.29145544750000*10^-02,   4.40850084910000*10^-02}  
{ 1.34374634362000*10^-01,  -8.32430139359000*10^-01,   5.37590476782000*10^-01}  
{ 6.45093807591000*10^-01,  -6.52307531032000*10^-01,   3.97930728100000*10^-01}  
{-3.08074169560000*10^-01,   7.35195556095000*10^-01,  -6.03802782660000*10^-01}  
{-8.31382381781000*10^-01,   8.46799484310000*10^-02,   5.49210926328000*10^-01}  
{-9.18933146380000*10^-02,   4.13165642935000*10^-01,   9.06007599429000*10^-01}  
{ 1.37499984029000*10^-01,   9.81580627885000*10^-01,   1.32639456242000*10^-01}  
{ 7.89080825926000*10^-01,   5.71302858745000*10^-01,   2.25753169958000*10^-01}
