{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-1.43869905834000*10^-01,  -3.91278308928000*10^-01,  -9.08956949012000*10^-01}  
{ 8.60184244620000*10^-02,   5.27522653855000*10^-01,  -8.45174940662000*10^-01}  
{-5.75848866407000*10^-01,   7.30879729986000*10^-01,  -3.66350792756000*10^-01}  
{-8.87937983372000*10^-01,  -2.72825795292000*10^-01,  -3.70313682043000*10^-01}  
{ 4.08395217370000*10^-02,  -9.10386904079000*10^-01,  -4.11737560038000*10^-01}  
{-6.81446416779000*10^-01,  -2.60682057706000*10^-01,   6.83868149463000*10^-01}  
{ 5.53380114617000*10^-01,   5.80027125894000*10^-01,  -5.97778371953000*10^-01}  
{ 8.54473795654000*10^-01,   4.96174196751000*10^-01,   1.53901588748000*10^-01}  
{ 5.61334285927000*10^-01,   4.92022581717000*10^-01,   6.65445413631000*10^-01}  
{-7.75057955390000*10^-01,   5.92549886069000*10^-01,  -2.19476190751000*10^-01}  
{ 4.94955234223000*10^-01,  -5.92239970800000*10^-03,  -8.68898291687000*10^-01}  
{ 8.87817729740000*10^-01,  -3.63398161272000*10^-01,   2.82349880722000*10^-01}  
{-7.85365514545000*10^-01,   4.77386100728000*10^-01,   3.94085675197000*10^-01}  
{ 8.16209837902000*10^-01,   2.91282947122000*10^-01,   4.98954652476000*10^-01}  
{-5.35207920189000*10^-01,  -5.67017573139000*10^-01,  -6.26133814706000*10^-01}  
{-4.31673081769000*10^-01,   6.23905694729000*10^-01,   6.51459925522000*10^-01}  
{-8.26253731779000*10^-01,   2.52418054753000*10^-01,   5.03577100706000*10^-01}  
{-1.60101014711000*10^-01,   9.59385293477000*10^-01,   2.32266062411000*10^-01}  
{ 9.73284130548000*10^-01,   1.37989033754000*10^-01,  -1.83513018032000*10^-01}  
{-4.70597279553000*10^-01,   4.47916577258000*10^-01,  -7.60203223023000*10^-01}  
{ 9.02870223639000*10^-01,   4.27192527634000*10^-01,   4.82897877440000*10^-02}  
{ 6.38964212222000*10^-01,  -3.12022735183000*10^-01,   7.03112045287000*10^-01}  
{ 3.62357410012000*10^-01,   9.31699902702000*10^-01,   2.51475389460000*10^-02}  
{-4.26620957955000*10^-01,   5.66675990888000*10^-01,  -7.04892104924000*10^-01}  
{-1.31187443278000*10^-01,  -2.62415192321000*10^-01,  -9.55995879471000*10^-01}  
{-3.61255099129000*10^-01,   7.24924624217000*10^-01,   5.86497265601000*10^-01}  
{-5.54028434797000*10^-01,   6.80564413642000*10^-01,  -4.79462795554000*10^-01}  
{ 4.12052393173000*10^-01,   7.47150410984000*10^-01,  -5.21516144186000*10^-01}  
{-7.70861374730000*10^-01,   2.77728202545000*10^-01,  -5.73271128228000*10^-01}  
{ 6.16835565360000*10^-01,   6.44011290614000*10^-01,   4.52507837356000*10^-01}  
{-9.25586655767000*10^-01,   2.86256755460000*10^-02,   3.77451868940000*10^-01}  
{-5.81845729155000*10^-01,   3.94035254778000*10^-01,  -7.11471549295000*10^-01}  
{-4.32985859130000*10^-01,   4.30656153449000*10^-01,   7.91870269230000*10^-01}  
{-2.46024233196000*10^-01,  -9.37776389495000*10^-01,   2.45045954846000*10^-01}  
{ 1.64626182196000*10^-01,   6.03229459658000*10^-01,  -7.80392490441000*10^-01}  
{-3.91768072663000*10^-01,   9.14670737786000*10^-01,  -9.94747137740000*10^-02}  
{ 8.44871894798000*10^-01,  -6.69116473230000*10^-02,   5.30767663703000*10^-01}  
{ 8.87820218941000*10^-01,   2.39764955046000*10^-01,   3.92795144027000*10^-01}  
{-4.10946243420000*10^-02,  -8.60300233712000*10^-01,  -5.08128664539000*10^-01}  
{ 8.78125051263000*10^-01,  -2.82747630181000*10^-01,   3.85940632704000*10^-01}  
{-8.35776183372000*10^-01,  -5.29098408140000*10^-01,   1.46741425006000*10^-01}  
{-2.41150003235000*10^-01,  -6.89893807276000*10^-01,   6.82563704442000*10^-01}  
{ 3.35842792497000*10^-01,  -6.40323661030000*10^-01,  -6.90793187468000*10^-01}  
{-5.91280194288000*10^-01,  -3.46432442461000*10^-01,   7.28266637059000*10^-01}  
{ 6.57440681795000*10^-01,  -6.80779433634000*10^-01,   3.22972309435000*10^-01}  
{-1.27667310963000*10^-01,  -4.59809368080000*10^-02,   9.90750630160000*10^-01}  
{ 7.71008969765000*10^-01,   1.50821187549000*10^-01,  -6.18706827123000*10^-01}  
{-3.14316984390000*10^-01,   1.31983289241000*10^-01,   9.40098529243000*10^-01}  
{-3.93838621800000*10^-02,   9.00905406947000*10^-01,  -4.32224894162000*10^-01}  
{-5.00111525355000*10^-01,   8.11110379234000*10^-01,  -3.03295919699000*10^-01}  
{-6.25575220032000*10^-01,   1.34761858550000*10^-01,   7.68436650325000*10^-01}  
{ 2.42325698853000*10^-01,  -6.88210182401000*10^-01,   6.83845743216000*10^-01}  
{-5.77671506157000*10^-01,   7.60698067537000*10^-01,   2.96030540687000*10^-01}  
{-9.90855893458000*10^-01,   4.38641076110000*10^-02,  -1.27595213326000*10^-01}  
{ 3.59360773467000*10^-01,  -1.89330423543000*10^-01,  -9.13790908914000*10^-01}  
{ 1.29037018238000*10^-01,  -7.50751948083000*10^-01,   6.47858750325000*10^-01}  
{ 2.98373977653000*10^-01,  -4.52112719454000*10^-01,  -8.40575432883000*10^-01}  
{ 9.54045149780000*10^-01,   2.94668974202000*10^-01,   5.44797928140000*10^-02}  
{ 6.13712746799000*10^-01,   7.60648023598000*10^-01,   2.11592175215000*10^-01}  
{-5.26863546538000*10^-01,   8.48836528162000*10^-01,  -4.34896744970000*10^-02}  
{ 5.36517347912000*10^-01,  -3.11079466038000*10^-01,   7.84460770975000*10^-01}  
{-3.83171680684000*10^-01,  -9.22167454454000*10^-01,   5.27887210280000*10^-02}  
{-6.70972406103000*10^-01,  -1.33224484702000*10^-01,   7.29415702411000*10^-01}  
{-5.71115449113000*10^-01,  -7.46068330397000*10^-01,  -3.42358277484000*10^-01}  
{ 3.23140379012000*10^-01,  -4.08375316160000*10^-01,   8.53703635112000*10^-01}  
{-3.81508102717000*10^-01,   8.80754266006000*10^-01,   2.80577066905000*10^-01}  
{ 4.44571217049000*10^-01,   1.66774641262000*10^-01,   8.80081048542000*10^-01}  
{ 8.10717992203000*10^-01,  -3.00126516373000*10^-01,   5.02653370912000*10^-01}  
{-1.21957961303000*10^-01,   7.60769113639000*10^-01,  -6.37461066582000*10^-01}  
{-1.12023497821000*10^-01,   9.37861473869000*10^-01,  -3.28430497623000*10^-01}  
{-1.18492736070000*10^-02,  -6.13308504344000*10^-01,   7.89754565175000*10^-01}  
{ 4.60677309610000*10^-02,   1.27464976655000*10^-01,   9.90772649951000*10^-01}  
{-6.11793004591000*10^-01,  -7.87082574483000*10^-01,  -7.88057134890000*10^-02}  
{ 2.32898741774000*10^-01,   9.72336714233000*10^-01,   1.78742897460000*10^-02}  
{ 7.44558236480000*10^-01,  -4.15456522116000*10^-01,   5.22521684450000*10^-01}  
{ 3.01523791579000*10^-01,   2.82261234452000*10^-01,  -9.10720593068000*10^-01}  
{ 3.63754683683000*10^-01,   2.81997443100000*10^-01,   8.87783741788000*10^-01}  
{ 3.40601374133000*10^-01,  -5.16091778460000*10^-01,   7.85900744461000*10^-01}  
{-9.40214589258000*10^-01,   1.63577312486000*10^-01,  -2.98728955722000*10^-01}  
{ 7.08925507691000*10^-01,  -3.56351504358000*10^-01,  -6.08636369179000*10^-01}  
{ 7.27597000757000*10^-01,   5.17711626348000*10^-01,  -4.50085854515000*10^-01}  
{ 4.25007732885000*10^-01,  -3.05365083081000*10^-01,   8.52127099101000*10^-01}  
{ 4.06150031115000*10^-01,   2.07059161792000*10^-01,  -8.90038569807000*10^-01}  
{-4.60569147220000*10^-02,   2.16776650619000*10^-01,   9.75134167360000*10^-01}  
{-1.84487874716000*10^-01,   1.77468099659000*10^-01,   9.66679521706000*10^-01}  
{ 9.14410076360000*10^-01,   3.69539247960000*10^-01,   1.65211853290000*10^-01}  
{-2.43758829866000*10^-01,   9.12308660423000*10^-01,   3.29050970183000*10^-01}  
{ 1.78085088048000*10^-01,   2.26139742651000*10^-01,  -9.57677669265000*10^-01}  
{ 3.20272396790000*10^-01,  -9.38576798464000*10^-01,   1.28449154297000*10^-01}  
{ 7.30384069475000*10^-01,  -3.09428551431000*10^-01,   6.08927813962000*10^-01}  
{ 5.10140046231000*10^-01,   2.63312454325000*10^-01,  -8.18794042863000*10^-01}  
{-1.73302260177000*10^-01,   4.98223577033000*10^-01,   8.49552584544000*10^-01}  
{ 5.70809593160000*10^-01,  -6.21236348274000*10^-01,   5.36881558577000*10^-01}  
{ 2.25663117935000*10^-01,  -9.72779873588000*10^-01,   5.26827746540000*10^-02}  
{ 9.17245393302000*10^-01,  -3.48336799060000*10^-02,   3.96796551408000*10^-01}  
{-5.47728864908000*10^-01,   5.28026385930000*10^-02,  -8.34988007042000*10^-01}  
{-6.68902731601000*10^-01,  -2.65164784117000*10^-01,  -6.94447098720000*10^-01}  
{-7.04895582734000*10^-01,   2.08234211062000*10^-01,  -6.78056583764000*10^-01}  
{ 7.07418447373000*10^-01,   6.65843804719000*10^-01,   2.37088945405000*10^-01}  
{ 6.44753630055000*10^-01,  -2.84948950198000*10^-01,  -7.09293206165000*10^-01}  
{-5.11284227371000*10^-01,  -8.47480773682000*10^-01,  -1.42705210419000*10^-01}  
{ 4.17256172998000*10^-01,  -8.08990100743000*10^-01,  -4.14043841875000*10^-01}  
{-2.15499255062000*10^-01,   8.10982780514000*10^-01,  -5.43936577900000*10^-01}  
{-1.02906510397000*10^-01,  -9.93617296202000*10^-01,  -4.62051816010000*10^-02}  
{ 2.40319355592000*10^-01,  -8.52720460595000*10^-01,   4.63804294299000*10^-01}  
{-3.46949285364000*10^-01,  -2.49827170100000*10^-03,   9.37880563837000*10^-01}  
{-9.23500320460000*10^-02,  -9.14911609718000*10^-01,  -3.92948111058000*10^-01}  
{-3.39373599840000*10^-01,  -7.06176813335000*10^-01,  -6.21401535273000*10^-01}  
{-4.13790786854000*10^-01,   7.77025499441000*10^-01,   4.74350669792000*10^-01}  
{ 3.05946772540000*10^-01,   9.47327586209000*10^-01,  -9.46943334140000*10^-02}  
{-2.99320829037000*10^-01,   2.89783062754000*10^-01,  -9.09083504331000*10^-01}  
{ 3.34519398576000*10^-01,  -3.20860644982000*10^-01,  -8.86084205072000*10^-01}  
{ 6.91638811209000*10^-01,  -7.16717065904000*10^-01,   8.91762427570000*10^-02}  
{-4.89983143609000*10^-01,  -4.35413092989000*10^-01,   7.55203255709000*10^-01}  
{ 6.70432501575000*10^-01,   3.73946155497000*10^-01,  -6.40846731770000*10^-01}  
{-6.82030003850000*10^-01,   3.39262022579000*10^-01,  -6.47870630515000*10^-01}  
{ 4.99685657830000*10^-01,   8.46306354172000*10^-01,  -1.84607145712000*10^-01}  
{ 9.30603645706000*10^-01,  -1.99276450403000*10^-01,  -3.07027280405000*10^-01}  
{ 4.23748982131000*10^-01,  -6.88837653992000*10^-01,  -5.88166206599000*10^-01}  
{-1.15276801999000*10^-01,  -7.49054304333000*10^-01,   6.52402412688000*10^-01}  
{ 8.51252005243000*10^-01,   4.37759329283000*10^-01,  -2.89373103788000*10^-01}  
{-6.29412509907000*10^-01,  -6.76107393366000*10^-01,   3.83038751314000*10^-01}  
{-9.99097464033000*10^-01,   4.24348510530000*10^-02,   1.88169598400000*10^-03}  
{-6.23086312759000*10^-01,   7.81407897825000*10^-01,   3.41342067320000*10^-02}  
{ 2.16152486301000*10^-01,  -9.55511336797000*10^-01,   2.00689282020000*10^-01}  
{ 5.24058454666000*10^-01,   7.37721216005000*10^-01,   4.25593871607000*10^-01}  
{-2.69481562418000*10^-01,  -2.28179134425000*10^-01,   9.35582155735000*10^-01}  
{-6.48582006226000*10^-01,  -7.55282271200000*10^-03,  -7.61107309168000*10^-01}  
{-5.90012369156000*10^-01,  -4.59616257781000*10^-01,   6.63805920301000*10^-01}  
{ 5.52468345187000*10^-01,   7.82079601648000*10^-01,  -2.88323124727000*10^-01}  
{-7.42309053997000*10^-01,   4.03729359356000*10^-01,  -5.34770860040000*10^-01}  
{ 5.09541927596000*10^-01,   8.40494796201000*10^-01,   1.84215964511000*10^-01}  
{-3.46843004610000*10^-02,   9.99383818439000*10^-01,   5.38356237500000*10^-03}  
{-4.90062251617000*10^-01,  -8.26351842505000*10^-01,  -2.77455621548000*10^-01}  
{-7.56927761243000*10^-01,  -3.11095901243000*10^-01,  -5.74699664598000*10^-01}  
{ 6.50865403480000*10^-01,   5.00839146558000*10^-01,  -5.70556198658000*10^-01}  
{-6.98236314260000*10^-02,  -7.20254421546000*10^-01,  -6.90187096908000*10^-01}  
{-7.76164888912000*10^-01,   6.03300632585000*10^-01,   1.83293240310000*10^-01}  
{-2.28733886877000*10^-01,   7.50620152585000*10^-01,   6.19879178170000*10^-01}  
{ 1.23088925371000*10^-01,  -6.11429434853000*10^-01,  -7.81666912851000*10^-01}  
{ 3.08151195041000*10^-01,   4.10586798985000*10^-01,  -8.58173246783000*10^-01}  
{-8.52003810430000*10^-01,   5.07160276655000*10^-01,   1.29915206176000*10^-01}  
{-1.15908098421000*10^-01,  -1.33310460451000*10^-01,  -9.84273150022000*10^-01}  
{ 4.66771123195000*10^-01,  -6.24892555961000*10^-01,   6.25806689047000*10^-01}  
{-2.22725180787000*10^-01,   4.39596913410000*10^-02,   9.73889644354000*10^-01}  
{-1.39768013691000*10^-01,   8.19217580057000*10^-01,   5.56190128350000*10^-01}  
{-3.59625308302000*10^-01,  -3.73819092654000*10^-01,  -8.54943813122000*10^-01}  
{-5.22887449529000*10^-01,  -7.41605230186000*10^-01,   4.20250398794000*10^-01}  
{ 4.84279418315000*10^-01,   2.81938779316000*10^-01,   8.28241492389000*10^-01}  
{-1.00126055062000*10^-01,  -3.67400774900000*10^-03,  -9.94967976753000*10^-01}  
{ 2.96807410146000*10^-01,  -8.57417148564000*10^-01,  -4.20405987862000*10^-01}  
{-3.97681389115000*10^-01,   9.06647993438000*10^-01,   1.40850732148000*10^-01}  
{ 1.27308397760000*10^-02,  -7.90648547590000*10^-01,  -6.12137892890000*10^-01}  
{ 1.76812430064000*10^-01,   7.39101456711000*10^-01,   6.49974154304000*10^-01}  
{ 9.66746005025000*10^-01,  -2.52289416498000*10^-01,   4.18594325330000*10^-02}  
{ 3.45154629307000*10^-01,  -8.56753921726000*10^-01,   3.83198381358000*10^-01}  
{ 1.29344617718000*10^-01,  -1.59648711543000*10^-01,  -9.78663506406000*10^-01}  
{-4.81540339183000*10^-01,  -5.47835406882000*10^-01,   6.84101797034000*10^-01}  
{ 2.33761098360000*10^-01,  -9.12982479623000*10^-01,   3.34393093223000*10^-01}  
{-3.46773524198000*10^-01,  -8.82107320771000*10^-01,   3.18802129161000*10^-01}  
{ 5.30746376100000*10^-03,   3.36779960475000*10^-01,   9.41568419740000*10^-01}  
{-4.26910061590000*10^-02,  -3.89972812873000*10^-01,   9.19836226300000*10^-01}  
{ 6.57680974102000*10^-01,   7.06260499615000*10^-01,  -2.62014967106000*10^-01}  
{ 4.98464267277000*10^-01,  -1.92130417036000*10^-01,   8.45351570116000*10^-01}  
{ 6.00154041064000*10^-01,  -7.21057476440000*10^-01,  -3.46253148237000*10^-01}  
{-4.31289312331000*10^-01,  -7.44504774736000*10^-01,   5.09609820808000*10^-01}  
{-9.29104980170000*10^-02,   8.99064258220000*10^-02,   9.91607015886000*10^-01}  
{-7.06611830499000*10^-01,   6.99141245292000*10^-01,   1.09092805126000*10^-01}  
{-2.57476908939000*10^-01,  -5.89969176350000*10^-01,   7.65272508536000*10^-01}  
{ 1.70875679152000*10^-01,   9.80013479821000*10^-01,  -1.01858144711000*10^-01}  
{-4.87331992973000*10^-01,  -8.64919878018000*10^-01,   1.20088022858000*10^-01}  
{ 4.35177463626000*10^-01,   8.46311427187000*10^-01,  -3.07209282681000*10^-01}  
{-8.39242571200000*10^-03,   6.58012534244000*10^-01,   7.52960206099000*10^-01}  
{-9.47474956573000*10^-01,  -2.06792572181000*10^-01,   2.43983685434000*10^-01}  
{ 5.99130757307000*10^-01,  -6.59196295281000*10^-01,  -4.54425549389000*10^-01}  
{-8.48085963629000*10^-01,   2.06843629637000*10^-01,  -4.87817497815000*10^-01}  
{-5.50285157346000*10^-01,   3.88727317035000*10^-01,   7.38970445008000*10^-01}  
{ 6.93112893735000*10^-01,   1.00594950273000*10^-01,  -7.13775295536000*10^-01}  
{ 4.52961393906000*10^-01,  -5.88682584752000*10^-01,  -6.69536249982000*10^-01}  
{-7.41248412220000*10^-01,  -5.81956563287000*10^-01,  -3.34480716676000*10^-01}  
{ 9.46183390362000*10^-01,  -2.63044883274000*10^-01,  -1.88532175466000*10^-01}  
{-6.80370034496000*10^-01,  -4.84009907384000*10^-01,   5.50300850185000*10^-01}  
{ 1.99574674484000*10^-01,   4.73479503299000*10^-01,  -8.57896910625000*10^-01}  
{ 8.96184439103000*10^-01,  -3.28559436986000*10^-01,  -2.98164631500000*10^-01}  
{-8.83159943683000*10^-01,  -3.47910224950000*10^-02,  -4.67779968178000*10^-01}  
{-5.68187479659000*10^-01,  -2.12693406004000*10^-01,  -7.94936791828000*10^-01}  
{ 3.58281215965000*10^-01,  -7.08037475353000*10^-01,   6.08537183566000*10^-01}  
{ 5.94960887552000*10^-01,   3.22719701773000*10^-01,  -7.36120599067000*10^-01}  
{-7.01842268179000*10^-01,  -7.12295552079000*10^-01,  -7.24410699300000*10^-03}  
{ 2.91264109352000*10^-01,  -9.54164333695000*10^-01,  -6.88160076370000*10^-02}  
{ 1.74403054777000*10^-01,  -4.98401261026000*10^-01,  -8.49223031654000*10^-01}  
{ 6.32205165470000*10^-01,   6.04866744257000*10^-01,  -4.84203315194000*10^-01}  
{-5.25960880754000*10^-01,  -7.13757427787000*10^-01,  -4.62509984968000*10^-01}  
{-8.97862146579000*10^-01,  -3.19665293401000*10^-01,   3.02750170825000*10^-01}  
{ 7.75853301734000*10^-01,   2.03576965800000*10^-02,  -6.30584822509000*10^-01}  
{ 6.68263766545000*10^-01,  -7.31703793426000*10^-01,  -1.34287367274000*10^-01}  
{ 4.24944843000000*10^-02,  -5.34316441639000*10^-01,  -8.44215706439000*10^-01}  
{-1.43876625485000*10^-01,  -5.51478651144000*10^-01,   8.21687783754000*10^-01}  
{ 5.86575758881000*10^-01,  -7.79068004990000*10^-01,  -2.21318599975000*10^-01}  
{-6.48871297426000*10^-01,   4.62644184427000*10^-01,  -6.04091382154000*10^-01}  
{-4.24712314202000*10^-01,   8.79400266263000*10^-01,  -2.15115368724000*10^-01}  
{ 7.62177945780000*10^-01,  -6.29143002738000*10^-01,  -1.52524952291000*10^-01}  
{-7.46441101630000*10^-01,   5.88079692356000*10^-01,   3.11428895957000*10^-01}  
{ 6.19841129574000*10^-01,   7.09865634918000*10^-01,   3.34496269712000*10^-01}  
{ 1.46431165720000*10^-01,  -3.06227904830000*10^-02,  -9.88746761516000*10^-01}  
{ 2.55614699738000*10^-01,  -5.74462253551000*10^-01,  -7.77595167502000*10^-01}  
{ 5.84634722150000*10^-01,  -8.06069662050000*10^-01,   9.19453184140000*10^-02}  
{-5.73288182984000*10^-01,  -3.34692910526000*10^-01,  -7.47877874318000*10^-01}  
{ 9.72525701223000*10^-01,  -1.30119541835000*10^-01,  -1.93035399069000*10^-01}  
{ 9.09429458901000*10^-01,   3.07129687009000*10^-01,   2.80373705331000*10^-01}  
{ 7.96980389013000*10^-01,  -3.13486086369000*10^-01,  -5.16283578262000*10^-01}  
{-1.40340602412000*10^-01,  -9.51962177171000*10^-01,  -2.72162687653000*10^-01}  
{-5.46793909257000*10^-01,   5.80815590255000*10^-01,   6.03050305461000*10^-01}  
{-8.19800222784000*10^-01,  -3.55803950260000*10^-01,  -4.48699391244000*10^-01}  
{ 2.45508220788000*10^-01,  -7.76750064197000*10^-01,   5.79987113042000*10^-01}  
{ 6.95069046217000*10^-01,   2.64841701859000*10^-01,   6.68384540476000*10^-01}  
{-8.96582776522000*10^-01,   3.98137482917000*10^-01,  -1.93973888811000*10^-01}  
{-3.49119927129000*10^-01,  -1.05775363487000*10^-01,  -9.31089066073000*10^-01}  
{ 7.83562409936000*10^-01,  -6.16217930922000*10^-01,   7.94066202920000*10^-02}  
{-3.43091372757000*10^-01,  -7.26424096155000*10^-01,   5.95479926164000*10^-01}  
{-7.92914118950000*10^-01,   4.53451680322000*10^-01,  -4.07024291145000*10^-01}  
{-8.62196638917000*10^-01,   3.84357955792000*10^-01,   3.29978662431000*10^-01}  
{-3.57949517349000*10^-01,   3.46973616585000*10^-01,   8.66880298786000*10^-01}  
{ 9.17085015473000*10^-01,  -1.55513394510000*10^-01,   3.67111234537000*10^-01}  
{ 8.73174540607000*10^-01,   4.55692186680000*10^-02,   4.85272776844000*10^-01}  
{-1.51362733523000*10^-01,  -1.81574777449000*10^-01,   9.71658336605000*10^-01}  
{-8.04868034582000*10^-01,   5.42642414950000*10^-02,   5.90967714011000*10^-01}  
{-2.75969876920000*10^-02,  -1.37347987664000*10^-01,   9.90138342130000*10^-01}  
{-2.66668064920000*10^-02,  -9.96093415209000*10^-01,   8.41830719810000*10^-02}  
{-7.05980826882000*10^-01,   5.19411687420000*10^-01,  -4.81458794755000*10^-01}  
{-6.61343569137000*10^-01,  -5.84065952524000*10^-01,   4.70628990461000*10^-01}  
{ 9.57114296972000*10^-01,   2.36393611333000*10^-01,   1.67482187271000*10^-01}  
{ 3.77468563423000*10^-01,  -5.25327362784000*10^-01,  -7.62593368407000*10^-01}  
{ 8.71753803508000*10^-01,  -2.59677415545000*10^-01,  -4.15467141811000*10^-01}  
{-7.14876353744000*10^-01,   6.98841441655000*10^-01,  -2.39256824840000*10^-02}  
{ 2.83802769462000*10^-01,   5.45469777609000*10^-01,  -7.88618228144000*10^-01}  
{-6.43126670089000*10^-01,  -5.01991699150000*10^-01,  -5.78266737938000*10^-01}  
{-7.68515022135000*10^-01,  -4.01464016808000*10^-01,   4.98208093031000*10^-01}  
{ 1.27240626695000*10^-01,  -9.44335834519000*10^-01,  -3.03380379329000*10^-01}  
{ 3.65805395690000*10^-02,   8.45864544239000*10^-01,  -5.32141933063000*10^-01}  
{-5.71949104606000*10^-01,  -4.48956296065000*10^-01,  -6.86522006904000*10^-01}  
{-9.78783824980000*10^-01,  -8.60108365580000*10^-02,   1.85968706918000*10^-01}  
{ 3.25731399275000*10^-01,   8.18709658338000*10^-01,   4.72877945003000*10^-01}  
{-3.35315855037000*10^-01,   2.71807285360000*10^-02,  -9.41713589876000*10^-01}  
{-5.99553096720000*10^-01,  -7.71619271271000*10^-01,  -2.12461253916000*10^-01}  
{-9.45032814489000*10^-01,  -9.12577842510000*10^-02,   3.13982477778000*10^-01}  
{-4.46416750836000*10^-01,   7.89150511852000*10^-01,  -4.21845415071000*10^-01}  
{ 2.94461875064000*10^-01,   8.83658121758000*10^-01,   3.63923794200000*10^-01}  
{ 1.52016278490000*10^-02,  -8.05945799820000*10^-02,  -9.96631037139000*10^-01}  
{-9.37179076922000*10^-01,  -4.64954085700000*10^-02,  -3.45736250286000*10^-01}  
{ 5.95144116345000*10^-01,   2.75895703488000*10^-01,   7.54774828393000*10^-01}  
{-8.82427657124000*10^-01,   2.64872226127000*10^-01,   3.88798320172000*10^-01}  
{ 2.03014348968000*10^-01,  -6.79369796648000*10^-01,  -7.05153780048000*10^-01}  
{-1.05460953000000*10^-03,  -2.06564216151000*10^-01,  -9.78432477182000*10^-01}  
{-5.59826304631000*10^-01,  -7.71366684910000*10^-01,   3.02635004675000*10^-01}  
{-6.64642886232000*10^-01,  -7.02354792009000*10^-01,   2.54848150717000*10^-01}  
{-9.26629020619000*10^-01,   2.83553075206000*10^-01,  -2.46893320460000*10^-01}  
{ 3.76087849184000*10^-01,  -1.86267627313000*10^-01,   9.07668607318000*10^-01}  
{-8.32470285130000*10^-02,   7.46279429538000*10^-01,   6.60406651460000*10^-01}  
{ 4.11986718329000*10^-01,   3.40247247054000*10^-01,  -8.45280281795000*10^-01}  
{-4.81203494155000*10^-01,  -1.82787947917000*10^-01,   8.57339934512000*10^-01}  
{-9.64565953605000*10^-01,   1.59624908939000*10^-01,   2.10077151524000*10^-01}  
{ 2.25805733220000*10^-01,  -8.19399735979000*10^-01,  -5.26873650434000*10^-01}  
{ 6.75339105376000*10^-01,  -7.24446682600000*10^-02,   7.33940639828000*10^-01}  
{-7.38001259873000*10^-01,  -4.31121443974000*10^-01,  -5.19122760983000*10^-01}  
{ 2.27499540163000*10^-01,   5.83119667758000*10^-01,   7.79881665575000*10^-01}  
{-7.57418037217000*10^-01,  -6.20333781970000*10^-01,   2.03725098712000*10^-01}  
{-9.95109094130000*10^-01,  -8.18823573670000*10^-02,   5.52555004620000*10^-02}  
{ 5.94245715925000*10^-01,   7.03165408700000*10^-01,  -3.90423407486000*10^-01}  
{ 6.73275927105000*10^-01,  -1.59039286349000*10^-01,  -7.22084504319000*10^-01}  
{-4.94499881257000*10^-01,   8.40426700751000*10^-01,   2.21704370958000*10^-01}  
{-2.12709913501000*10^-01,  -8.48496959294000*10^-01,   4.84569296145000*10^-01}  
{-1.76670172612000*10^-01,   3.35342032202000*10^-01,  -9.25382824321000*10^-01}  
{ 8.04319768110000*10^-02,  -9.79714660041000*10^-01,  -1.83548037329000*10^-01}  
{ 5.70337410229000*10^-01,  -7.52918022940000*10^-02,   8.17952555470000*10^-01}  
{-6.59440393416000*10^-01,  -1.41520479648000*10^-01,  -7.38315868292000*10^-01}  
{ 7.37699671867000*10^-01,   4.15290513157000*10^-01,  -5.32290319102000*10^-01}  
{-6.10296765906000*10^-01,   2.65360133922000*10^-01,  -7.46405959817000*10^-01}  
{ 9.43066452215000*10^-01,  -3.25115778800000*10^-01,  -7.01811732660000*10^-02}  
{-2.59120675961000*10^-01,  -7.87504161207000*10^-01,  -5.59190192485000*10^-01}  
{-1.70929228660000*10^-02,  -3.29644304995000*10^-01,  -9.43950456418000*10^-01}  
{ 3.19982822167000*10^-01,   1.63998698466000*10^-01,   9.33121332100000*10^-01}  
{-4.36287368746000*10^-01,   8.74636431450000*10^-02,   8.95546449382000*10^-01}  
{ 5.66988845891000*10^-01,  -2.13311193507000*10^-01,  -7.95626786477000*10^-01}  
{-6.97186398888000*10^-01,  -7.02747414907000*10^-01,  -1.41694022628000*10^-01}  
{ 7.44260459499000*10^-01,  -2.33955910420000*10^-01,  -6.25572538084000*10^-01}  
{-5.23050547282000*10^-01,   8.46858730063000*10^-01,   9.61686867130000*10^-02}  
{-6.09429847441000*10^-01,   7.74663386325000*10^-01,   1.68795435177000*10^-01}  
{ 1.46990029759000*10^-01,   3.65646694093000*10^-01,   9.19073678358000*10^-01}  
{-3.07505955343000*10^-01,   4.66906370696000*10^-01,   8.29119128010000*10^-01}  
{ 9.98761012725000*10^-01,   2.39068717150000*10^-02,   4.36451709290000*10^-02}  
{-2.27536481901000*10^-01,  -5.30153412290000*10^-02,  -9.72325317473000*10^-01}  
{-5.98151428250000*10^-02,   8.83931711122000*10^-01,   4.63774599090000*10^-01}  
{ 1.54501642880000*10^-02,  -8.73796263897000*10^-01,   4.86046686670000*10^-01}  
{ 8.89715995730000*10^-01,  -4.52582419098000*10^-01,  -5.97879658950000*10^-02}  
{ 3.82071556565000*10^-01,  -8.72751603021000*10^-01,  -3.03851880180000*10^-01}  
{ 7.10396139455000*10^-01,   6.92359099096000*10^-01,  -1.26397005291000*10^-01}  
{-9.75038598595000*10^-01,  -7.35640277920000*10^-02,  -2.09494785294000*10^-01}  
{-2.73797349979000*10^-01,   2.62237039626000*10^-01,   9.25346824814000*10^-01}  
{-1.08229460285000*10^-01,   9.30231732602000*10^-01,   3.50649836143000*10^-01}  
