{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{-2.91267637644000*10^-01,  -4.39872566450000*10^-01,  -8.49514737098000*10^-01} 
{-4.00798204529000*10^-01,  -7.56738908801000*10^-01,   5.16436853016000*10^-01} 
{ 1.32540914103000*10^-01,   4.90782599150000*10^-02,   9.89961731832000*10^-01} 
{-5.20185541619000*10^-01,   6.44779897562000*10^-01,  -5.60058823688000*10^-01} 
{-7.20540514997000*10^-01,  -1.22812244532000*10^-01,   6.82450378299000*10^-01} 
{ 3.16382920349000*10^-01,  -2.64097574101000*10^-01,   9.11128047568000*10^-01} 
{-8.13083559313000*10^-01,   2.76932953124000*10^-01,  -5.12057872754000*10^-01} 
{-5.55164896982000*10^-01,  -3.55339586578000*10^-01,   7.52014438272000*10^-01} 
{-9.37646316898000*10^-01,   9.76948099120000*10^-02,  -3.33579238748000*10^-01} 
{-9.60385249580000*10^-01,  -1.29753335803000*10^-01,  -2.46625716902000*10^-01} 
{-9.89803732050000*10^-01,  -7.90572723100000*10^-02,  -1.18484259353000*10^-01} 
{ 6.11670861047000*10^-01,   6.96591618006000*10^-01,   3.74991833871000*10^-01} 
{-8.71034091752000*10^-01,  -1.85168698765000*10^-01,   4.54985894291000*10^-01} 
{-3.71165143311000*10^-01,  -9.01885884047000*10^-01,  -2.20993865407000*10^-01} 
{ 7.85070517776000*10^-01,   5.84216531853000*10^-01,   2.05804096239000*10^-01} 
{-8.18088991373000*10^-01,   4.67225900320000*10^-01,  -3.35306367766000*10^-01} 
{ 4.15434708539000*10^-01,  -3.49391679372000*10^-01,   8.39844900756000*10^-01} 
{ 5.25402289767000*10^-01,   2.93742647152000*10^-01,  -7.98540976501000*10^-01} 
{-9.51883204204000*10^-01,   9.69028323630000*10^-02,   2.90737349913000*10^-01} 
{-1.96065763810000*10^-01,   2.05968646982000*10^-01,   9.58715355422000*10^-01} 
{-4.35410862816000*10^-01,  -3.97887120320000*10^-01,  -8.07529083083000*10^-01} 
{-5.99942405360000*10^-01,   4.92237681937000*10^-01,   6.30691029532000*10^-01} 
{-8.64173939620000*10^-01,  -4.79919943231000*10^-01,  -1.51262190157000*10^-01} 
{-8.19267134816000*10^-01,   7.73402733500000*10^-03,  -5.73359875324000*10^-01} 
{-4.03030457236000*10^-01,  -8.25517497918000*10^-01,   3.95078867028000*10^-01} 
{ 4.15685169195000*10^-01,   5.40918875935000*10^-01,   7.31172079451000*10^-01} 
{-5.80823379610000*10^-01,  -8.01513437846000*10^-01,  -1.42198490323000*10^-01} 
{ 5.39323916283000*10^-01,  -2.87857788502000*10^-01,   7.91370713966000*10^-01} 
{ 4.17179354010000*10^-01,   8.44052464487000*10^-01,  -3.36952257421000*10^-01} 
{-2.88795375053000*10^-01,  -1.05345619814000*10^-01,  -9.51577391353000*10^-01} 
{ 3.03683148797000*10^-01,   4.92396564891000*10^-01,  -8.15672831484000*10^-01} 
{-6.50941015166000*10^-01,  -7.58438679884000*10^-01,  -3.23506357130000*10^-02} 
{ 4.40236108310000*10^-02,   2.87676617837000*10^-01,   9.56715258182000*10^-01} 
{ 7.43425300882000*10^-01,   6.34925414901000*10^-01,  -2.10210702681000*10^-01} 
{-6.56912767272000*10^-01,  -3.63723053095000*10^-01,   6.60432552833000*10^-01} 
{ 5.77796505467000*10^-01,   7.98862045353000*10^-01,  -1.67244224907000*10^-01} 
{ 4.02577309151000*10^-01,  -2.46159353627000*10^-01,  -8.81667217707000*10^-01} 
{-9.64455234411000*10^-01,  -2.40051859294000*10^-01,   1.10459067832000*10^-01} 
{ 4.49536141270000*10^-01,  -3.58791000323000*10^-01,  -8.18038064994000*10^-01} 
{-6.19007474198000*10^-01,   2.70562567546000*10^-01,   7.37309734053000*10^-01} 
{-7.12714410982000*10^-01,  -3.86778645228000*10^-01,  -5.85184114595000*10^-01} 
{ 6.29155891897000*10^-01,   4.38928974105000*10^-01,   6.41485946363000*10^-01} 
{-1.66909822039000*10^-01,  -1.69747489330000*10^-01,   9.71250174349000*10^-01} 
{ 8.72867736896000*10^-01,  -4.17837391395000*10^-01,   2.52019499717000*10^-01} 
{-5.44980684290000*10^-02,   4.65595417919000*10^-01,  -8.83318100885000*10^-01} 
{ 1.39526707585000*10^-01,   9.87974478006000*10^-01,   6.66237846410000*10^-02} 
{-2.20143994958000*10^-01,   9.62868850620000*10^-01,   1.56269632332000*10^-01} 
{-6.33851457794000*10^-01,  -2.38049676906000*10^-01,   7.35910783164000*10^-01} 
{ 3.38693647229000*10^-01,  -7.17804248054000*10^-01,   6.08312152436000*10^-01} 
{ 2.84042392650000*10^-01,   3.86769050988000*10^-01,   8.77342362123000*10^-01} 
{-1.67731012266000*10^-01,   6.41344096263000*10^-01,   7.48694902956000*10^-01} 
{ 3.31887827564000*10^-01,  -1.33203431785000*10^-01,  -9.33866861858000*10^-01} 
{ 9.55700439443000*10^-01,   1.85376725602000*10^-01,  -2.28631012010000*10^-01} 
{-5.11018757146000*10^-01,  -8.06311675999000*10^-01,   2.97861227742000*10^-01} 
{ 3.09781015651000*10^-01,   6.11378719502000*10^-01,  -7.28183894138000*10^-01} 
{-1.71114750756000*10^-01,  -8.24486071138000*10^-01,   5.39390823589000*10^-01} 
{-9.41936163193000*10^-01,   2.86056306956000*10^-01,  -1.75863736229000*10^-01} 
{-3.95425502710000*10^-01,  -8.50533593475000*10^-01,  -3.46743822119000*10^-01} 
{ 1.92399577498000*10^-01,   5.76449114912000*10^-01,  -7.94159190903000*10^-01} 
{-1.08032292100000*10^-03,  -5.25519179195000*10^-01,  -8.50781067726000*10^-01} 
{ 5.53229470698000*10^-01,  -8.21096764781000*10^-01,   1.40489343432000*10^-01} 
{ 2.87022974172000*10^-01,  -3.89739674639000*10^-01,   8.75054740179000*10^-01} 
{-2.73763305756000*10^-01,  -6.57881146424000*10^-01,   7.01602486884000*10^-01} 
{ 5.25650379827000*10^-01,  -7.46758563162000*10^-01,   4.07484142675000*10^-01} 
{-7.35042615805000*10^-01,   6.62074895778000*10^-01,   1.46182028071000*10^-01} 
{ 2.30802062267000*10^-01,  -9.45165462381000*10^-01,  -2.31068511000000*10^-01} 
{-9.26490867355000*10^-01,   3.65399733030000*10^-01,   8.99872647050000*10^-02} 
{-4.25092977379000*10^-01,  -9.04795891239000*10^-01,   2.53052520490000*10^-02} 
{ 4.29739475215000*10^-01,  -7.54249356923000*10^-01,  -4.96419067948000*10^-01} 
{-5.60881683435000*10^-01,   8.07537390460000*10^-01,  -1.82469450034000*10^-01} 
{-7.27530866088000*10^-01,   5.38181186870000*10^-01,   4.25511279509000*10^-01} 
{ 6.21824391439000*10^-01,   2.12803226878000*10^-01,   7.53690395880000*10^-01} 
{ 4.78777315960000*10^-02,   8.35810534827000*10^-01,  -5.46926386901000*10^-01} 
{ 5.99811169080000*10^-02,   7.56559389736000*10^-01,   6.51168300377000*10^-01} 
{-1.37266103181000*10^-01,  -3.77401986810000*10^-02,   9.89814979843000*10^-01} 
{-4.38492924297000*10^-01,   7.88561120987000*10^-01,   4.31155788329000*10^-01} 
{ 1.28416811600000*10^-03,  -9.97276285904000*10^-01,  -7.37452404260000*10^-02} 
{ 2.21550541177000*10^-01,  -9.01910696682000*10^-01,  -3.70772778012000*10^-01} 
{-3.81653854409000*10^-01,   3.07457450650000*10^-01,   8.71670953660000*10^-01} 
{ 3.46108738729000*10^-01,   9.05664220484000*10^-01,  -2.44910311565000*10^-01} 
{ 7.88402752217000*10^-01,   3.69640528915000*10^-01,  -4.91718394694000*10^-01} 
{ 1.63445330496000*10^-01,   3.39774383841000*10^-01,   9.26195979275000*10^-01} 
{-5.43404157294000*10^-01,   8.06363639093000*10^-01,   2.33430082433000*10^-01} 
{-2.22139845100000*10^-03,  -9.75622360895000*10^-01,  -2.19444923182000*10^-01} 
{-6.09584761155000*10^-01,  -7.63592629016000*10^-01,   2.12914808975000*10^-01} 
{ 5.24438472577000*10^-01,   4.20295683643000*10^-01,  -7.40483508792000*10^-01} 
{ 8.65624795211000*10^-01,   4.48107716742000*10^-01,   2.23367831417000*10^-01} 
{ 2.84833489392000*10^-01,   8.13435427591000*10^-01,   5.07141684798000*10^-01} 
{ 7.20293303387000*10^-01,  -5.76130606798000*10^-01,  -3.86330274515000*10^-01} 
{-5.47880228455000*10^-01,  -3.49973030310000*10^-01,  -7.59832964094000*10^-01} 
{ 3.85025186553000*10^-01,   2.94330605449000*10^-01,   8.74714296451000*10^-01} 
{-8.97086169140000*10^-02,   7.62575993660000*10^-02,  -9.93044380977000*10^-01} 
{-3.40204502223000*10^-01,   9.38585142747000*10^-01,  -5.76092569160000*10^-02} 
{-4.18448741048000*10^-01,  -2.10548103296000*10^-01,   8.83498810024000*10^-01} 
{ 5.15114115366000*10^-01,   5.40609248021000*10^-01,  -6.65130881184000*10^-01} 
{-8.07635409808000*10^-01,   5.86984922720000*10^-01,   5.63360037930000*10^-02} 
{-4.97033635319000*10^-01,  -8.53037093528000*10^-01,   1.59013466182000*10^-01} 
{-9.26817463209000*10^-01,  -1.09611311592000*10^-01,   3.59158391606000*10^-01} 
{-4.28744934617000*10^-01,   7.16662640901000*10^-01,   5.50065850764000*10^-01} 
{ 4.50809959440000*10^-01,  -8.63138841122000*10^-01,  -2.27512024772000*10^-01} 
{ 7.03100909923000*10^-01,   7.89662568670000*10^-02,  -7.06691899445000*10^-01} 
{-7.88602259827000*10^-01,   4.10184521013000*10^-01,  -4.58099481028000*10^-01} 
{ 5.39529923337000*10^-01,  -7.27864523070000*10^-01,  -4.23226532581000*10^-01} 
{ 9.99378379406000*10^-01,  -1.88651863450000*10^-02,  -2.97818656100000*10^-02} 
{ 3.45844948135000*10^-01,  -9.38188468733000*10^-01,  -1.39165005140000*10^-02} 
{-1.33729795596000*10^-01,  -4.77108178996000*10^-01,  -8.68610457746000*10^-01} 
{ 9.93391364733000*10^-01,   2.17635296690000*10^-02,   1.12694033779000*10^-01} 
{ 5.66145002397000*10^-01,  -3.34030843878000*10^-01,  -7.53593545354000*10^-01} 
{ 5.69509001314000*10^-01,  -2.53217748280000*10^-02,   8.21594976337000*10^-01} 
{-8.25938641355000*10^-01,   5.58147905860000*10^-01,  -7.93490762500000*10^-02} 
{ 6.93418125895000*10^-01,   7.20306390601000*10^-01,   1.81660765940000*10^-02} 
{-2.47855587445000*10^-01,   3.17313859334000*10^-01,   9.15357592663000*10^-01} 
{-5.37710567669000*10^-01,  -6.00200514743000*10^-01,  -5.92137389057000*10^-01} 
{-4.69184294260000*10^-01,  -4.65954735100000*10^-01,   7.50168169718000*10^-01} 
{ 3.21509203230000*10^-02,   1.97539929470000*10^-02,  -9.99287795425000*10^-01} 
{ 6.41396211790000*10^-02,   4.05538762078000*10^-01,  -9.11824775627000*10^-01} 
{-7.43556592556000*10^-01,   2.28820763693000*10^-01,  -6.28302993603000*10^-01} 
{-4.19572916964000*10^-01,   4.66300753551000*10^-01,  -7.78795335495000*10^-01} 
{-3.09626500804000*10^-01,   7.31816190491000*10^-01,   6.07105010138000*10^-01} 
{-7.17117930779000*10^-01,  -6.42335397195000*10^-01,  -2.70457225574000*10^-01} 
{ 2.54870774161000*10^-01,   1.04627199247000*10^-01,   9.61298100308000*10^-01} 
{-4.43828941992000*10^-01,   4.16966864983000*10^-01,   7.93192601930000*10^-01} 
{-4.45031165699000*10^-01,   8.07678144749000*10^-01,  -3.86785827107000*10^-01} 
{ 4.17099531208000*10^-01,   3.97532561416000*10^-01,  -8.17310126990000*10^-01} 
{-1.70608375953000*10^-01,   6.28259843370000*10^-01,  -7.59066763377000*10^-01} 
{ 9.84111939232000*10^-01,  -4.84183597190000*10^-02,  -1.70819651980000*10^-01} 
{-3.98679599070000*10^-01,  -8.76812493913000*10^-01,   2.68801837425000*10^-01} 
{-8.95422669740000*10^-02,   8.68012784716000*10^-01,  -4.88401461909000*10^-01} 
{ 5.00625480981000*10^-01,   3.24499764083000*10^-01,   8.02542229981000*10^-01} 
{-3.20611581397000*10^-01,   4.29535266764000*10^-01,   8.44220154035000*10^-01} 
{ 4.56291076321000*10^-01,  -1.10833996664000*10^-01,  -8.82901058360000*10^-01} 
{ 5.95411567069000*10^-01,   8.02937590934000*10^-01,  -2.78619967840000*10^-02} 
{-8.60184459530000*10^-02,   9.31006402778000*10^-01,   3.54722292705000*10^-01} 
{-8.05121908873000*10^-01,  -1.76029195247000*10^-01,   5.66385411423000*10^-01} 
{ 5.48809578612000*10^-01,  -5.87922950488000*10^-01,   5.94268163974000*10^-01} 
{-1.90484356314000*10^-01,   3.89756834166000*10^-01,  -9.01002397455000*10^-01} 
{ 3.35334749241000*10^-01,  -5.98079595718000*10^-01,   7.27908925030000*10^-01} 
{ 6.04288600822000*10^-01,   6.25461138225000*10^-01,   4.93592596669000*10^-01} 
{ 9.05041594601000*10^-01,   2.93710698748000*10^-01,  -3.07625970106000*10^-01} 
{ 6.33789134168000*10^-01,  -6.91005971690000*10^-01,   3.47594707237000*10^-01} 
{-3.41167377099000*10^-01,   9.18622496550000*10^-01,  -1.99342744126000*10^-01} 
{ 7.49140627219000*10^-01,  -1.44033049373000*10^-01,   6.46562295018000*10^-01} 
{ 3.97322308925000*10^-01,   8.69226893217000*10^-01,   2.94244100940000*10^-01} 
{-9.67205043130000*10^-01,  -2.16423777559000*10^-01,  -1.32947933610000*10^-01} 
{ 7.67987101014000*10^-01,  -2.64986836372000*10^-01,  -5.83076143592000*10^-01} 
{ 6.30536971255000*10^-01,  -1.94017680552000*10^-01,  -7.51518640829000*10^-01} 
{ 6.27639306852000*10^-01,  -3.49108226992000*10^-01,   6.95839310718000*10^-01} 
{ 4.03706369258000*10^-01,   6.42862450466000*10^-01,   6.50960088793000*10^-01} 
{ 6.02068214052000*10^-01,   6.91487733635000*10^-01,  -3.99197419656000*10^-01} 
{ 5.98003128130000*10^-01,  -4.37731682821000*10^-01,  -6.71403926561000*10^-01} 
{ 8.19099885063000*10^-01,  -1.32762897948000*10^-01,  -5.58076510184000*10^-01} 
{ 9.76743879896000*10^-01,   1.57339989324000*10^-01,   1.45655486834000*10^-01} 
{ 8.69846943127000*10^-01,  -4.17171317285000*10^-01,  -2.63314237305000*10^-01} 
{ 4.76725884444000*10^-01,  -6.97393401684000*10^-01,   5.35140051190000*10^-01} 
{-2.26367982010000*10^-02,  -5.97626501840000*10^-01,   8.01455014124000*10^-01} 
{ 4.45372438699000*10^-01,  -8.71760389385000*10^-01,   2.04149980029000*10^-01} 
{ 2.25785241300000*10^-03,   9.90280255039000*10^-01,  -1.39068035801000*10^-01} 
{ 9.00848639601000*10^-01,   3.34799723722000*10^-01,   2.76370898477000*10^-01} 
{-9.59243496600000*10^-02,   9.70768958069000*10^-01,   2.20013974990000*10^-01} 
{-8.23690737465000*10^-01,   1.42491607122000*10^-01,  -5.48843976841000*10^-01} 
{ 1.03828796950000*10^-01,  -9.24573265160000*10^-02,   9.90288454794000*10^-01} 
{-1.10434976016000*10^-01,   9.70903389539000*10^-01,  -2.12486997849000*10^-01} 
{-5.48695646947000*10^-01,   7.54357106303000*10^-01,   3.60386519159000*10^-01} 
{ 8.01736441750000*10^-01,  -4.49773553917000*10^-01,  -3.93601865045000*10^-01} 
{-3.24112585048000*10^-01,   1.90131027856000*10^-01,   9.26715287701000*10^-01} 
{ 2.69049509468000*10^-01,   2.48570954705000*10^-01,   9.30497093994000*10^-01} 
{ 6.40198315764000*10^-01,  -6.87431428797000*10^-01,  -3.42905449352000*10^-01} 
{ 2.56776081593000*10^-01,   9.66374995563000*10^-01,  -1.36166028070000*10^-02} 
{ 8.38742777587000*10^-01,   3.99938715615000*10^-01,  -3.69539682304000*10^-01} 
{ 7.02642924841000*10^-01,   5.80316979013000*10^-01,   4.11734288153000*10^-01} 
{ 4.08071990736000*10^-01,  -7.84473355518000*10^-01,   4.66989084304000*10^-01} 
{ 6.52387467034000*10^-01,  -2.19798788895000*10^-01,   7.25313094641000*10^-01} 
{ 2.06684528043000*10^-01,  -8.40532899654000*10^-01,  -5.00785333718000*10^-01} 
{ 6.75126749571000*10^-01,  -5.53609662060000*10^-02,  -7.35621530024000*10^-01} 
{ 8.26595960400000*10^-01,  -5.96055169720000*10^-02,   5.59630503633000*10^-01} 
{ 9.56226068314000*10^-01,  -2.75270710315000*10^-01,  -9.92861637830000*10^-02} 
{-3.17281275412000*10^-01,   3.46250419570000*10^-02,  -9.47699160463000*10^-01} 
{-7.43066486295000*10^-01,   6.69027157338000*10^-01,  -1.59643255280000*10^-02} 
{-8.67107631461000*10^-01,  -5.92236027660000*10^-02,   4.94587626552000*10^-01} 
{ 1.94436971440000*10^-02,   9.03627762713000*10^-01,  -4.27877095782000*10^-01} 
{-6.85700159372000*10^-01,  -4.59260444345000*10^-01,   5.64708009237000*10^-01} 
{ 9.73249787611000*10^-01,  -7.09072230530000*10^-02,   2.18533788313000*10^-01} 
{-6.15988529856000*10^-01,  -7.12866669992000*10^-01,   3.35230132747000*10^-01} 
{ 2.33273108054000*10^-01,  -4.27229307110000*10^-02,   9.71472288977000*10^-01} 
{-7.51736470029000*10^-01,   6.41208252667000*10^-01,  -1.54091714053000*10^-01} 
{-4.37482172548000*10^-01,   3.45138769501000*10^-01,  -8.30354489655000*10^-01} 
{-2.69344898395000*10^-01,  -9.39694828849000*10^-01,   2.10777025176000*10^-01} 
{-5.93722245195000*10^-01,  -7.99733794663000*10^-01,   8.89929954280000*10^-02} 
{ 4.09159792720000*10^-01,   7.25314902812000*10^-01,  -5.53630342178000*10^-01} 
{ 7.36752434020000*10^-01,  -6.75966592908000*10^-01,   1.62793193470000*10^-02} 
{-9.17914854746000*10^-01,   2.14424741610000*10^-02,   3.96197601884000*10^-01} 
{-3.95989307864000*10^-01,   5.79288614224000*10^-01,  -7.12472574552000*10^-01} 
{ 2.52351669836000*10^-01,  -5.07023512779000*10^-01,   8.24163692612000*10^-01} 
{ 9.90911735046000*10^-01,  -1.08997565747000*10^-01,   7.88255289230000*10^-02} 
{-8.88293350645000*10^-01,   4.58917032925000*10^-01,  -1.81681064340000*10^-02} 
{ 8.64527031924000*10^-01,   1.33085217612000*10^-01,  -4.84645577640000*10^-01} 
{-2.26561717005000*10^-01,   9.73922722879000*10^-01,   1.20132529660000*10^-02} 
{-9.84268455460000*10^-02,  -2.81642471519000*10^-01,  -9.54457790744000*10^-01} 
{-8.49956637880000*10^-01,   2.81095310099000*10^-01,   4.45599753551000*10^-01} 
{ 1.80213256083000*10^-01,  -7.90566001572000*10^-01,   5.85259412133000*10^-01} 
{ 4.93962307952000*10^-01,   7.51467881850000*10^-01,  -4.37375423259000*10^-01} 
{ 9.32219338607000*10^-01,  -3.28609606036000*10^-01,   1.51600895605000*10^-01} 
{-4.11041435903000*10^-01,   6.67118090222000*10^-01,  -6.21287688329000*10^-01} 
{ 9.66821722412000*10^-01,   6.37303236440000*10^-02,   2.47374620606000*10^-01} 
{-9.21760056333000*10^-01,  -3.17856355479000*10^-01,   2.22093979724000*10^-01} 
{-5.40869608330000*10^-02,   7.06599885617000*10^-01,   7.05543196632000*10^-01} 
{-7.96549180455000*10^-01,  -5.63616416005000*10^-01,   2.18737145282000*10^-01} 
{-7.45181758890000*10^-01,   9.61611655920000*10^-02,  -6.59891791470000*10^-01} 
{ 1.81900868245000*10^-01,   3.23278084903000*10^-01,  -9.28656747110000*10^-01} 
{ 9.42622461390000*10^-01,   2.06999780157000*10^-01,   2.61942715680000*10^-01} 
{ 3.81806246463000*10^-01,   9.23816699354000*10^-01,   2.80481043330000*10^-02} 
{ 7.44829924650000*10^-02,  -2.27517448437000*10^-01,   9.70921260706000*10^-01} 
{ 2.29149964382000*10^-01,  -4.67172993903000*10^-01,  -8.53955319435000*10^-01} 
{-1.72975964564000*10^-01,   5.11397592594000*10^-01,  -8.41755200740000*10^-01} 
{ 4.13644784904000*10^-01,   5.20853339125000*10^-01,  -7.46732744055000*10^-01} 
{-9.86764563098000*10^-01,  -1.62113777847000*10^-01,  -3.84968143200000*10^-03} 
{ 2.64489409890000*10^-01,  -5.77383916820000*10^-01,  -7.72446221205000*10^-01} 
{-6.66238495740000*10^-02,   7.98028407270000*10^-01,   5.98925641343000*10^-01} 
{ 7.90225576291000*10^-01,   5.20649186475000*10^-01,   3.23215041727000*10^-01} 
{ 8.15769633025000*10^-01,  -5.38275903669000*10^-01,   2.11610390490000*10^-01} 
{-5.10071111840000*10^-01,   5.27961197285000*10^-01,  -6.79031983803000*10^-01} 
{ 9.32788178528000*10^-01,   3.14821532464000*10^-01,  -1.75481100677000*10^-01} 
{-6.48563261410000*10^-01,   3.08524991043000*10^-01,  -6.95829020559000*10^-01} 
{ 7.15440003600000*10^-02,  -7.56491123133000*10^-01,   6.50078946463000*10^-01} 
{-7.00742101364000*10^-01,  -5.46774941192000*10^-01,   4.58255028407000*10^-01} 
{ 6.53409219288000*10^-01,  -7.54013480463000*10^-01,  -6.72314169800000*10^-02} 
{ 2.78235833658000*10^-01,   9.13213305260000*10^-02,  -9.56161720348000*10^-01} 
{ 3.91751713216000*10^-01,   9.05585589229000*10^-01,   1.62620219450000*10^-01} 
{-7.23000511513000*10^-01,   2.37756875542000*10^-01,   6.48646227526000*10^-01} 
{ 6.07007417529000*10^-01,   7.86866167981000*10^-01,   1.11281753908000*10^-01} 
{ 6.65549711144000*10^-01,  -8.49149906330000*10^-02,   7.41507266560000*10^-01} 
{-6.69010569123000*10^-01,   3.68540389426000*10^-01,   6.45447782368000*10^-01} 
{ 3.90927548979000*10^-01,  -5.79290949654000*10^-01,  -7.15260544905000*10^-01} 
{ 9.33454919891000*10^-01,  -1.60819412264000*10^-01,   3.20622876865000*10^-01} 
{ 5.49538619560000*10^-02,   7.45389110264000*10^-01,  -6.64360705758000*10^-01} 
{-2.55293709959000*10^-01,  -5.46778391710000*10^-01,   7.97407368924000*10^-01} 
{-6.90953933240000*10^-01,  -7.06331833246000*10^-01,  -1.53876585234000*10^-01} 
{-8.77374447188000*10^-01,  -3.99631788994000*10^-01,  -2.65534390704000*10^-01} 
{ 7.56671152561000*10^-01,   4.64743082090000*10^-01,   4.59850665468000*10^-01} 
{ 6.00925496214000*10^-01,   5.56174252217000*10^-01,  -5.74072076634000*10^-01} 
{ 2.92644748035000*10^-01,   6.21687051239000*10^-01,   7.26542677184000*10^-01} 
{ 6.22226312073000*10^-01,   4.37745353139000*10^-01,  -6.49009570321000*10^-01} 
{-2.96875979175000*10^-01,  -1.92724891421000*10^-01,   9.35265614259000*10^-01} 
{ 5.37039882292000*10^-01,   7.85814105659000*10^-01,  -3.06731733240000*10^-01} 
{-1.90946027995000*10^-01,  -6.66586041128000*10^-01,  -7.20557190073000*10^-01} 
{-6.96998503935000*10^-01,  -7.10994262309000*10^-01,   9.31678296240000*10^-02} 
{-3.95332648971000*10^-01,  -7.70840332330000*10^-02,   9.15297846866000*10^-01} 
{-5.07023143127000*10^-01,  -4.96398253728000*10^-01,  -7.04639131775000*10^-01} 
{-7.32819369038000*10^-01,  -3.68231788270000*10^-02,  -6.79426100370000*10^-01} 
{ 2.14003343750000*10^-02,   9.89343311535000*10^-01,   1.44020268049000*10^-01} 
{-4.17884543045000*10^-01,  -5.27108536570000*10^-02,  -9.06969720879000*10^-01} 
{-6.31222745227000*10^-01,  -6.77965073592000*10^-01,  -3.76724308875000*10^-01} 
{ 4.56245449200000*10^-03,  -4.78127756771000*10^-01,   8.78278447996000*10^-01} 
{ 4.89326061048000*10^-01,   2.03500897340000*10^-01,   8.48025583790000*10^-01} 
{-4.45180869275000*10^-01,  -3.41802223413000*10^-01,   8.27638347167000*10^-01} 
{-5.99400546381000*10^-01,  -5.67504946824000*10^-01,   5.64497227920000*10^-01} 
{-7.33962328916000*10^-01,   5.44081955907000*10^-01,  -4.06539204737000*10^-01} 
{-7.85775382719000*10^-01,  -5.98999729680000*10^-01,  -1.54131021394000*10^-01} 
{ 9.22581455475000*10^-01,   1.16961036758000*10^-01,   3.67645989906000*10^-01} 
{-1.04119294323000*10^-01,   9.44593770240000*10^-02,   9.90068986809000*10^-01} 
{-5.12616919424000*10^-01,  -9.15409071510000*10^-02,   8.53723700174000*10^-01} 
{-6.56028356128000*10^-01,   7.54119905943000*10^-01,   3.04953015400000*10^-02} 
{-8.83599074937000*10^-01,   1.87580254633000*10^-01,  -4.29029512788000*10^-01} 
{-3.65240534015000*10^-01,   5.66839123610000*10^-02,   9.29185819087000*10^-01} 
{-1.95935301647000*10^-01,   8.16142354706000*10^-01,   5.43618445625000*10^-01} 
{-5.45070385705000*10^-01,   7.14465093520000*10^-01,  -4.38677449579000*10^-01} 
{-2.02901730465000*10^-01,   8.82258842974000*10^-01,   4.24794328786000*10^-01} 
{ 3.80234182501000*10^-01,  -4.75976028971000*10^-01,   7.93012475502000*10^-01} 
{ 6.82382985660000*10^-02,   6.43394543668000*10^-01,  -7.62487374182000*10^-01} 
{ 7.00393132257000*10^-01,  -4.00614394215000*10^-01,  -5.90726305013000*10^-01} 
{-8.72850502109000*10^-01,  -3.11453523729000*10^-01,  -3.75671004371000*10^-01} 
{-6.21111265166000*10^-01,  -1.06568028682000*10^-01,   7.76443205615000*10^-01} 
{-2.26834128660000*10^-01,  -9.72473755274000*10^-01,  -5.33017202170000*10^-02} 
{-8.47974705365000*10^-01,   6.94615244030000*10^-02,   5.25465503805000*10^-01} 
{-8.58235084403000*10^-01,  -3.83386625148000*10^-01,   3.41243660098000*10^-01} 
{ 5.70053556279000*10^-01,  -8.43290794640000*10^-02,  -8.17268345974000*10^-01} 
{-1.56431910917000*10^-01,  -1.60224531109000*10^-01,  -9.74606154751000*10^-01} 
{ 7.94383118701000*10^-01,  -5.02261406161000*10^-01,   3.41597629681000*10^-01} 
{ 1.69894725468000*10^-01,   4.65476070189000*10^-01,   8.68601065127000*10^-01} 
{-9.12405890653000*10^-01,  -1.76652902883000*10^-01,  -3.69200816095000*10^-01} 
{-5.05007740914000*10^-01,   2.91870556264000*10^-01,   8.12267665245000*10^-01} 
{ 3.53291519546000*10^-01,   9.65118431200000*10^-03,   9.35463498411000*10^-01} 
{-5.24992142930000*10^-02,  -7.98118970646000*10^-01,   6.00208248189000*10^-01} 
{ 1.73603447389000*10^-01,   7.92282713668000*10^-01,   5.84935846634000*10^-01} 
{ 2.33588201698000*10^-01,  -9.68519638366000*10^-01,  -8.60596428440000*10^-02} 
{ 8.60238657725000*10^-01,   1.68533223771000*10^-01,   4.81233835303000*10^-01} 
{ 1.65315679591000*10^-01,   8.70618502592000*10^-01,   4.63350999811000*10^-01} 
{ 9.41178467635000*10^-01,   3.35951338117000*10^-01,  -3.63289206810000*10^-02} 
{ 8.87544435820000*10^-01,  -1.13605596518000*10^-01,   4.46495960658000*10^-01} 
{ 9.62890262823000*10^-01,  -1.75210314242000*10^-01,  -2.05289277712000*10^-01} 
{-1.56720555081000*10^-01,  -9.78204673619000*10^-01,   1.36214111329000*10^-01} 
{ 9.35877580201000*10^-01,   3.16900378886000*10^-01,   1.53971766043000*10^-01} 
{ 2.29577099066000*10^-01,  -9.71442031549000*10^-01,   5.99561083200000*10^-02} 
{ 1.50044421625000*10^-01,   9.67725519445000*10^-01,   2.02469727502000*10^-01} 
{ 7.25511674870000*10^-01,   1.51571411798000*10^-01,   6.71311341148000*10^-01} 
{-5.11729860792000*10^-01,  -7.45831696956000*10^-01,   4.26459411187000*10^-01} 
{-3.48789781598000*10^-01,  -9.33909858894000*10^-01,  -7.84733312280000*10^-02} 
{-3.59450815701000*10^-01,   5.34365135678000*10^-01,   7.65015694521000*10^-01} 
{-7.99677275090000*10^-01,  -1.26194290290000*10^-01,  -5.87018957789000*10^-01} 
{ 8.92553198567000*10^-01,  -1.04532808958000*10^-01,  -4.38658955887000*10^-01} 
